Gene Pearson Spearman Source
MAP3K12 0.843365067975882 0.83399209486166 Isoform_TPM
CXCL13 0.995156469422387 0.832862789384528 Isoform_TPM
IFITM2 0.852110708073586 0.836250705815923 Isoform_TPM
PARP4 0.846628899345232 0.865612648221344 Isoform_TPM
PSMC4 0.951180865505608 0.902879728966685 Isoform_TPM
RELB 0.96037175403677 0.885940146809712 Isoform_TPM
SLC2A1 0.709150616025981 0.61038961038961 Isoform_TPM
CXCR6 0.755757399663835 0.775268210050819 Isoform_TPM
KIR3DL2 0.195702226127662 0.101983264729567 Isoform_TPM
MARCO 0.922921837969757 0.935629587803501 Isoform_TPM
KIF2C 0.844722033337021 0.691699604743083 Isoform_TPM
TLK2 0.557543070480463 0.517367995779142 Isoform_TPM
RIPK3 0.73849562916425 0.785088989228173 Isoform_TPM
SOX10 0.748397466424761 0.707509881422925 Isoform_TPM
UBE2C 0.959105835494509 0.892715979672501 Isoform_TPM
ELOB 0.234829707375894 0.159796725014116 Isoform_TPM
TNFAIP6 0.998390038124441 0.915302089215133 Isoform_TPM
BRCA1 0.442554045889367 0.348390739695087 Isoform_TPM
STAT1 0.917734321762362 0.958215697346132 Isoform_TPM
KLRK1 0.965623465761842 0.856578204404291 Isoform_TPM
NID2 0.946853809246337 0.846414455110107 Isoform_TPM
BRD3 0.842486935866946 0.871259175607002 Isoform_TPM
ICOS 0.931344291749074 0.896103896103896 Isoform_TPM
DKK1 0.92498859278202 0.669113495200452 Isoform_TPM
BAMBI 0.996734361238626 0.968379446640316 Isoform_TPM
SHC2 0.888924354077078 0.833662840360276 Isoform_TPM
GNLY 0.973751510444186 0.923207227555054 Isoform_TPM
CLEC5A 0.915879296757465 0.693958215697346 Isoform_TPM
KIR3DL1 0.502518179681023 0.3680047575239 Isoform_TPM
TBX21 0.725527815908684 0.716544325239977 Isoform_TPM
FOXP3 0.917860946812439 0.443377594636055 Isoform_TPM
CD274 0.949547221196533 0.885940146809712 Isoform_TPM
UBE2T 0.794701193338122 0.567071471356177 Isoform_TPM
PIK3R5 0.976130755783142 0.959345002823264 Isoform_TPM
CLEC4E 0.955367141124649 0.809147374364766 Isoform_TPM
GPR160 0.850421004878026 0.731225296442688 Isoform_TPM
BBC3 0.590659647239332 0.539243365330322 Isoform_TPM
SIGLEC8 0.839122729761083 0.716544325239977 Isoform_TPM
ERO1A 0.800542661364432 0.736871823828345 Isoform_TPM
MRPL19 0.753862935028533 0.619424054206663 Isoform_TPM
MELK 0.95554064652186 0.751552795031056 Isoform_TPM
EPM2AIP1 0.755724144955104 0.739130434782609 Isoform_TPM
ARNT2 0.96244147271255 0.881422924901186 Isoform_TPM
GLS 0.835866778741096 0.759457933370977 Isoform_TPM
DTX4 0.923694012794196 0.77639751552795 Isoform_TPM
ICOSLG 0.487481928416595 0.604743083003953 Isoform_TPM
PRR5 0.517288207914267 0.50197628458498 Isoform_TPM
OLFML2B 0.978511822358208 0.890457368718238 Isoform_TPM
TBC1D10B 0.307287000812 0.367127944603103 Isoform_TPM
KIR2DL3 0.165008432922757 0.12443440904453 Isoform_TPM
PIAS4 0.660879484090261 0.691699604743083 Isoform_TPM
PLA1A 0.958426213778446 0.666478422510248 Isoform_TPM
C1QA 0.946348602054588 0.959345002823264 Isoform_TPM
MAGEC2 0.671251062356706 0.336734965516924 Isoform_TPM
CENPF 0.949099218808427 0.926595143986448 Isoform_TPM
TRAT1 0.992347564663798 0.948051948051948 Isoform_TPM
TLR7 0.431964524885207 0.696216826651609 Isoform_TPM
OAS2 0.9490869450174 0.976284584980237 Isoform_TPM
TLR9 0.917625537581044 0.680406549971767 Isoform_TPM
NOTCH1 0.905123016566487 0.85544889892716 Isoform_TPM
SAMD9 0.88570578191907 0.867871259175607 Isoform_TPM
PALMD 0.89064290629324 0.762845849802371 Isoform_TPM
NRDE2 0.736994591928494 0.731225296442688 Isoform_TPM
TAPBPL 0.787662335097907 0.865612648221344 Isoform_TPM
CEP55 0.975395540079796 0.883681535855449 Isoform_TPM
TMEM140 0.0187201203763487 -0.0615471485036702 Isoform_TPM
GIMAP4 0.969339389596251 0.907396950875212 Isoform_TPM
BATF3 0.936658351400057 0.951439864483343 Isoform_TPM
ANLN 0.961930208325822 0.925465838509317 Isoform_TPM
TAP2 0.926689473411007 0.880293619424054 Isoform_TPM
UBB 0.889544917145715 0.845285149632976 Isoform_TPM
TREM2 0.987759870450878 0.967250141163185 Isoform_TPM
ROBO4 0.810925353423929 0.805759457933371 Isoform_TPM
DLL4 0.815778558522696 0.898362507058159 Isoform_TPM
HLA-DRA 0.967429547661071 0.969508752117448 Isoform_TPM
HLA-DQA2 0.820733367613793 0.377752682100508 Isoform_TPM
NDUFA4L2 0.982092401659798 0.826086956521739 Isoform_TPM
NFKBIA 0.973269453664142 0.943534726143422 Isoform_TPM
CCNO 0.588955716318687 0.567476002258611 Isoform_TPM
CD209 0.999300260108753 0.878035008469791 Isoform_TPM
SLAMF7 0.981980667808842 0.854319593450028 Isoform_TPM
IL22RA1 0.873937438045349 0.770750988142292 Isoform_TPM
FCGR2A 0.973327025647358 0.893845285149633 Isoform_TPM
IL21R 0.934958625746851 0.601355166572558 Isoform_TPM
MS4A1 0.999728620279822 0.914172783738001 Isoform_TPM
RELA 0.572108069104235 0.380011293054771 Isoform_TPM
VSIR 0.810302158451879 0.849802371541502 Isoform_TPM
NOD2 0.736246996818189 0.831733483907397 Isoform_TPM
IFIH1 0.757876642731109 0.814793901750423 Isoform_TPM
PARP12 0.759220812431023 0.786561264822134 Isoform_TPM
SIGLEC1 0.951706203201838 0.933370976849238 Isoform_TPM
IFNA1 -0.141727918642413 -0.534205479259757 Isoform_TPM
PVRIG 0.419588569064495 -0.0333145115753811 Isoform_TPM
NOTCH2 0.77274024707338 0.678147939017504 Isoform_TPM
NEIL1 0.852794044134132 0.83399209486166 Isoform_TPM
BBS1 0.907489372308802 0.880293619424054 Isoform_TPM
CXorf36 0.952897689680622 0.964991530208921 Isoform_TPM
MMRN2 0.969516620636308 0.911914172783738 Isoform_TPM
WDR76 0.67250264409041 0.500846979107849 Isoform_TPM
ZC3H12A 0.97598618484851 0.847543760587239 Isoform_TPM
MYCT1 0.940584232201038 0.885940146809712 Isoform_TPM
WNT10A 0.896516380082615 0.770750988142292 Isoform_TPM
ULBP2 0.604289876636815 0.504234895539243 Isoform_TPM
PDCD1LG2 0.74391190560932 0.79785431959345 Isoform_TPM
APOL6 0.838692145581635 0.924336533032185 Isoform_TPM
WNT4 0.956249004619617 0.9785431959345 Isoform_TPM
WNT5B 0.733526282855622 0.70412196499153 Isoform_TPM
SPRY4 0.928047041067465 0.933370976849238 Isoform_TPM
FZD8 0.811309196881058 0.836250705815923 Isoform_TPM
TAF3 0.598163369447728 0.551665725578769 Isoform_TPM
CCNB1 0.96470732906076 0.84867306606437 Isoform_TPM
BRIP1 0.879398563690813 0.687182382834557 Isoform_TPM
NLRC5 0.978597805645802 0.92094861660079 Isoform_TPM
DNAJC14 0.575717497210832 0.401468097120271 Isoform_TPM
MAML2 0.706091833741647 0.757199322416714 Isoform_TPM
HAVCR2 0.957474650289953 0.968379446640316 Isoform_TPM
CCL14 0.924641044594084 0.969508752117448 Isoform_TPM
CASP3 0.798062916971976 0.780914737436477 Isoform_TPM
PDGFA 0.848639464508023 0.905138339920948 Isoform_TPM
TSLP 0.9078175824507 0.454545454545455 Isoform_TPM
WNT3A 0.515188548950192 0.280711674565757 Isoform_TPM
GZMH 0.857682021763896 0.883681535855449 Isoform_TPM
IL33 0.918085053088818 0.968379446640316 Isoform_TPM
HLA-DPA1 0.982563260132897 0.976284584980237 Isoform_TPM
STK11IP 0.565316415257182 0.513269339356296 Isoform_TPM
GBP4 0.872125298708962 0.933370976849238 Isoform_TPM
CCND1 0.978942159727385 0.960474308300395 Isoform_TPM
RAD51C 0.441422038119266 0.267080745341615 Isoform_TPM
WNT7B 0.86517720020227 0.774357557001314 Isoform_TPM
RSAD2 0.939547236800782 0.948051948051948 Isoform_TPM
PTPRC 0.985058155974329 0.940146809712027 Isoform_TPM
FCAR 0.995736987514162 0.768492377188029 Isoform_TPM
RAD51 0.852576880720419 0.611518915866742 Isoform_TPM
DTX3L 0.760612931567337 0.809147374364766 Isoform_TPM
MB21D1 0.688488558827839 0.831733483907397 Isoform_TPM
TLR4 0.962989504769504 0.909655561829475 Isoform_TPM
TLR8 0.378391041428381 0.769621682665161 Isoform_TPM
ACVR1C 0.975992405774523 0.753811405985319 Isoform_TPM
HMGA1 0.900777995056981 0.931112365894974 Isoform_TPM
NFAM1 0.859014376414285 0.79785431959345 Isoform_TPM
CNTFR 0.899343835642676 0.968379446640316 Isoform_TPM
TNFRSF18 0.823518580327376 0.698475437605872 Isoform_TPM
TNFRSF25 0.847026383926696 0.749294184076793 Isoform_TPM
TTC30A 0.721745421227909 0.766233766233766 Isoform_TPM
MS4A6A 0.832648590102813 0.883366315937312 Isoform_TPM
CD8B 0.86522346646751 0.782044042913608 Isoform_TPM
IL4 -0.146255678491351 0.0468794144647039 Isoform_TPM
NFATC2 0.96654535915187 0.733483907396951 Isoform_TPM
TIGIT 0.972274717148821 0.809147374364766 Isoform_TPM
CLEC14A 0.953615762422824 0.964991530208921 Isoform_TPM
P2RY13 0.8461647231148 0.865612648221344 Isoform_TPM
TMUB2 0.600158813356543 0.564088085827216 Isoform_TPM
AXIN1 0.716559197022762 0.839638622247318 Isoform_TPM
HIF1A 0.866483318299642 0.948051948051948 Isoform_TPM
ITGA1 0.958875098527595 0.926595143986448 Isoform_TPM
HSD11B1 0.971024156313448 0.928853754940711 Isoform_TPM
BCL6B 0.948063577219072 0.88481084133258 Isoform_TPM
LILRA5 0.978630640515209 0.882552230378317 Isoform_TPM
TICAM1 0.755731653376305 0.517786561264822 Isoform_TPM
PLOD2 0.925126010517407 0.915302089215133 Isoform_TPM
PRKACB 0.91097249195209 0.838509316770186 Isoform_TPM
ALDOA 0.919679072183459 0.793337097684924 Isoform_TPM
CLEC7A 0.888567845263547 0.85544889892716 Isoform_TPM
CD247 0.98075147130615 0.827216261998871 Isoform_TPM
VHL 0.724852234852642 0.705251270468662 Isoform_TPM
TMEM173 0.88480575013131 0.649915302089215 Isoform_TPM
CXCL12 0.886949990099392 0.858836815358554 Isoform_TPM
CD163 0.984077893710844 0.954827780914737 Isoform_TPM
FAM30A 0.331510385497312 0.224354825338953 Isoform_TPM
IL1R2 0.997837392938949 0.899491812535291 Isoform_TPM
CLECL1 0.997020029914663 0.760587238848108 Isoform_TPM
CD45RO 0.871878757628488 0.935629587803501 Isoform_TPM
CD45RB 0.977324536414727 0.923207227555054 Isoform_TPM
A2M 0.975066421983309 0.954827780914737 Exon_TPM
APOE 0.96538290746501 0.916431394692264 Exon_TPM
ARG1 0.929127562002644 0.600000095757947 Exon_TPM
ATM 0.957727855069884 0.496329757199322 Exon_TPM
BLM 0.862785242854398 0.640880858272163 Exon_TPM
BRCA2 0.790868818166003 0.854319593450028 Exon_TPM
C2 0.819291187505088 0.837380011293055 Exon_TPM
CD3G 0.970701992311716 0.723320158102767 Exon_TPM
CD40LG 0.987336474128401 0.809147374364766 Exon_TPM
CDKN1C 0.832003846844565 0.782044042913608 Exon_TPM
CDKN2A 0.858318258841915 0.779785431959345 Exon_TPM
COL5A1 0.945153600743093 0.875776397515528 Exon_TPM
COMP 0.990678878333394 0.969508752117448 Exon_TPM
DDB2 0.889499425200105 0.84867306606437 Exon_TPM
ERCC3 0.807736486316822 0.828345567476002 Exon_TPM
ESR1 0.97568928333281 0.990965556182947 Exon_TPM
MS4A2 0.773654877459013 0.789949181253529 Exon_TPM
GHR 0.967381234242203 0.904009034443817 Exon_TPM
MSH6 0.896673873567732 0.803500846979108 Exon_TPM
GUSB 0.603229222096842 0.663654361397916 Exon_TPM
HK1 0.826349323862456 0.701863354037267 Exon_TPM
HK2 0.934781778132684 0.919819311123659 Exon_TPM
ICAM1 0.993100914208308 0.907396950875212 Exon_TPM
IL2RG 0.994875204670325 0.932241671372106 Exon_TPM
ITGB2 0.961867600326769 0.958215697346132 Exon_TPM
ITGB3 0.936519212937714 0.88481084133258 Exon_TPM
JAG1 0.85264645585232 0.866741953698475 Exon_TPM
JAK3 0.976657860085389 0.940146809712027 Exon_TPM
KIT 0.900774722490783 0.802371541501976 Exon_TPM
LAMB3 0.96929216800792 0.946922642574816 Exon_TPM
LYZ 0.929442211932603 0.968379446640316 Exon_TPM
MET 0.94393526268602 0.926595143986448 Exon_TPM
MLH1 0.745576707088746 0.707509881422925 Exon_TPM
MSH2 0.895915541672589 0.715415019762846 Exon_TPM
NF1 0.699282670382225 0.549407114624506 Exon_TPM
PFKM 0.914121984611255 0.925465838509317 Exon_TPM
PLA2G2A 0.935627456270383 0.952569169960474 Exon_TPM
PTEN 0.51250058861714 0.511010728402033 Exon_TPM
RB1 0.57436537639489 0.686053077357425 Exon_TPM
THBD 0.987294013719043 0.91304347826087 Exon_TPM
TPI1 0.952958271358611 0.880293619424054 Exon_TPM
TPM1 0.934241595269564 0.922077922077922 Exon_TPM
CDKN1A 0.990783540435653 0.9785431959345 Exon_TPM
CSF2RB 0.948448666993486 0.881422924901186 Exon_TPM
CYBB 0.956662690865178 0.934500282326369 Exon_TPM
G6PD 0.679886308797275 0.817052512704686 Exon_TPM
IFNGR1 0.942880017980013 0.931112365894974 Exon_TPM
IL2RA 0.923751527036366 0.910784867306606 Exon_TPM
PECAM1 0.923119371946944 0.916431394692264 Exon_TPM
SELE 0.998140553806942 0.945793337097685 Exon_TPM
TWIST1 0.931580812080031 0.926595143986448 Exon_TPM
C1QB 0.970322649956814 0.9785431959345 Exon_TPM
COL17A1 0.510835590253583 0.46583850931677 Exon_TPM
COL4A5 0.920956798069859 0.89158667419537 Exon_TPM
PMS2 0.739085599206711 0.828345567476002 Exon_TPM
REN 0.450078755796374 0.507622811970638 Exon_TPM
HNF1A 0.205775657680916 0.0138775453912871 Exon_TPM
TP53 0.933255577837222 0.83399209486166 Exon_TPM
IL6R 0.934963181070296 0.90626764539808 Exon_TPM
FCGR1A 0.922297371358327 0.893845285149633 Exon_TPM
FCGR3A/B 0.495304125518414 0.326933935629588 Exon_TPM
IL10 0.934565790199513 0.925465838509317 Exon_TPM
IL1A 0.392688567146971 0.34274421230943 Exon_TPM
IL1B 0.990458470817609 0.862224731789949 Exon_TPM
IL1RN 0.959155990431776 0.854319593450028 Exon_TPM
SLC11A1 0.983909534075 0.974025974025974 Exon_TPM
CCR5 0.924433140886177 0.928853754940711 Exon_TPM
SPP1 0.901377169750966 0.951439864483343 Exon_TPM
CXCL8 0.99172597442081 0.952569169960474 Exon_TPM
IL15 0.885041330417823 0.756070016939582 Exon_TPM
IL2 0.160818878928646 -0.0307970855051147 Exon_TPM
C7 0.979047499319003 0.984189723320158 Exon_TPM
TAP1 0.956669970860182 0.960474308300395 Exon_TPM
TNF 0.968918303779263 0.899491812535291 Exon_TPM
IL6 0.999889477435155 0.981931112365895 Exon_TPM
NCAM1 0.98876883939961 0.970638057594579 Exon_TPM
CD4 0.931345922373672 0.791078486730661 Exon_TPM
IFNG 0.15821957512887 0.490821821323225 Exon_TPM
NOS2 -0.254324277432872 -0.216308907739742 Exon_TPM
LTBP1 0.963334575611338 0.926595143986448 Exon_TPM
IFNAR1 0.632556386757983 0.550536420101638 Exon_TPM
ITGAM 0.909976509989986 0.910784867306606 Exon_TPM
BCL2 0.883883698062624 0.907396950875212 Exon_TPM
FASLG 0.699815700186601 0.656691134952004 Exon_TPM
IL11 0.862980047159233 0.556182947487295 Exon_TPM
SELL 0.956133991544114 0.92772444946358 Exon_TPM
TGFB1 0.840804103470452 0.887069452286844 Exon_TPM
ADORA2A 0.848486479656642 0.698475437605872 Exon_TPM
CD3D 0.995776759087454 0.929983060417843 Exon_TPM
CD3E 0.991261562403219 0.88481084133258 Exon_TPM
CSF1 0.812998545241308 0.626199887069452 Exon_TPM
CSF2 0.244998397330222 0.174211317232578 Exon_TPM
CSF3 0.990514160426984 0.355932203389831 Exon_TPM
CSF3R 0.935277728733321 0.900621118012422 Exon_TPM
ICAM2 0.944902473445726 0.789949181253529 Exon_TPM
IGF2R 0.754489142691857 0.735742518351214 Exon_TPM
IL2RB 0.963795433061101 0.92772444946358 Exon_TPM
ITGA4 0.9918015689274 0.968379446640316 Exon_TPM
ITGAX 0.967362555376574 0.979672501411632 Exon_TPM
P4HA1 0.718081316355355 0.784302653867871 Exon_TPM
PC 0.926051384989362 0.802371541501976 Exon_TPM
POLR2A 0.751453955108791 0.758328627893845 Exon_TPM
PRLR 0.939909454343855 0.915302089215133 Exon_TPM
PTGER4 0.852914641596136 0.907396950875212 Exon_TPM
PTGS2 0.991337213407207 0.925465838509317 Exon_TPM
RPL7A 0.903572333243818 0.857707509881423 Exon_TPM
RPL23 0.834309071558114 0.817052512704686 Exon_TPM
CD44 0.927330849030215 0.909655561829475 Exon_TPM
CCL3/L1 0.596237376999924 0.607001693958216 Exon_TPM
RORC 0.858069534061383 0.933370976849238 Exon_TPM
CD36 0.993614443239494 0.962732919254658 Exon_TPM
FCGR2B 0.940588705441978 0.953698475437606 Exon_TPM
SREBF1 0.774787914219026 0.688311688311688 Exon_TPM
CXCR4 0.991768816775398 0.96386222473179 Exon_TPM
MXI1 0.73029862293929 0.688311688311688 Exon_TPM
MAGEA4 0.987691477900225 0.425805231022276 Exon_TPM
HDAC5 0.924396753187196 0.914172783738001 Exon_TPM
PCK2 0.824268362992135 0.802598168124629 Exon_TPM
FANCA 0.761579153624369 0.730095990965556 Exon_TPM
PUM1 0.734498775889134 0.71089779785432 Exon_TPM
CD276 0.953224492321683 0.902879728966685 Exon_TPM
TGFBR2 0.849809589947693 0.91304347826087 Exon_TPM
CD74 0.95144588646574 0.909655561829475 Exon_TPM
RUNX3 0.975359021209549 0.945793337097685 Exon_TPM
IFIT3 0.832805076061283 0.928853754940711 Exon_TPM
RNLS 0.26525169113836 0.46583850931677 Exon_TPM
OAS1 0.923890514021369 0.946922642574816 Exon_TPM
LY9 0.982220033601799 0.843026538678713 Exon_TPM
RRM2 0.877513762544058 0.905138339920948 Exon_TPM
EIF2B4 0.0887928751916337 0.125917560700169 Exon_TPM
CTLA4 0.9551913718176 0.850931677018633 Exon_TPM
ANGPTL4 0.931320938404438 0.831733483907397 Exon_TPM
CD79B 0.995167434246354 0.709768492377188 Exon_TPM
SIRPA 0.844522480024554 0.866741953698475 Exon_TPM
HEY1 0.997881224047052 0.6171654432524 Exon_TPM
NECTIN2 0.913558566520408 0.882552230378317 Exon_TPM
SMAP1 0.654556981350814 0.621682665160926 Exon_TPM
TBXAS1 0.948548457825272 0.92094861660079 Exon_TPM
TNFRSF1A 0.972597609560894 0.934500282326369 Exon_TPM
TNFRSF1B 0.938408553208437 0.941276115189159 Exon_TPM
TYMS 0.931809539815358 0.919819311123659 Exon_TPM
NFKB2 0.82810190337745 0.675889328063241 Exon_TPM
VCAM1 0.977271666872872 0.969508752117448 Exon_TPM
ZAP70 0.99459872181207 0.883681535855449 Exon_TPM
NLRP3 0.815398465603468 0.836250705815923 Exon_TPM
PRF1 0.87423555860657 0.785431959345003 Exon_TPM
BTLA 0.962492951709041 0.246753246753247 Exon_TPM
ABCF1 0.767608774804526 0.65330321852061 Exon_TPM
ENTPD1 0.907441621559094 0.873517786561265 Exon_TPM
CTNNB1 0.926005982221175 0.847543760587239 Exon_TPM
HLA-F 0.789517104233628 0.745906267645398 Exon_TPM
GNG4 0.886800541860405 0.792996360342702 Exon_TPM
TCL1A 0.996754911799352 0.725853846684846 Exon_TPM
EIF5AL1 -0.124879227953055 -0.00169395821569735 Exon_TPM
IKBKG -0.0924024493723922 -0.0186335403726708 Exon_TPM
SBNO2 0.969289355054702 0.888198757763975 Exon_TPM
CXCL16 0.895880996115077 0.869000564652739 Exon_TPM
CCNA1 0.849537262013358 0.936758893280632 Exon_TPM
TYMP 0.857225639828986 0.875776397515528 Exon_TPM
MFGE8 0.950098404985904 0.941276115189159 Exon_TPM
SH2D1A 0.974090703298814 0.916431394692264 Exon_TPM
FAM124B 0.662172295563272 0.61038961038961 Exon_TPM
CCR2 0.969043754410843 0.931112365894974 Exon_TPM
ADM 0.993941082558681 0.839638622247318 Exon_TPM
VCAN 0.993349124225386 0.989836250705816 Exon_TPM
APC 0.761671986943294 0.687182382834557 Exon_TPM
FBP1 0.957748153915106 0.893845285149633 Exon_TPM
SERPINA1 0.955209215231199 0.951439864483343 Exon_TPM
ZEB1 0.849908982794873 0.811405985319029 Exon_TPM
CCL20 0.857238375783646 0.522303783173348 Exon_TPM
PSMB5 0.877035468765566 0.743647656691135 Exon_TPM
DNMT1 0.752497297552849 0.719932241671372 Exon_TPM
CBLC 0.92112659341358 0.874894132600317 Exon_TPM
TGFBR1 0.765680183634159 0.78317334839074 Exon_TPM
SIRPB2 0.904366590078526 0.910784867306606 Exon_TPM
LDHA 0.912182267225255 0.918690005646527 Exon_TPM
TGFB2 0.898842195651989 0.84867306606437 Exon_TPM
EIF2AK2 0.595678239932029 0.699604743083004 Exon_TPM
PVR 0.833819111364817 0.743647656691135 Exon_TPM
CCND3 0.836994694668432 0.66798418972332 Exon_TPM
FGF13 0.903506060998134 0.692828910220215 Exon_TPM
ITPK1 0.696618078444447 0.74025974025974 Exon_TPM
IL11RA 0.910734952547536 0.894974590626765 Exon_TPM
CXCR3 0.952308181722051 0.791078486730661 Exon_TPM
API5 0.493886028283364 0.464709203839639 Exon_TPM
CD58 0.744518723269345 0.794466403162055 Exon_TPM
MX1 0.917833115995739 0.935629587803501 Exon_TPM
ITGAV 0.881239355878241 0.887069452286844 Exon_TPM
SLC1A5 0.958294418861935 0.905138339920948 Exon_TPM
CDK6 0.928951685662927 0.626199887069452 Exon_TPM
NCR1 0.754748260636785 0.644268774703557 Exon_TPM
TNFSF13B 0.72506516204057 0.714285714285714 Exon_TPM
APH1B 0.777006009398885 0.767363071710898 Exon_TPM
RASGRF1 0.968386461449899 0.773009599096556 Exon_TPM
PROM1 0.975525962886026 0.922077922077922 Exon_TPM
SNCA 0.922476758911164 0.932241671372106 Exon_TPM
PARP9 0.710101639083459 0.876905702992659 Exon_TPM
SRP54 0.281404058932454 0.326933935629588 Exon_TPM
ANGPT2 0.701764849635089 0.709768492377188 Exon_TPM
FCRL2 0.998937149760335 0.635336634774843 Exon_TPM
OTOA 0.791474661367421 0.145525632502522 Exon_TPM
RPTOR 0.317059060976494 0.351778656126482 Exon_TPM
COL11A2 0.908955860582893 0.636363636363636 Exon_TPM
FLNB 0.864798317574532 0.793337097684924 Exon_TPM
BIRC3 0.979479633509607 0.943534726143422 Exon_TPM
HERC6 0.799830780218153 0.734613212874082 Exon_TPM
MAGEA12 0.222769371343274 0.307245414028365 Exon_TPM
CD244 0.814853224292208 0.608130999435347 Exon_TPM
BIRC5 0.937731932909386 0.691699604743083 Exon_TPM
CX3CR1 0.981602270938133 0.964991530208921 Exon_TPM
VEGFA 0.937362983179535 0.880293619424054 Exon_TPM
ZEB2 0.92607857624014 0.917560700169396 Exon_TPM
ARG2 0.970435779934613 0.63184641445511 Exon_TPM
TBP 0.57555002818162 0.592320722755505 Exon_TPM
HCK 0.925570891884746 0.872388481084133 Exon_TPM
PPARGC1B 0.74292239965669 0.74703557312253 Exon_TPM
IL34 0.321266751880453 0.317899491812535 Exon_TPM
FGFR1 0.909389265480063 0.905138339920948 Exon_TPM
LDHB 0.952673984999006 0.789949181253529 Exon_TPM
CD14 0.899119333450762 0.883681535855449 Exon_TPM
EGF 0.760906164365779 0.424054206662902 Exon_TPM
CD84 0.976641515432359 0.888198757763975 Exon_TPM
IL24 0.0501650712363775 0.55957086391869 Exon_TPM
CES3 0.591046086486416 0.489553924336533 Exon_TPM
IKBKB 0.813537712503709 0.63184641445511 Exon_TPM
TRAF1 0.961341398627101 0.743647656691135 Exon_TPM
BCL2L1 0.893513781398788 0.74703557312253 Exon_TPM
TNFRSF17 0.92099847751171 0.724449463579898 Exon_TPM
RASAL1 0.8461321070707 0.822699040090344 Exon_TPM
LY96 0.941841910846279 0.92772444946358 Exon_TPM
BID 0.662578179115842 0.823828345567476 Exon_TPM
IRF3 0.762565655230533 0.64652738565782 Exon_TPM
CRABP2 0.93349336225365 0.902879728966685 Exon_TPM
ANGPT1 0.912401419276279 0.892715979672501 Exon_TPM
BMP2 0.955783880585294 0.849802371541502 Exon_TPM
IFI16 0.81306155933734 0.871259175607002 Exon_TPM
PKM 0.979197603980749 0.893845285149633 Exon_TPM
CD86 0.906968017692012 0.918690005646527 Exon_TPM
SERPINH1 0.968005258490151 0.922077922077922 Exon_TPM
CASP1 0.940182916241787 0.939017504234895 Exon_TPM
CASP8 0.904617836853303 0.803500846979108 Exon_TPM
CCNE1 0.97891272450551 0.902879728966685 Exon_TPM
CD27 0.995546356003484 0.733483907396951 Exon_TPM
PIK3R1 0.919567335972521 0.898362507058159 Exon_TPM
TREM1 0.989102455450864 0.879164313946923 Exon_TPM
TNFRSF8 0.81749831203841 0.697346132128741 Exon_TPM
E2F3 0.829743383653235 0.787690570299266 Exon_TPM
CD28 0.986636439684504 0.882552230378317 Exon_TPM
IL18 0.943070870355581 0.89158667419537 Exon_TPM
MS4A4A 0.926905413590297 0.939017504234895 Exon_TPM
STAT4 0.972104083431153 0.90626764539808 Exon_TPM
TNFSF8 0.995984554275684 0.94240542066629 Exon_TPM
GIMAP6 0.956783401887775 0.873517786561265 Exon_TPM
MAP3K8 0.876256163697983 0.769621682665161 Exon_TPM
DAB2 0.912100676117611 0.945793337097685 Exon_TPM
CD40 0.942279275257032 0.862224731789949 Exon_TPM
CD68 0.930056639113175 0.88481084133258 Exon_TPM
CD70 0.877437110741484 0.592488021367161 Exon_TPM
VTCN1 0.982733185437846 0.935629587803501 Exon_TPM
CD6 0.955215259365257 0.766233766233766 Exon_TPM
CDC20 0.961022724667378 0.778656126482213 Exon_TPM
ADGRE1 0.912923161944552 0.603613777526821 Exon_TPM
SAMSN1 0.970623004729329 0.957086391869 Exon_TPM
CD300A 0.796992384023993 0.826086956521739 Exon_TPM
POLD1 0.576258715191875 0.511010728402033 Exon_TPM
TNFAIP3 0.960560751266499 0.968379446640316 Exon_TPM
IFIT1 0.898576391534242 0.931112365894974 Exon_TPM
TNFRSF11A 0.541605853803228 0.527950310559006 Exon_TPM
TWIST2 0.678099752876902 0.581191776917835 Exon_TPM
RPS6KB1 0.524503692582811 0.305477131564088 Exon_TPM
GPSM3 0.994775559802963 0.964991530208921 Exon_TPM
CEACAM3 0.903273872925711 0.602508294793271 Exon_TPM
CHUK 0.400808960534232 0.352907961603614 Exon_TPM
CASP9 0.971992789764984 0.966120835686053 Exon_TPM
EOMES 0.947836470816037 0.88481084133258 Exon_TPM
LILRA1 0.836107606116842 0.582156973461321 Exon_TPM
LILRB2 0.939344401332046 0.714285714285714 Exon_TPM
LILRB4 0.954801411869438 0.92772444946358 Exon_TPM
IL18R1 0.915681013333048 0.811405985319029 Exon_TPM
PIK3CG 0.978107449919304 0.953698475437606 Exon_TPM
DEPTOR 0.955205731466373 0.92772444946358 Exon_TPM
PNOC 0.904496577462864 0.910784867306606 Exon_TPM
PTCD2 0.334403507311037 0.332109586810191 Exon_TPM
RICTOR 0.691926322560572 0.637492941840768 Exon_TPM
IFI27 0.947128511724017 0.941276115189159 Exon_TPM
GMIP 0.830085834921471 0.614906832298137 Exon_TPM
LAIR1 0.949451591358855 0.830604178430265 Exon_TPM
HELLS 0.967490023821174 0.880293619424054 Exon_TPM
MICA 0.819205132472085 0.827216261998871 Exon_TPM
NFIL3 0.97706390191282 0.972896668548842 Exon_TPM
CDK2 0.779832310043853 0.814793901750423 Exon_TPM
WNT2B 0.91069743275595 0.914172783738001 Exon_TPM
