WSU_F_Post,WSU_F_Pre,WSU_E_Post,WSU_E_Pre,USF39_Post,USF39_Pre,USF37_Post,USF37_Pre,USF36_Post,USF36_Pre,USF35_Post,USF35_Pre,USF34_Post,USF34_Pre,USF33_Post,USF33_Pre,USF31_Post,USF31_Pre,WSU14_Post,WSU14_Pre,WSU12_Post,WSU12_Pre,WSU11_Post,WSU11_Pre,WSU9_Post,WSU9_Pre,WSU6_Post,WSU6_Pre,WSU2_Post,WSU2_Pre,USF18_Post,USF18_Pre,USF17_Post,USF17_Pre,USF16_Post,USF16_Pre,USF15_Post,USF15_Pre,USF14_Post,USF14_Pre,USF10_Post,USF10_Pre,USF7_Post,USF7_Pre,USF3_Post,USF3_Pre,USF1_Post,USF1_Pre
CDKN1C,9.05987917449015,3.43971235885425,15.0078571412153,9.00774942087975,12.1022258408119,6.4283531594209,9.00651258666814,54.6754629107024,20.8125681820242,14.3128324646582,19.4954924587009,14.4331640949053,34.2052339853078,23.2314794156548,4.0873212701589,6.0169975423782,14.4539072140319,16.2122292202767,14.580874504884,4.55772022441696,30.1087039667101,10.9205233349954,17.8709538948703,21.1031731292593,7.23597618077059,6.17164906262588,43.9981332824869,6.07109849187787,11.2773182437836,8.17503748903217,3.49915987551944,3.4895173276868,12.1558633742239,12.001397539041,12.4004218238937,8.04870683517037,3.50005293286463,28.5084488938854,21.1692744554392,5.95009760474033,4.42945862884015,3.36203724751851,7.19182980704249,7.25633218591743,27.263369426207,20.5359295532729,34.2993561481863,38.318146647983
CDKN2A,111.876965780528,192.531808329399,26.0296126330843,14.9089275657941,104.010957140667,70.8995792278371,122.952733791842,183.517216443609,12.4367057848206,4.59804933175281,71.461734321557,101.86726858851,92.212840940379,157.562368567501,162.571250794979,300.298150317412,212.167367051547,241.96994327446,33.5140410037296,10.0320749158651,214.794071180457,189.343922546906,222.365932996214,211.864159282049,83.3200307410846,73.7220384797734,29.367814513557,153.354209758027,108.801393463089,320.919052432594,2.37369517373714,15.2875111883506,191.272457463015,387.044934285543,24.3219655692225,15.5657710716168,227.32344874052,67.167238916601,159.97333542675,107.995616397953,24.5424896262895,18.5034276734309,169.83650710312,201.43123081603,10.4614894611468,8.9797304954646,107.63321707905,113.553718065628
COL5A1,491.855750372687,218.701835610697,344.908628501133,370.614942403345,787.213745925585,856.474963540023,472.097735540018,112.877796447544,392.08000757843,701.32333835077,90.0280997446441,730.260838798485,386.79020398807,353.009536004321,162.664803372357,351.842679387576,608.128803987721,953.005890525717,191.938943952303,444.13754168914,211.062248590035,557.783759089552,335.074134081674,615.893323555972,239.144940550676,344.135687180418,271.497226699069,264.96851266671,430.237389123355,579.291161149528,141.787017534092,104.603510799828,333.644984410931,350.382363365332,71.3582614568233,265.205430485847,187.982979034884,127.286604242261,156.134992642652,372.204297751234,128.438734342897,124.850313862491,234.255625076246,696.232495137894,601.90953418655,895.703656515215,321.693421666868,103.692443651591
COMP,192.498205460778,23.3550954245174,165.123418626115,98.4610814421309,64.1266752541567,19.8458071596061,323.498060475724,14.7804799169276,176.433881537946,125.046750635913,27.1143887045515,253.874315001756,227.426397417214,110.308858693219,26.3753448236758,100.017319740459,281.017200728658,492.552262688623,2.1574584867118,382.867110447499,26.3291103679319,28.5617894516535,72.9040293610256,161.753124042916,29.4179381129604,120.88570257518,153.380123672558,27.3338086912459,78.6242082403248,166.161219989972,11.418589700506,14.8318717737161,89.8090347115538,68.8541299448478,6.54669546316756,36.4487374050881,1.37746781411679,3.87121752566371,11.28613564279,310.336646064016,69.9531429888748,66.1281403637005,94.2048068264044,219.628144136372,228.720804538843,286.281884157017,266.101955020373,78.4990467517197
DDB2,46.3812728679496,59.5939235174087,57.6894602003369,44.3906288739027,44.1090787232754,43.6722676380003,31.6410404525044,19.0859247000962,41.1186602319804,36.3553778062698,51.5454473023656,58.5919570583551,80.2518721672337,37.4564891733146,60.6233571918685,78.4988346692574,71.1605911488775,61.25862941838,51.2918154751378,54.4610060679087,54.335377586676,49.5872300313579,31.6016277565826,37.2915885247512,49.5058267461984,56.2184433787278,44.912929090981,30.7811048958117,52.135546836236,38.375810202594,51.3169950247494,45.1953055806418,45.7308674255853,29.5506954819269,22.8345065178816,27.7871810521395,19.7584822550217,47.6705533246312,39.1984204274682,38.2123601936445,42.753333677985,49.7330414656494,81.4459866495068,72.994304013247,34.3863106486555,37.7836599796805,71.8241033607975,85.6763918016051
ERCC3,96.999504786094,131.942949255782,85.2543466741588,95.6683611755022,79.0233879945327,111.073175941969,79.9014348388614,141.608670661861,152.426839327179,164.638213825524,100.066949282902,111.771277383179,86.5911336467191,109.816063417253,115.792916564887,94.8691038448226,102.607502308918,100.925548350108,94.1455355991978,115.450572122081,113.398476537314,111.582533286673,66.1323407478685,71.1659796436078,111.827010373342,82.9159988574227,77.1356511073518,114.878764142867,69.5835234157347,77.337944073771,127.780192043392,62.1937777428741,95.4712461700004,107.869122343217,69.6907534411717,80.5085868467989,76.2408729745831,101.247437020031,126.909307085628,77.7742924346037,68.9137632195972,74.7230714074119,113.966335635551,119.299476197361,100.775386117339,94.3205242258138,85.0439831539458,116.989477074009
ESR1,20.5370088719636,63.0189715927928,162.946412173331,142.897297200399,7.49037692655442,34.6646542365394,14.9540042287642,3.12718241517472,21.3838624785734,11.4154569111308,118.656287971838,22.1689879395598,34.7117328974206,104.482199393991,297.040347744307,318.537003632817,79.9067457734895,115.74497569701,56.4850494058547,136.961937351381,109.395417117793,14.2716349893477,133.277371831113,103.422939181708,40.9595425636479,44.4496227283208,92.874335194604,58.8916704347261,49.993497184892,105.596789786102,54.6370420463619,460.629634231002,116.059076533555,168.28883456113,539.396383880358,457.778862271183,3.73681959246097,53.2928727240477,194.707003212293,167.770771150937,111.73139889103,143.020343014343,85.5585632331418,147.108229106499,106.19669619483,70.1989927024504,218.302501865738,362.072339155523
MS4A2,0.774947315537809,0.422782738596325,0.690435838161362,0.333080481527473,0.603159258092524,0.226731023349458,0.904738991311496,0.0175524498424552,1.23488245792261,0.452828837921681,0.256688909622716,1.07801883526189,2.84564427741041,0.221855184346171,1.78959393180732,0.205376437054151,0.702474898918371,0.943768879374039,1.65943149542561,0.633737491140411,0.220983414419495,0.222994296708558,0.631318998200196,1.05021464083328,9.46226341538516,2.97620254317895,0.665615392988187,0.0513913161812468,1.00288979202564,1.01283072932591,0.0771356286521441,0.775384524622512,2.26551692608595,0.141098301963628,0.440035561285275,0.227105324442673,0.190619014137485,0.828967050500182,0.209062059863292,0.869825773026769,0.721057283540949,0.711483759617404,2.44146981822136,0.818989539112318,1.52252034122047,1.5700401216684,0.446220862313953,0.102386284764597
GHR,6.13391425787964,2.2721912852339,10.9986531699616,5.05590721971891,2.34933500085518,7.51308581474946,7.90482220716559,0.914920104464045,6.28355785080523,11.5021051331713,7.31549817049572,3.91334700271431,33.6388959774222,7.79756440697206,6.05225398289114,1.5548073683332,7.35318104672718,2.9144273798126,15.9525432375112,7.04408123619203,10.2571668854211,2.24923446277589,8.48430288357785,5.12976855912688,3.22717397748957,8.19780577437817,10.7909001525625,2.73617060261012,7.20212833468303,3.0779352740919,0.660541721415544,7.94589948913602,12.4983008585098,1.87020485385323,4.91503284619928,3.5302152820899,10.3618301573523,12.0027344591712,10.363596412728,5.18166878138665,3.98222614073973,2.64900260776106,12.1594870325745,5.03129397206049,17.8712001840257,5.75205783019472,7.42080140731626,1.21985765853031
MSH6,115.481261990477,216.9880223349,73.3762508202512,85.0302295041106,90.9576127569905,182.262610627408,221.090123323552,369.76032815839,183.873274137984,188.194461743612,114.427960115676,129.588732652621,69.5204574745732,158.487809021263,225.395684211272,240.837363492175,119.105785001117,117.025726983474,129.725154118367,147.545351804599,145.16325364037,128.19101046885,95.9122744517389,107.911761713522,78.5244825177097,63.5423291002531,261.352043609627,147.7166447275,67.3304898874338,99.2391708292657,131.75553911514,105.103443734703,80.3655267650328,108.569297623624,88.0038857360473,114.292391920553,63.3771221933887,150.100632991482,180.682727297232,144.405237938109,67.0710071574128,91.824388730089,131.045874836508,133.950587770322,83.070708905831,91.8191563385822,100.919360849036,94.346908883648
