WSU_F_Post,WSU_F_Pre,WSU_E_Post,WSU_E_Pre,USF39_Post,USF39_Pre,USF37_Post,USF37_Pre,USF36_Post,USF36_Pre,USF35_Post,USF35_Pre,USF34_Post,USF34_Pre,USF33_Post,USF33_Pre,USF31_Post,USF31_Pre,WSU14_Post,WSU14_Pre,WSU12_Post,WSU12_Pre,WSU11_Post,WSU11_Pre,WSU9_Post,WSU9_Pre,WSU6_Post,WSU6_Pre,WSU2_Post,WSU2_Pre,USF18_Post,USF18_Pre,USF17_Post,USF17_Pre,USF16_Post,USF16_Pre,USF15_Post,USF15_Pre,USF14_Post,USF14_Pre,USF10_Post,USF10_Pre,USF7_Post,USF7_Pre,USF3_Post,USF3_Pre,USF1_Post,USF1_Pre
AQP9,22.0659230431675,10.6949168896076,1.08817115280991,1.43854151251932,8.43129385897445,2.44408691146852,8.86159473845486,0.769284591271383,2.66550019334573,1.54874533789439,4.33538324070719,4.43725501700771,0.973065150580509,1.8898905998609,15.1633073168499,0.457482829499351,2.25083865440549,4.47258881520006,7.73125733318468,3.39436334831702,3.43804719260074,2.08365242919219,17.7560439211528,11.5453416200335,3.07804659368862,12.3806253753192,2.42151432846952,37.6099351285987,6.80587374097862,1.46929510639643,3.76360829298608,21.9376773789169,4.91475838592755,3.7657998289948,5.24398220512154,2.00206726119454,35.1954281951116,0.873384545208623,8.27898306481189,4.86750664509459,7.27219020367641,3.22495744341529,24.1687546093963,7.34776855600711,2.03347298334251,2.0675114622664,1.44318170534804,0.5428995081825
AREG,16.372578013709,1.19570499386917,9.79354037528921,0.959027675012878,12.1594169938951,0.497102422671564,4.64693382626291,0.512856394180922,4.1361209896744,0.271709708402524,4.47523431298807,14.4338295380825,9.9468882059341,3.9687702597079,6.60913787501443,1.56306633412278,5.07635951844641,0.0625536897230777,30.3986458547347,5.26045883838704,9.817928580932,0.570262770094704,17.6076647240401,1.27802910968032,16.4162484996726,29.4727665184683,39.0236347549512,34.3914810222394,19.4513551979821,0.123730114222857,2.54297857634195,0.565612308112037,1.75321790375193,0.35526413481083,71.1756031335914,47.1334139965968,0.389329957910526,2.22089212924479,6.14836242313236,0.296283013179671,3.02075593075789,0.580492339814752,1.29297864165494,1.01348531806995,5.18743107995539,0.252695845388115,5.22665806801722,0.434319606546
ARG1,2.15605965612629,1.85998554601871,3.14996912655501,3.74620185551905,2.06480665934068,2.81691372847219,4.89909302613765,2.19795597506109,0.78126729804961,1.7117711629359,3.4123661636534,2.34613483657879,4.75720740283805,2.97657769478092,7.28394474513602,1.37244848849805,3.92699509917553,3.03385395156927,5.11578942685199,3.42653740849064,3.29627205063782,3.00484613472979,10.1557317134913,5.64343191128501,2.99757478731767,2.40734382297874,3.1665956603063,1.77781274446514,2.5416997612914,1.99514809184358,3.0312304629996,6.38333890583584,4.74231072326342,2.9131659054488,7.68777973760537,3.69873443169838,75.6468108220152,6.8623071409249,4.23080384562078,1.60839350011821,4.88542008554672,2.64446510360054,4.90668817858799,2.28034196565738,2.07497243198215,1.49320272274795,5.42168262279398,4.5965491692785
ARG2,25.1652587988491,28.5640637424303,20.0452580780773,18.6111308182187,20.5333551123323,23.6123650768993,37.7878572383705,40.3141758425789,20.4048635490604,22.9866413308535,21.9845885625539,14.3828266068526,18.4882378610297,20.1745821535151,22.0106123224955,17.4605946592252,27.8002518911146,23.1761420424003,26.8784563455825,22.2966237003194,25.3777504113621,27.5261452488021,31.5553092526337,29.6962269530214,22.6528134934208,24.795641376681,82.9368657500812,33.6864863132273,25.2069397814023,19.0235050617643,35.4796370971228,31.9166945291792,22.4756787005576,20.2145292707362,23.9288508389041,24.3302072250251,46.9921259198005,34.5610741461127,27.2415067757597,15.6606735537826,21.182584798401,20.5322290564107,19.560446117344,22.2685246275924,25.4391620161012,22.6737090361882,15.1729103616321,15.707892436747
ARID1A,265.397468296296,288.076332782184,264.368317966871,282.913164128799,436.763964191091,400.043174644941,331.69741606379,562.237138420628,451.411649123076,363.330222075855,257.773496428113,269.346479825491,358.62856716395,318.682802401545,230.545782450954,348.068186110756,550.665282291095,576.995234005669,265.395969816174,200.830483603743,357.769570743421,297.479767338249,385.983751422497,349.203504373102,305.893453967552,253.768429568002,312.771172830107,392.620749031964,279.860048923019,310.222328885259,221.727388028407,321.186989249335,214.007549366179,228.292733029439,421.962373942207,404.689053508577,287.987369866416,316.938774534135,237.564201547268,244.941399610108,336.68375978867,294.073119406896,244.969722645856,237.071107318528,315.603306904486,311.413170916481,434.319683487849,590.855631405288
ARNT2,30.6564732355457,48.5367656770598,12.9148734188755,11.3884536407779,37.568010051893,71.3756228552587,26.8009206724001,51.8534447116496,34.6515025134944,36.4091009259382,46.3186751394265,14.0258060882428,23.948214539287,58.6338558606845,37.8090319876951,36.2936378069485,13.9120984915914,19.7044122627695,37.0771362319112,45.1884675138508,40.8312408853201,32.9655747481669,10.0073525163786,18.2944841093565,14.3038635824353,12.7589222617873,42.0970952487779,15.9390108124461,19.4303494148309,25.9987902510779,45.5091446022155,14.9483252858181,17.3597313748552,31.4053495172774,3.71660874731915,5.90440175335338,3.15357265907526,30.1442437317719,54.5134509892577,28.9510830021278,13.4628751975753,11.5668473637162,36.9659278319298,41.0180030118864,45.2758984658506,53.5715192222805,25.3141872100237,21.7521736278455
ATF3,104.029878408094,49.666042615714,205.0916262217,20.3193988643353,57.2410290561667,12.0133085478961,32.6726277551974,4.72560534638135,20.1980574995767,3.45071329671205,18.488311755532,43.6585091328574,91.6303016796646,48.5701884164252,63.9677218353498,6.25226533649113,31.0567844123821,10.4777430286155,164.692230680521,29.6966575402522,39.3780456802002,16.0989566634428,86.2248000999342,24.6415500248475,8.38918581417094,111.39123775183,363.506554769867,355.041465847236,81.4604270602318,3.71190342668572,5.92005412572405,11.0698408873356,21.5559578330156,6.28817518615169,14.7136976434964,3.12186759372707,8.48739308244947,47.4123038827538,49.4303988869651,5.88333411885346,16.1479915804712,10.0403675071663,43.0661347566608,18.0738215055807,43.8234177634631,6.66198137841395,31.6329827847908,13.898227409472
ATM,206.072139320696,235.266028886296,274.562763503722,276.199970403709,174.189384011601,331.608741123822,325.249345095565,209.941428217919,288.49443902979,354.880050144537,393.261215253826,303.110420299733,397.605232362203,344.43256182465,377.276582180628,278.41642531948,257.840751389769,272.953025106649,496.708609431585,402.674450102954,272.704485565671,269.032428383909,299.61057212545,386.740224515847,201.76293652355,616.176846804429,394.543848999193,377.754556254971,461.139957517604,374.067067824254,351.643077536564,589.529628569346,420.398660298025,259.023080690576,380.723290581543,486.095144349351,395.714969220259,409.342859417207,293.782149049869,245.660944070687,625.221891100692,732.731830860243,388.755578257587,462.149305039895,390.551311147681,386.257085850525,304.433330006525,380.463975334296
AXIN1,67.4442411182006,51.193887885658,77.6037848451279,95.5131625083138,40.6078643003667,66.114622215318,27.665466500542,32.2733202338137,62.6162760936819,41.9519789773497,32.529359412532,32.3868613310333,45.3015886770259,33.2148272925554,28.6991392410536,52.8011432380501,24.8789506588011,32.4340881214158,38.5082413127348,36.8232118687093,38.7577794341124,40.0719261908855,31.3574703231501,30.3567813243168,50.6972380136949,31.1235165685108,43.6105417040713,49.7174529572836,31.5716920762064,48.084615639858,58.2240374839252,62.9445697170395,31.0693205566531,38.972475588748,77.6923965535483,83.4760247887891,47.2646568903379,40.3503659886384,30.4678751760173,35.0460478446811,52.2851829002786,51.8788154064073,30.633647817671,29.5881408136531,25.3976625674616,30.7370037390271,47.1959422559764,51.39448677461
AXL,173.832309775182,37.4875658263058,149.079447934958,108.280218431923,77.3728939847383,77.5894031386532,165.992799003252,46.9629926671387,74.6110269637377,78.6327896116904,80.8618899928032,101.801850735027,158.28526449443,89.1555890484381,88.6180198556739,76.2852618190168,89.4109737824477,102.306559542094,159.395496933106,70.0107549377994,96.814700067927,105.367013366729,136.888052625192,125.11761384994,90.631371925276,194.410209018554,217.819870604158,136.922233267686,199.428905237194,113.785306292195,45.3870816305511,53.8543719080961,118.787698298471,59.8975331291059,62.7750491156783,77.3001562881552,70.8969853355068,101.512237997391,118.432070239644,74.8326239002369,121.389636476752,102.40314868658,99.7914284969585,90.9040025568849,85.3643658517458,125.383084011667,126.063872207699,46.110264894967
