WSU_F_Post,WSU_F_Pre,WSU_E_Post,WSU_E_Pre,USF39_Post,USF39_Pre,USF37_Post,USF37_Pre,USF36_Post,USF36_Pre,USF35_Post,USF35_Pre,USF34_Post,USF34_Pre,USF33_Post,USF33_Pre,USF31_Post,USF31_Pre,WSU14_Post,WSU14_Pre,WSU12_Post,WSU12_Pre,WSU11_Post,WSU11_Pre,WSU9_Post,WSU9_Pre,WSU6_Post,WSU6_Pre,WSU2_Post,WSU2_Pre,USF18_Post,USF18_Pre,USF17_Post,USF17_Pre,USF16_Post,USF16_Pre,USF15_Post,USF15_Pre,USF14_Post,USF14_Pre,USF10_Post,USF10_Pre,USF7_Post,USF7_Pre,USF3_Post,USF3_Pre,USF1_Post,USF1_Pre
CDKN1C,2.65367686944865,1.05620309777248,4.44608887260426,2.66540670694341,3.43355743680035,1.6128736090535,2.81024601089407,15.0900953957895,5.92154946690987,3.92627657912187,6.32134667568039,4.23577839310615,9.65875741524937,6.20356874446016,1.11756697448985,1.76275321639339,4.16819626523759,4.37690884174348,3.7580140430567,1.27525433167807,8.15176460083507,3.08027347966207,4.93984997916402,5.94495872427574,2.14550807552774,1.81263885169515,11.8031352309198,1.70355473703357,3.44985519554213,2.27710824015035,1.03054127372984,1.0142815903095,3.72389037217241,3.50558498160728,3.93714079788515,2.33604414083357,1.06065012657757,8.08931554429399,5.97215508206036,1.66579375712981,1.43588620792812,0.994320718246219,2.07085504786421,2.04760109901735,7.55185580909422,5.64149569202981,10.2100296687833,11.0532003818689
CDKN2A,32.7692357257725,59.1190980995239,7.71129215831435,4.41157426460915,29.5092489676345,17.788702237367,38.3641755165601,50.6496361526323,3.53846617419498,1.26133058886043,23.1712226633351,29.8955358932183,26.0387478008969,42.0743323083332,44.4506924905642,87.9760256873531,61.1845097560205,65.3260183879928,8.63776975032649,2.80698383451399,58.154303415187,53.406878522701,61.4659047267443,59.6840898935167,24.7048628052807,21.652467568813,7.87834074492559,43.0313049321855,33.2835381964824,89.3901000082164,0.699079474734292,4.4435489793866,58.5953988524287,113.055075829693,7.72223754056742,4.51778516152619,68.8877137876154,19.0588057546654,45.1307658263903,30.2345332032493,7.95587572105524,5.47237884049098,48.9036583849241,56.8401223962395,2.89779515964732,2.4668525850917,32.0396200726294,32.7555508207676
COL5A1,144.066626356831,67.154904876258,102.179438464452,109.665523208886,223.342684827382,214.889541885904,147.305715201833,31.1535856448419,111.55380439149,192.386056677283,29.1913030791195,214.313580998228,109.220499778492,94.2651513866605,44.4762719016126,103.076627568271,175.371280030373,257.288485858482,49.4695463252645,124.270094699018,57.143933147412,157.330053496972,92.6204590979821,173.502836027094,70.9078344586861,101.074074450472,72.833055461113,74.3503610626639,131.614330650095,161.358119552308,41.7578444100805,30.4046105300009,102.210538809286,102.346009857426,22.6562875390635,76.9728112467142,56.9660443233902,36.1177667052297,44.0479144318846,104.202592420826,41.6356540742767,36.9244135664009,67.4528536819231,196.463776146117,166.726787919562,246.061825760432,95.7597969268246,29.9109810371534
COMP,56.3835372860132,7.17144969190503,48.9179359352894,29.1347832390219,18.1935641932641,4.97931240308165,100.939084383181,4.07932260777128,50.1986082653763,34.302653198058,8.79174769571549,74.505862399822,64.2198911260333,29.4560917013833,7.21162158965203,29.3013003289107,81.0393223921888,132.977169536084,0.556054390815792,107.126571402855,7.12846059751003,8.05621854198958,20.1519723031354,45.5673485720743,8.72258589718164,35.50463075245,41.1464352321286,7.66988697999831,24.052006641099,46.283223011543,3.3629009227282,4.31111041362383,27.5125665204185,20.112158027521,2.07857943587867,10.5788247975285,0.417425518820293,1.09846383513385,3.1839802765934,86.8820785746762,22.6765303924399,19.5573621533351,27.1258504419138,61.9749506757065,63.3548447154527,78.6454789878549,79.2116576165795,22.6437280879847
DDB2,13.5852706879163,18.2989971430255,17.0905456155278,13.1352543679418,12.5143140834458,10.9573706008394,9.87275672537344,5.26759919548721,11.698997377317,9.97295739738071,16.7134347922484,17.1952971701603,22.6612501968516,10.0021140003767,16.5758102684451,22.9971962464314,20.5211854391108,16.5383447946228,13.2197395145864,15.2382398383242,14.7110021100145,13.9867133570442,8.73525280929258,10.5053848150893,14.6787590804831,16.5115893039369,12.0485424296073,8.63720085031396,15.9488349301983,10.6893544833295,15.1134224494222,13.1367069179293,14.0094316359576,8.63170092820462,7.24996846783851,8.06490816679846,5.98757707576075,13.5265916939011,11.0584350095425,10.6979608208539,13.859238185783,14.708520420823,23.452005554449,20.5976260857515,9.52488504871845,10.3796789159961,21.3801746913048,24.7140952634904
ERCC3,28.4115645740184,40.5145945923264,25.2566637943377,28.30841307912,22.4199535770342,27.8682564115216,24.9311469183979,39.0831322754129,43.3681735606368,45.1633291011939,32.4463656681132,32.8021186897379,24.4513092518046,29.3244991619371,31.660427668742,27.793067349787,29.5897989087813,27.2474512252088,24.2646793753262,32.3031767954184,30.7020085569798,31.4732826928749,18.2801569511742,20.0481135686321,33.1573443339581,24.3527717520814,20.6927533788693,32.2350663725785,21.2863621111539,21.5420259494761,37.632679428885,18.0775728768812,29.2471578107438,31.508361758322,22.1268528204338,23.3666869028501,23.1039053185667,28.7291135745281,35.8029305570959,21.7737488372521,22.3395973266725,22.0993084137365,32.8160937855288,33.6640788094,27.9144214776471,25.9111149417202,25.3153903939742,33.7466251838446
ESR1,6.01537662496018,19.3506974045106,48.2729961498,42.2835268351447,2.12511646526035,8.69736067676087,4.66600477447666,0.86308333670797,6.08409295542089,3.13147248951732,38.4738950866869,6.50605227613013,9.80178085210956,27.9001821156617,81.2176143709675,93.3193214288949,23.0433885016922,31.2483373280963,14.5582220612934,38.3220766704065,29.6182024221433,4.02549744371965,36.8402395493806,29.1351969115043,12.1447372330723,13.0550380105808,24.9148828825432,16.5250463775405,15.2935584753663,29.4133599360197,16.0912130072165,133.889049423697,35.5541407797469,49.1568427002403,171.258650662598,132.865024271122,1.13239949502632,15.1219333374249,54.929630261762,46.9692300491737,36.21968012424,42.2981899724057,24.6362034854969,41.5111882801544,29.4161049769084,19.2846062258034,64.9829988408302,104.442893707351
MS4A2,0.226985341269713,0.12982028483885,0.204542132058691,0.0985590193436529,0.171124054652382,0.0568868067520697,0.282300070839522,0.00484436945664364,0.351346239274965,0.124219386000151,0.0832305000227576,0.316371992983547,0.803543334257135,0.0592426277630397,0.489315848630992,0.0601675457632861,0.202578666566514,0.254794716788742,0.427694982301037,0.17732033581043,0.0598300337679179,0.0628983975581195,0.174507816339914,0.295855161360896,2.80561489746606,0.874122994606036,0.178560950410789,0.0144204414143632,0.306794974193706,0.282117996733318,0.0227172955306399,0.225377373109891,0.694030231282009,0.0412145407803487,0.139711534451055,0.0659146957866782,0.0577648639466549,0.235220655893241,0.0589793970457861,0.243517071273629,0.233743284522712,0.210420941470965,0.703010253707739,0.231103515854005,0.421732688412958,0.431311110594194,0.132828389645922,0.0295342082239707
GHR,1.79664938922682,0.697702372705104,3.25835920561276,1.49605060969894,0.666536616472569,1.88503299875566,2.46649242542523,0.252512387109312,1.78778506892148,3.15524171099465,2.37202523295944,1.14847101923238,9.49883681843217,2.08220604346921,1.65482444991187,0.455499885133447,2.12049941394597,0.786824735451362,4.1115422459027,1.97094044101736,2.77707104277493,0.63442538903136,2.34521244188837,1.44510316824412,0.956875431436189,2.40772945682791,2.89481494467734,0.767771499283766,2.20320995801138,0.857340628062841,0.194536840600409,2.30959723464761,3.82879445109678,0.546283216339554,1.56052565118631,1.02460418729274,3.14003150203103,3.40579407866107,2.92371876584525,1.45066385140837,1.29090800286721,0.783441104803103,3.50126960404271,1.41973696941052,4.95025852510691,1.58016754903496,2.20898031460146,0.351878478386757
MSH6,33.8249493063592,66.6286588701813,21.7377690376203,25.1605737930328,25.8058469428149,45.7296833742443,68.9853737658452,102.051602829619,52.315249080657,51.6252467349785,37.1028742574433,38.0311032390839,19.6309498842336,42.3214553335652,61.6283272631683,70.5562590201325,34.3475491338346,31.5941091250302,33.4348224964984,41.2833258170975,39.3021457740586,36.1579164079911,26.5118610757535,30.3997396657515,23.2829554934275,18.6626448272663,70.111463452236,41.4494000057644,20.5971344725152,27.6424828564013,38.8034630971304,30.5499236849779,24.6195932087776,31.7128816019072,27.9412824680039,33.1720458895568,19.205696018295,42.591281910353,50.9731814540973,40.4277979679705,21.7422358349004,27.1570138677113,37.7340702836462,37.7983482157596,23.0102892202694,25.2239555840982,30.0410790211815,27.2151808092675
