BB24_06_S10-016752C1,BB24_04_S10-016783A2,BB24_07_S10-017623A2,BB24_01_S10-018931A6,BB24_25_S11-011709,BB24_09_S11-012085C1,BB24_08_S11-003355A1,BB24_26_S12-011538,BB24_10_S12-003590C5,BB24_11_S12-008138A2,BB24_12_S13-003620D2,BB24_14_S13-008160A2,BB24_20_S13-019142C2,BB24_21_S13-021353A4,BB24_18_S13-009885J1,BB24_22_S14-012409D2,BB24_02_S14-002474B2,BB24_15_S16-023867D1,BB24_16_S16-007066C1,BB24_19_S17-018143A2,BB24_03_S21-024801A2,BB24_24_S21-028943A10,BB24_17_S21-032280A2,BB24_23_S22-009274B7
P2RY13,182.78,75.16,73.43,69.73,40.07,80.74,91.02,77.52,155.82,73.45,183.07,80.26,48.69,42.43,79.71,105.19,38.84,50.74,70.17,57.37,53.51,105.12,112.72,110.96
P4HA1,134.36,178.7,227.64,214.99,196.35,177.63,234.99,133.66,159.6,216.69,150.38,156.55,194.78,190.95,76.32,143.54,112.64,106.56,182.45,247.19,303.56,183.96,372.11,137.72
P4HA2,20.58,61.79,238.66,182.45,110.86,188.39,242.44,208.51,167.16,181.8,107.88,103.05,293.33,80.62,50.88,162.22,104.87,97.43,88.22,261.36,174.16,243.82,357.17,173.92
PALMD,39.95,107.72,199.19,178.38,179.65,150.72,120.81,181.78,176.6,156.09,447.88,69.36,131.01,143.21,130.59,286.09,134,210.08,216.53,288.27,388.2,181.04,133.09,222.72
PARP12,555.61,287.26,286.39,227.19,277.83,570.57,400.48,207.17,433.47,273.62,222.3,289.32,351.3,184.59,500.31,235.95,203.92,269.95,238.58,446.22,229.61,309.52,564.95,310.86
PARP4,583.45,415.03,404.8,455.54,500.22,559.8,450.12,291.38,354.14,416.86,359.61,913.55,447.53,334.17,407.03,325.41,310.73,514.53,417.02,330.77,611.98,466.47,435.93,440.71
PARP9,284.46,352.4,369.92,211.5,279.83,522.12,441.85,199.15,510.91,288.31,176.54,457.77,336.23,150.64,325.63,285.11,134,331.86,200.49,393.81,273.4,255.5,494.33,223.5
PC,56.89,80.17,81.69,34.28,45.41,113.04,79.43,42.77,65.16,58.76,487.11,129.8,264.34,54.1,89.89,45.22,66.03,94.38,64.16,72.95,306.48,51.83,112.72,51.15
PCK2,73.84,35.07,35.8,18.59,58.77,177.63,88.54,28.07,55.72,47.75,94.81,61.43,68.4,21.22,76.32,47.19,44.67,68,28.07,44.62,93.4,23.36,63.83,34.63
PDCD1,127.1,31.73,16.52,11.04,8.68,69.98,41.37,18.71,70.83,33.05,65.38,33.69,34.78,12.73,67.84,25.56,15.54,16.24,20.05,10.62,25.3,21.9,35.31,27.54
PDCD1LG2,50.84,30.06,28.46,12.78,12.02,102.27,18.2,20.05,51,31.22,29.42,28.73,22.03,11.67,27.14,22.61,21.36,17.25,24.06,14.87,14.59,22.63,57.04,18.89
PDGFA,55.68,85.18,197.35,188.84,191.01,177.63,138.18,164.4,152.05,84.47,339.99,46.57,90.43,107.14,78.01,215.3,130.12,124.83,246.6,112.62,94.38,124.1,149.39,103.88
PDGFB,42.37,41.75,44.06,40.09,45.41,113.04,78.61,53.46,66.11,42.24,143.84,53.51,59.13,53.04,98.37,77.67,44.67,37.55,64.16,58.08,59.35,47.45,59.75,55.09
PDGFRB,365.56,1339.44,1720.17,966.28,627.78,366.02,950.72,1645.37,878.27,1039.39,1307.67,294.28,1473.6,1258.16,566.45,1456.99,1013.75,388.69,2131.21,625.42,453.39,1317.66,1176.07,1182.05
PDK1,191.25,153.65,61.5,79.02,50.76,96.89,67.02,64.16,364.53,295.66,104.61,680.7,100.87,149.58,132.29,74.72,83.51,92.35,60.15,143.07,211.13,82.49,115.43,136.15
PDZK1IP1,13.32,36.74,88.12,194.07,556.32,274.52,239.96,14.7,58.55,44.07,156.92,934.36,178.55,73.2,2354,346.06,141.77,211.09,238.58,118.28,873.7,132.86,39.38,138.51
PECAM1,734.75,373.27,779.31,355.02,181.66,193.78,469.98,589.44,840.5,688.64,1088.63,895.71,659.7,297.04,306.97,658.69,190.32,388.69,276.68,173.53,515.66,521.95,1045.7,733.47
PF4,13.32,7.88,7.62,6.39,10.02,53.83,9.93,9.36,9,14.69,39.23,9.91,13.91,6.38,8.88,8.85,15.54,8.88,3.75,7.08,7.78,5.84,6.79,10.23
PFKFB3,125.89,222.96,193.68,399.18,128.9,150.72,244.92,155.05,424.03,178.13,1595.35,181.32,431.3,263.09,198.43,371.62,186.44,195.87,288.71,136.7,575.01,201.48,505.2,195.17
PFKM,75.05,175.36,215.71,131.32,221.06,263.75,117.5,112.28,110.49,150.58,68.65,102.06,83.48,158.07,94.97,140.59,176.73,47.7,150.37,63.75,127.45,131.4,92.35,117.26
PGPEP1,113.78,126.93,94.55,107.49,93.5,150.72,91.85,140.34,108.6,101,68.65,136.74,99.71,129.42,128.89,146.49,135.94,113.66,144.35,135.99,103.13,83.22,84.2,84.99
PIAS4,205.78,162,202.86,173.73,122.22,177.63,186.17,187.13,195.49,209.35,134.04,137.73,157.68,198.38,184.86,204.49,213.63,115.69,186.46,108.37,114.81,151.84,157.53,173.92
PIK3CA,265.09,264.72,324.02,205.11,283.17,279.9,370.69,264.65,253.09,260.76,228.84,439.93,323.47,222.78,167.9,237.92,157.31,153.24,160.39,381.06,363.88,283.24,330.01,236.88
PIK3CD,743.23,157.83,153.29,83.67,78.14,236.84,194.45,172.42,205.87,156.09,323.65,189.25,179.71,119.88,276.44,121.91,126.23,52.77,146.36,114.74,161.51,116.07,247.17,231.37
PIK3CG,533.82,121.08,103.72,63.33,40.74,96.89,135.7,73.51,398.53,165.27,156.92,426.06,160,77.44,201.82,92.41,38.84,82.2,70.17,55.25,96.32,83.22,211.86,195.96
PIK3R1,249.36,216.28,386.44,349.79,142.25,247.6,181.21,461.13,260.65,194.66,281.15,119.89,425.5,420.09,215.39,368.67,266.06,177.6,384.94,240.82,224.75,489.1,343.59,275.44
PIK3R2,228.78,496.03,511.28,463.68,494.21,635.16,700.84,431.72,393.81,651.91,290.96,395.34,614.48,571.79,876.81,504.34,584.56,839.29,711.74,942.73,720.95,434.35,511.99,505.24
PIK3R5,400.67,61.79,93.63,41.84,26.05,123.8,143.97,64.16,336.2,196.49,277.88,140.7,297.97,32.89,181.47,189.74,54.38,114.68,88.22,53.83,73.94,83.95,258.03,123.56
PKM,1412.62,2536.09,2428.8,1860.51,4312.34,2546.02,3711.04,1487.65,1680.05,2341.37,1614.97,12415.14,3101.41,1343.03,4784.32,2155.99,1198.25,2213.41,1485.63,2762.33,5268.46,1770.26,3719.71,1259.96
PLA1A,222.73,25.05,41.31,23.24,34.73,59.21,22.34,32.08,33.05,25.71,42.5,22.79,37.1,15.91,74.62,28.51,11.65,69.01,32.08,14.17,18.49,43.07,40.74,33.84
PLA2G2A,21.79,413.36,239.58,66.82,140.25,139.95,206.03,135,111.44,1228.53,294.23,158.53,99.71,171.86,117.02,156.32,122.35,83.22,46.11,10.62,275.34,61.32,387.04,94.44
PLOD2,53.26,314.82,402.96,220.8,248.44,317.58,701.66,283.36,318.26,567.44,657.1,731.24,835.93,277.94,254.4,394.23,262.18,102.5,230.56,716.08,612.95,239.44,1089.16,304.56
PMS2,163.41,130.27,148.7,158.04,203.03,145.33,140.66,129.65,135.05,130.38,68.65,93.14,93.91,129.42,132.29,126.82,120.41,170.5,130.32,223.11,169.29,169.36,126.3,137.72
PNOC,55.68,49.27,41.31,16.85,92.16,177.63,42.2,8.02,30.22,62.44,8,38.64,17.39,10.61,568.15,40.31,34.96,8.88,40.1,67.29,29.19,35.77,27.16,54.3
POLD1,113.78,70.15,65.17,55.2,98.84,96.89,112.53,61.48,63.27,78.96,98.08,46.57,69.56,67.89,210.3,59.97,79.62,40.59,86.21,80.04,115.78,51.83,69.26,42.5
POLR2A,1313.36,1150.72,715.97,1350.93,1075.91,1700.93,1050.84,1321.91,1120.98,1388.3,1948.42,1670.55,1114.19,1779.03,1277.06,1109.95,1508.98,949.91,1774.34,710.42,1037.15,1247.58,999.53,1536.19
PPARG,111.36,110.23,128.51,56.94,59.44,43.06,74.47,104.26,114.27,60.6,1167.09,43.6,306.08,133.67,54.27,93.4,62.15,225.3,52.13,66.58,371.66,54.02,203.71,62.96
PPARGC1B,82.31,75.16,131.26,99.36,94.17,123.8,51.3,129.65,45.33,69.78,101.34,111.96,51.01,54.1,340.89,87.5,97.1,41.61,96.24,114.03,107.02,73,82.84,50.37
PRF1,148.89,35.91,31.21,18.59,15.36,37.68,35.58,33.42,96.33,66.11,91.54,86.2,56.81,14.85,40.7,41.29,27.19,37.55,24.06,11.33,18.49,27.74,61.11,35.41
PRKAA2,24.21,46.76,125.75,123.18,92.16,91.51,35.58,151.04,57.61,69.78,65.38,88.18,28.99,68.95,42.4,72.75,87.39,92.35,80.2,101.29,75.89,67.89,21.73,86.57
PRKACB,397.03,167.85,242.33,173.15,136.24,96.89,112.53,243.26,221.93,128.55,101.34,157.54,173.91,129.42,117.02,206.46,106.81,139.04,112.27,140.95,100.21,179.58,244.45,206.98
PRKCA,239.67,273.9,270.78,154.56,175.65,269.13,122.46,193.81,143.55,203.84,117.69,88.18,139.13,260.97,200.12,244.8,196.15,263.86,250.61,94.91,145.94,233.6,275.68,197.53
PRKX,25.42,12.53,7.62,5.5,18.03,37.68,15.72,13.37,12.28,12.85,29.42,5.95,18.55,6.38,50.88,20.65,9.71,14.21,16.04,6.37,11.68,5.84,6.79,11.8
PRLR,12.1,59.29,44.98,73.79,28.72,37.68,14.89,117.62,62.33,25.71,42.5,7.93,25.51,77.44,27.14,29.49,81.57,27.4,106.26,20.54,8.76,147.46,24.44,80.27
PROM1,18.16,51.77,13.77,133.06,123.55,371.41,516.32,9.36,34.94,126.71,49.04,125.84,519.41,26.52,33.92,335.24,34.96,431.32,68.17,611.96,17.51,29.2,55.68,104.67
PRR5,182.78,83.51,116.58,88.9,101.51,166.86,110.05,65.49,158.66,145.07,228.84,96.11,126.38,119.88,179.77,140.59,106.81,86.26,214.52,104.12,94.38,108.77,179.26,108.6
PSMB10,866.7,330.69,290.98,259.15,245.1,290.67,310.29,128.31,464.63,328.71,209.23,597.47,347.82,202.62,1002.32,278.22,180.61,260.82,310.76,187.7,304.53,261.34,393.84,286.46
PSMB5,331.67,683.08,705.88,646.12,1058.55,1055.01,700.01,669.64,494.86,719.86,784.6,620.26,824.34,551.64,1202.44,645.91,615.63,1146.79,589.44,902.36,863.97,558.45,668.16,620.93
PSMB8,1332.73,613.77,579.2,407.89,637.13,802.02,634.64,331.48,718.67,594.98,470.76,1226.65,668.98,396.75,1792.64,512.21,396.18,802.75,400.98,575.13,789.05,499.32,776.81,540.66
PSMB9,1001.06,422.54,399.29,183.03,277.83,269.13,364.07,255.29,611.01,451.75,356.34,856.08,474.2,212.17,1963.93,279.21,277.71,381.59,236.58,308.81,482.58,377.41,429.14,378.54
PSMC4,272.36,353.23,521.38,331.2,372.66,344.49,733.11,291.38,352.25,330.55,487.11,303.2,492.75,305.52,468.09,403.08,262.18,388.69,292.72,721.75,423.23,346.02,363.96,318.73
PTCD2,76.26,50.1,67.01,63.92,65.45,113.04,41.37,60.15,59.5,49.58,45.77,59.45,41.74,41.37,67.84,39.32,44.67,37.55,58.14,61.62,83.67,56.94,52.96,80.27
PTEN,338.93,386.64,667.32,528.75,418.08,333.73,362.42,523.95,332.42,282.8,447.88,219.97,521.73,469.95,295.1,546.62,417.54,313.59,553.35,345.65,403.77,683.28,468.53,472.98
PTGER4,300.2,68.48,164.31,127.25,56.77,113.04,66.19,175.1,222.87,97.33,356.34,60.44,175.07,115.63,96.67,141.57,95.16,90.32,248.61,62.33,137.18,246.01,167.04,247.9
PTGS2,58.1,115.24,120.25,162.69,39.4,129.18,30.62,276.68,194.54,55.09,957.87,47.56,56.81,115.63,88.19,70.78,167.02,35.52,242.59,29.75,155.67,123.37,158.89,118.05
PTPN11,629.44,674.73,1068.45,782.67,733.3,635.16,906.87,915.58,810.28,683.13,1033.06,842.21,888.1,700.16,780.14,1015.57,759.34,949.91,691.69,585.05,901.91,734.38,711.62,720.87
CD45RA,772.28,15.87,14.69,8.13,8.5,37.68,53.78,33.42,58.55,34.89,49.04,37.65,53.33,24.4,127.2,24.58,19.42,44.65,20.05,9.21,29.19,27.74,43.46,38.56
PTPRC,733.54,82.67,89.96,38.93,27.38,102.27,100.95,64.16,208.71,104.67,219.03,108.99,164.64,29.7,193.34,82.58,19.42,91.34,42.1,45.33,82.7,91.98,274.33,114.11
CD45RO,1175.37,208.77,209.28,122.02,77.47,285.28,273.88,179.11,764.95,323.2,748.64,360.66,457.96,78.5,444.34,304.77,130.12,158.32,230.56,154.41,287.02,264.26,722.48,384.05
CD45RB,349.83,60.12,58.75,28.47,14.69,118.42,54.61,37.43,146.38,69.78,120.96,85.21,75.36,25.46,122.11,54.07,27.19,52.77,50.12,32.58,38.92,32.12,99.14,59.81
PUM1,535.03,589.56,581.96,561.29,597.73,322.96,651.19,531.97,452.36,484.8,464.22,631.16,394.2,499.66,357.85,599.7,549.6,597.75,449.1,760,737.49,556.26,503.84,520.98
PVR,69,169.52,212.96,186.52,147.6,166.86,129.91,211.18,257.82,222.2,895.75,123.85,182.03,230.2,301.88,385.38,279.66,189.78,272.67,87.12,158.59,161.33,118.15,154.25
PVRIG,321.98,64.3,70.68,40.09,42.07,150.72,78.61,57.47,71.77,82.64,104.61,44.59,64.93,71.08,154.33,62.92,38.84,68,62.15,24.79,62.27,39.42,52.96,86.57
RAD50,170.68,197.91,239.58,257.4,265.81,134.57,158.04,191.14,206.82,198.33,134.04,175.38,160,247.18,113.63,149.43,227.22,118.74,214.52,258.53,259.77,231.41,202.35,226.65
RAD51,25.42,28.39,18.36,13.95,46.08,118.42,74.47,8.02,25.5,42.24,8,20.81,25.51,18.03,76.32,19.66,17.48,24.36,34.08,26.92,73.94,24.09,31.24,18.1
RAD51C,127.1,104.38,135.85,97.62,97.51,220.69,98.46,130.99,118.05,137.73,104.61,70.35,89.27,94.41,167.9,141.57,130.12,89.31,126.31,92.08,65.19,75.92,66.54,99.95
RASAL1,30.26,29.23,57.83,31.38,146.93,252.99,104.26,29.41,25.5,51.42,114.42,135.74,41.74,29.7,89.89,65.87,48.55,46.68,64.16,68.7,122.59,50.37,33.95,24.4
RASGRF1,118.63,11.69,13.77,8.72,30.05,7,25.65,8.02,17.94,16.53,8,12.88,28.99,14.85,18.66,17.7,176.73,16.24,3.75,12.75,46.7,7.3,17.65,13.38
RB1,394.61,292.27,422.24,298.08,378.67,452.15,445.16,343.51,379.64,365.44,343.26,584.59,301.44,279,295.1,351.96,227.22,418.12,308.75,415.06,347.34,346.75,480.75,376.96
RBL2,1287.94,730.68,756.36,629.27,676.54,532.89,439.37,699.05,663.9,571.11,398.84,671.79,602.89,520.87,349.37,546.62,590.38,555.13,557.36,466.76,461.17,657,723.84,790.13
RELA,473.29,431.73,460.79,408.48,396.71,468.29,432.75,490.54,536.41,492.15,706.14,507.31,440.57,492.23,647.86,505.32,429.19,446.54,537.31,352.73,445.61,402.96,442.73,487.14
RELB,435.77,149.48,169.81,140.61,132.24,387.55,273.88,106.93,413.64,198.33,706.14,180.33,274.78,124.12,189.95,317.55,106.81,118.74,138.34,141.66,271.45,129.21,274.33,178.64
RELN,142.84,75.99,127.59,77.28,102.18,37.68,28.13,105.59,51.94,64.27,107.88,6.94,57.97,65.77,42.4,83.57,69.91,15.22,160.39,23.37,28.22,117.53,38.03,77.91
REN,7.62,45.93,11.93,7.55,26.05,7,8.27,5.25,10.39,4.25,29.42,4.62,11.59,21.22,8.88,7.38,11.65,8.88,3.75,5.75,7,9.49,5.43,6.3
RICTOR,608.87,369.93,442.43,366.64,365.98,236.84,315.25,514.59,409.86,260.76,254.99,359.67,317.68,354.32,251,334.26,349.57,232.4,322.79,310.23,427.12,419.02,373.46,471.4
RIPK1,248.15,166.18,215.71,257.4,211.04,215.31,229.2,220.54,308.81,255.26,424.99,266.53,260.87,167.61,171.29,334.26,188.38,371.44,236.58,229.49,217.94,158.41,247.17,203.83
RIPK2,139.2,96.87,106.48,82.51,119.55,129.18,139.84,60.15,154.88,108.35,186.34,128.81,134.49,49.86,139.07,109.13,48.55,124.83,60.15,80.04,179.02,86.87,103.21,78.7
RIPK3,64.15,18.37,27.54,20.92,20.04,75.36,33.1,30.74,42.5,38.56,65.38,51.52,35.94,11.67,49.18,28.51,7.77,48.71,12.03,19.83,52.54,27.74,65.19,27.54
RNLS,55.68,100.21,100.05,88.32,76.14,64.59,68.68,137.67,70.83,69.78,75.19,71.34,98.55,75.32,47.49,115.03,104.87,162.38,66.16,53.12,104.1,88.33,93.71,93.65
ROBO4,56.89,45.93,88.12,72.63,31.39,53.83,43.85,74.85,46.27,34.89,147.11,16.84,71.88,37.13,62.75,94.38,40.78,26.39,68.17,22.67,55.46,73,61.11,65.32
ROCK1,285.67,241.33,390.11,277.74,202.36,296.05,222.58,519.94,276.7,222.2,287.69,237.8,282.89,205.8,261.18,357.86,260.24,131.93,258.63,254.28,170.26,243.09,256.67,286.46
ROR2,24.21,355.74,385.52,232.42,160.29,252.99,401.31,609.49,385.31,549.08,304.03,185.29,514.78,407.36,111.93,375.55,468.03,245.6,465.14,304.57,128.43,449.68,703.47,464.32
RORC,46,17.54,42.22,155.72,78.81,129.18,64.54,21.39,33.05,58.76,55.58,195.19,13.91,53.04,135.68,56.04,69.91,154.26,98.24,63.04,89.51,62.78,28.52,120.41
RPL23,15498.84,19378.52,13287.73,14059.01,16375.81,11976.5,7293,12538.73,9909.38,12942.75,12788.98,8094.12,15611.37,19757.11,22442.73,10521.38,15899.59,10976.72,13623.29,13623.97,12639.44,13789.05,13436.57,12346.95
RPL7A,11373.57,17465.39,12354.21,13770.81,13771.17,13327.56,7662.04,8713.35,8491.86,10314.9,7407.93,8106.01,9130.3,16501.39,7887.94,11239.05,14178.93,7314.09,9366.89,10573.36,10235.31,11032.55,11260.97,9780.6
RPS6KB1,213.04,206.26,234.07,205.11,195.01,193.78,163.83,205.84,225.71,187.31,258.26,239.78,195.94,245.05,164.51,280.19,190.32,219.21,204.5,141.66,144.97,217.54,220,181.01
RPTOR,280.83,210.44,180.83,163.27,169.64,183.01,153.08,271.33,190.76,192.82,173.27,136.74,193.62,155.94,290.01,251.68,233.05,228.34,208.51,100.58,201.4,150.38,176.55,176.28
RRM2,205.78,96.03,78.94,61.59,160.95,204.54,225.06,29.41,90.66,66.11,42.5,97.1,183.19,45.62,632.6,56.04,52.44,113.66,86.21,98.45,205.29,113.15,93.71,82.63
RSAD2,113.78,354.9,228.56,120.28,239.09,683.6,693.39,113.61,531.69,209.35,196.15,105.03,395.36,109.27,225.56,95.36,104.87,114.68,154.38,343.52,95.35,164.98,975.08,177.86
RUNX3,652.44,122.75,67.93,26.15,55.43,150.72,124.12,42.77,207.76,110.18,130.77,83.23,155.36,25.46,217.08,111.09,31.07,94.38,52.13,307.4,68.11,55.48,181.98,160.54
S100A12,25.42,15.87,35.8,39.51,14.02,69.98,14.89,89.55,211.54,27.55,1729.39,15.85,52.17,18.03,40.7,438.47,52.44,29.43,92.23,11.33,57.4,60.59,54.32,147.17
S100A8,43.58,85.18,233.15,402.08,136.91,322.96,73.64,609.49,1576.17,714.35,10062.5,599.45,287.53,218.53,624.12,2255.28,347.63,451.61,559.37,76.5,318.15,510.27,365.32,1134.04
S100A9,131.94,216.28,511.28,1060.41,750,522.12,312.77,1287.15,3267.55,2828.01,16584.48,1749.81,1240.56,686.36,2274.29,3213.83,611.75,2749.25,1020.49,165.74,818.24,1085.52,1282,2358.58
SAMD9,594.34,267.22,245.08,144.1,227.74,387.55,302.01,157.72,434.41,150.58,143.84,281.4,211.01,167.61,212,155.33,135.94,101.49,174.43,167.86,210.15,232.87,396.55,238.46
SAMSN1,480.56,102.71,95.46,61.59,48.09,263.75,150.59,81.53,465.58,216.69,1085.36,262.57,417.39,35.01,178.08,198.59,52.44,122.8,74.18,58.08,173.18,103.66,513.34,206.19
SBNO2,415.19,248.01,274.46,284.13,194.35,333.73,537.83,239.25,787.61,569.28,1954.96,564.78,561.15,281.12,473.17,805.18,248.58,426.24,358.88,171.41,397.93,309.52,506.55,390.34
SDHA,712.97,950.3,954.63,978.48,1216.83,484.44,713.25,944.98,685.62,699.66,542.68,877.88,535.64,940.97,658.04,788.46,798.18,619.06,900.2,1413.04,1081.91,982.59,693.96,605.98
SELE,41.16,90.19,122.08,83.67,24.71,75.36,30.62,307.42,232.32,36.73,1255.36,21.8,28.99,50.92,45.79,85.53,67.97,42.62,164.4,37.54,77.84,35.77,73.33,68.47
SELL,1865.33,42.59,69.76,47.06,18.03,75.36,68.68,44.11,211.54,40.4,545.95,33.69,146.08,23.34,176.38,118.96,34.96,90.32,78.19,27.62,53.51,83.22,115.43,139.3
SELP,50.84,31.73,95.46,37.19,22.71,7,22.34,73.51,46.27,22.04,111.15,29.73,35.94,44.56,33.92,38.34,31.07,22.33,22.05,14.87,14.59,33.58,69.26,44.86
SERPINA1,78.68,111.9,152.37,95.87,112.2,204.54,247.4,98.91,359.81,161.6,601.53,326.98,454.49,44.56,184.86,283.14,46.61,665.75,112.27,129.62,235.45,117.53,355.81,214.85
SERPINB5,18.16,7.88,15.6,27.89,13.36,134.57,12.41,14.7,20.78,14.69,8,11.89,35.94,19.1,27.14,35.39,7.77,15.22,16.04,64.45,15.57,13.87,19.01,8.66
SERPINH1,56.89,266.39,391.95,236.49,331.26,269.13,710.77,272.67,169.99,330.55,343.26,264.55,649.27,180.34,159.42,276.26,180.61,131.93,152.37,317.31,327.88,248.93,802.61,167.63
SF3A1,970.8,808.34,745.35,750.71,761.35,742.81,892.8,883.5,712.06,690.48,778.06,705.47,747.82,882.62,658.04,800.26,854.5,635.3,753.84,648.79,658.68,774.53,626.06,833.41
SFRP1,64.15,949.47,854.58,1275.98,277.83,166.86,424.47,505.24,334.31,929.2,487.11,191.23,374.49,1038.56,145.85,927.08,1089.49,652.55,1479.62,1017.81,235.45,1392.12,317.78,624.08
SFRP4,36.31,1647.58,3323.77,4872.66,402.72,252.99,2448.38,600.14,1411.85,3512.98,1510.35,465.69,4853.26,3510.32,486.74,3475.34,1856.6,813.92,6263.3,4026.63,1222.01,3909.17,8701.04,2883.5
SFXN1,335.3,333.19,281.8,242.3,388.69,236.84,241.61,261.98,201.15,251.58,163.46,267.53,274.78,300.22,242.52,222.19,398.12,75.1,256.63,232.32,363.88,267.91,349.02,301.41
SGK1,476.92,2268.87,525.05,625.21,649.16,1738.61,529.56,592.12,2779.31,2418.5,3870.69,1104.78,1976.78,2912.01,6035.95,1817.79,1870.2,681.99,1002.45,489.43,962.24,736.57,2872.28,1171.03
SH2D1A,651.23,126.09,44.06,20.34,16.03,91.51,57.92,44.11,167.16,89.98,85,109.98,91.59,23.34,220.48,41.29,19.42,58.86,58.14,21.96,64.21,45.99,137.16,95.22
SHC2,82.31,140.29,205.61,206.27,191.01,75.36,153.9,151.04,220.04,216.69,202.69,59.45,140.29,203.68,57.66,300.84,289.37,50.74,210.51,58.79,64.21,203.67,145.31,220.35
SIGLEC1,441.82,75.99,84.45,20.34,36.73,193.78,105.91,38.76,158.66,66.11,49.04,71.34,114.78,27.58,72.93,49.16,40.78,55.82,24.06,54.54,59.35,34.31,123.58,58.24
SIGLEC5,88.36,17.54,8.26,5.81,10.69,86.12,13.24,30.74,29.28,25.71,81.73,10.9,20.87,8.49,23.74,26.54,11.65,20.3,16.04,9.92,15.57,16.79,21.73,18.89
SIGLEC8,7.62,15.87,8.26,5.81,8.5,7,9.1,12.03,27.39,16.53,8,13.87,10.43,6.38,25.44,19.66,3.62,9.13,14.03,7.79,7,7.3,35.31,15.74
SIRPA,175.52,183.71,258.85,166.76,231.08,193.78,225.89,219.2,274.81,170.78,183.07,121.87,279.42,148.52,139.07,191.71,124.29,100.47,138.34,130.33,294.8,191.99,517.42,254.19
SIRPB2,75.05,35.07,50.49,38.93,34.06,107.65,88.54,41.43,145.43,95.49,166.73,82.24,90.43,22.28,76.32,88.48,44.67,49.73,42.1,25.5,62.27,56.21,141.24,50.37
SLAMF7,239.67,86.85,37.63,37.77,28.72,107.65,33.92,40.1,352.25,192.82,39.23,468.66,78.84,57.29,205.21,57.02,33.01,43.64,52.13,16.29,29.19,27.01,149.39,105.46
SLC11A1,24.21,17.54,55.99,37.19,42.07,274.52,305.32,93.56,200.21,146.91,1438.43,58.46,461.44,24.4,205.21,426.68,64.09,77.13,72.18,34,104.1,64.24,275.68,84.99
SLC16A1,78.68,132.78,222.14,195.23,246.44,150.72,184.52,203.16,256.87,176.29,389.03,81.25,496.22,150.64,78.01,250.7,180.61,150.2,96.24,281.19,444.63,191.26,372.11,203.83
SLC1A5,280.83,449.27,436.93,450.89,255.79,387.55,549.42,364.89,522.24,492.15,1160.55,784.74,636.51,458.28,464.69,609.54,448.61,338.96,306.75,277.65,804.62,365.73,562.23,366.73
SLC2A1,38.74,33.4,32.13,36.02,48.09,107.65,37.23,37.43,36.83,55.09,58.85,52.51,48.69,29.7,76.32,48.17,34.96,74.08,60.15,35.41,91.46,29.93,42.1,36.2
SLC7A5,99.26,81,61.5,73.79,87.49,166.86,229.2,41.43,373.03,266.27,876.14,276.44,191.3,81.68,195.04,187.78,66.03,962.09,60.15,35.41,126.48,49.64,161.61,81.06
SMAD5,185.2,383.29,402.05,365.48,334.6,199.16,210.17,367.57,277.65,271.78,140.57,211.05,204.06,376.6,100.06,327.38,363.16,304.46,314.77,274.82,268.53,371.57,277.04,254.98
SMAP1,334.09,232.98,252.43,207.43,321.24,371.41,305.32,286.03,254.98,246.07,261.53,386.43,309.56,228.08,396.86,215.3,211.68,160.35,190.47,249.32,207.24,259.88,355.81,265.21
SNAI1,71.42,147.81,74.35,121.44,61.44,274.52,216.79,102.92,147.32,134.06,1340.36,42.61,126.38,115.63,184.86,242.83,75.74,119.75,110.27,53.12,97.29,62.05,152.1,117.26
SNCA,18.16,136.95,145.03,127.25,76.8,69.98,85.23,233.91,125.6,88.15,509.99,22.79,162.32,137.91,32.22,133.7,157.31,25.37,216.53,61.62,116.75,105.85,209.14,199.89
SOCS1,686.34,163.67,95.46,116.21,90.16,129.18,98.46,125.64,143.55,119.36,241.92,118.9,179.71,177.16,183.16,98.31,238.87,81.19,108.26,36.83,74.92,153.3,169.76,196.75
SOX10,10.89,47.6,46.81,29.05,22.04,43.06,18.2,73.51,34.94,11.02,39.23,7.93,18.55,35.01,15.26,18.68,25.25,13.19,26.06,6.37,11.68,27.01,24.44,20.46
SOX11,12.1,11.69,44.98,5.5,138.91,129.18,33.92,5.25,9,36.73,8,5.95,27.83,6.38,25.44,7.86,11.65,8.88,18.04,96.33,49.62,4.38,48.89,5.62
SOX2,10.89,13.36,15.6,45.32,11.35,7,10.76,25.4,23.61,27.55,29.42,8.92,12.75,33.95,237.44,23.59,33.01,86.26,148.36,12.04,12.65,27.01,12.22,85.78
SPIB,566.5,20.04,19.28,15.11,8.68,80.74,24,14.7,62.33,14.69,35.96,21.8,52.17,10.61,111.93,29.49,17.48,26.39,38.09,11.33,23.35,29.2,36.67,36.2
SPP1,10.89,187.89,848.15,224.87,613.09,3267.3,5211.18,81.53,875.44,2956.56,581.91,3913.79,7674.09,97.6,3222.34,350.97,176.73,681.99,671.64,1133.97,4272.17,332.88,4548.12,228.22
SPRY4,47.21,74.32,142.28,146.42,205.03,134.57,250.71,139.01,97.27,172.62,879.41,74.31,208.69,141.09,166.2,216.29,106.81,568.32,140.34,91.37,171.24,109.5,252.6,144.8
SREBF1,256.62,361.58,342.38,338.17,275.16,285.28,225.06,275.34,456.14,440.73,441.34,391.38,339.71,378.72,371.42,493.53,343.74,351.14,469.15,240.11,365.82,547.5,320.5,663.43
