BB24_06_S10-016752C1,BB24_04_S10-016783A2,BB24_07_S10-017623A2,BB24_01_S10-018931A6,BB24_25_S11-011709,BB24_09_S11-012085C1,BB24_08_S11-003355A1,BB24_26_S12-011538,BB24_10_S12-003590C5,BB24_11_S12-008138A2,BB24_12_S13-003620D2,BB24_14_S13-008160A2,BB24_20_S13-019142C2,BB24_21_S13-021353A4,BB24_18_S13-009885J1,BB24_22_S14-012409D2,BB24_02_S14-002474B2,BB24_15_S16-023867D1,BB24_16_S16-007066C1,BB24_19_S17-018143A2,BB24_03_S21-024801A2,BB24_24_S21-028943A10,BB24_17_S21-032280A2,BB24_23_S22-009274B7
BNIP3,425.423491461138,876.541917535131,427.729662505368,553.010161320471,641.76983667477,491.541365417778,734.03785007046,521.205111495269,361.307884429175,900.726937761875,689.82835169919,446.605902498326,477.779715095273,985.504669340633,651.974365921593,493.17451837125,1041.71696509718,419.792002620003,595.771435612686,792.494920165636,1546.0793852492,531.420204600764,406.308679516367,530.940397808125
BNIP3L,1138.72015381861,2758.47741448306,2424.54594595079,1858.90287614045,1927.95780371073,706.536530538782,1603.68973109236,2437.89487634884,2123.14942396525,3069.94750139456,5630.39183206271,2406.28180225391,2892.3308927244,2815.89931739647,1708.06507435657,1991.05444513653,2587.32208624387,1518.22008852689,3587.36714766125,1446.99704781216,2500.24971714985,2366.85580320222,2788.1630860402,2713.69536657486
BRCA1,915.692134045683,693.344656770288,713.627295929321,857.748337736938,705.32888514875,1020.36011833638,1788.81364635939,864.938948467059,765.451239692736,834.408354660265,524.013037412931,531.307021937664,724.686010815648,718.697307641096,1403.24589028933,756.282512043256,967.308610447378,723.43602032538,944.611289359587,720.029431356716,815.087876742255,756.934476101285,627.694818996439,683.886191415403
BRCA2,2853.1866494299,1365.65230751973,680.123667012452,643.535325491245,1755.8187140937,2147.35090324486,3968.32485807887,592.19362130466,2419.27289625514,2116.16569715139,613.791494871789,1428.36887781792,2177.26460771604,673.027579061896,2822.6564342792,967.992665090964,1041.71696509718,1204.6205292574,557.555833657267,810.996747095573,1501.60534435552,936.510655259107,981.912642164554,940.616630684764
BRD3,1902.12443295326,1957.31810185595,3101.31925007156,2669.14790990659,2334.91226685663,4796.6461637682,2444.28146262466,3118.82413491524,2151.08560059637,1897.91726912609,1231.24741657863,1895.50838502882,1988.07666683939,2605.57819893962,1089.18976125036,2637.19872727058,2670.86830900855,1520.70897391791,3412.9472207878,1692.14625463382,1372.2263163012,2596.54626491572,2237.30228015743,2442.76281789911
BRD4,7740.15303863937,6697.65679188593,7891.22139755334,5813.32885952119,5482.85069544291,6261.73418414923,12478.6434511978,7762.0331120532,7472.92724882507,7457.82611788112,8282.5207539341,5524.82301797498,6651.5059665277,6773.54184927294,5513.68640271118,9911.21693371898,7092.29106688341,7136.46404454004,7729.35046729089,4256.19110334093,6066.25917789722,6024.15438221299,6804.36811049044,6881.4682423732
BRIP1,673.996570767531,510.147396005446,309.350173665762,189.116927129043,703.563356024473,661.456899142442,1240.97601338892,199.888698673813,258.875236781728,415.998384910103,127.338832518177,175.818990351353,472.435422980113,304.064245540464,799.765485469345,234.961557139652,469.947503051358,179.199748153993,229.293611732514,207.374643506377,567.650485588356,313.214265972945,289.1042527328,237.065980091282
BTLA,3131.23479742875,54.3455988871781,27.919690764058,203.4575471957,193.325439108356,29.4751436052989,46.2809788167592,12.1427714147643,121.987971289232,67.5243755216399,24.7348811366244,87.2678200284086,138.951594994151,134.605515812379,277.878094566346,88.1105839273696,46.9947503051358,65.5406486303957,151.88252059205,649.105761458624,38.0050894909583,76.2154713867501,121.111241009686,113.616875251121
C1QA,2289.23033511421,1883.688580783,2737.24648250824,545.839851287142,832.44698209671,1068.04049769789,1822.17900318078,933.125280257659,4911.1798517512,4610.95021419198,1142.38506582854,3705.03230032376,3096.4828515235,653.798219660127,1421.7197802328,1768.3304690979,1046.93860401997,1371.37585045625,724.136662693708,877.294960261181,1335.83846466092,1381.27491294069,4077.41178065944,1381.9744922372
C1QB,1735.09904369601,2036.20687443411,3082.333860352,396.159629341407,965.74443097964,1254.42743520198,2734.88295752059,887.356372617394,5198.92247105176,5486.35551113324,1212.00917569459,4974.26574161929,3680.07955049893,599.715646342653,1744.2431088292,2015.52960733858,911.175992027355,1583.76073715728,603.610533449695,967.491366544624,1489.47606047543,1341.60110591745,5297.64009061725,1563.32450465726
