EOC1005_Pre_Extra,EOC136_Pre,EOC136_Post,EOC3_Pre,EOC3_Post,EOC372_Pre,EOC372_Post,EOC443_Pre,EOC443_Post,EOC443_Pre_Backup,EOC443_Post_Backup,EOC540_Pre_Extra,EOC87_Pre_Backup,EOC87_Post_Backup,EOC87_Pre,EOC87_Post,EOC1129_Pre_Backup,EOC1129_Post_Backup,EOC1129_Pre,EOC1129_Post,EOC1129_Pre_Extra,EOC1129_Pre_Extra,EOC1129_Post_Extra,EOC183_Pre,EOC183_Post,EOC183_Pre_Backup,EOC183_Post_Backup,EOC183_Pre_Extra,EOC183_Post_Extra,EOC183_Post_Extra,EOC218_Pre,EOC218_Post,EOC218_Post_Extra,EOC26_Pre,EOC26_Post,EOC26_Pre_Extra,EOC26_Pre_Backup,EOC26_Post_Backup,EOC26_Post_Extra,EOC26_Post_Extra,EOC376_Pre,EOC376_Post,EOC423_Pre,EOC423_Post,EOC568_Pre_Extra,EOC568_Post,EOC568_Pre,EOC587_Pre,EOC587_Post,EOC587_Pre_Extra,EOC649_Pre_Backup,EOC649_Pre,EOC649_Post,EOC649_Post_Backup,EOC677_Pre,EOC677_Post,EOC883_Pre,EOC883_Post,EOC883_Pre_Extra,EOC933_Pre_Extra,EOC933_Pre_Extra,EOC933_Pre,EOC933_Post,EOC868_Pre,EOC868_Post_Extra,EOC868_Post,EOC1133_Pre,EOC1133_Post,EOC167_Pre,EOC167_Pre_Extra,EOC167_Pre_Extra,EOC167_Pre_Extra,EOC167_Post,EOC740_Pre,EOC740_Post_Extra,EOC740_Post,EOC551_Pre,EOC551_Post,EOC60_Pre,EOC60_Post
GOT1,1434.42006998898,669.87957211461,616.771520672126,1314.28254975889,624.049027157188,614.864514992591,603.476059779818,1782.90560380633,536.233734747741,1219.0593493733,656.232986153803,889.456536251485,552.273425872717,1037.87356450805,864.9250282174,758.899833328445,872.824784840984,824.711285758973,749.828111284149,451.555097715194,773.592262218579,518.842043180462,658.246476123355,517.131708698103,569.3771579988,560.02268530222,529.333445237686,498.806198037619,905.157409542295,625.300278596383,481.987922551084,771.117792849059,487.783942896073,1023.09469175962,629.458262388628,667.809219390893,1271.04479107688,462.164825957131,739.552307249047,1657.94362372308,712.496751168769,828.101530017515,931.060411695488,2139.13650183135,631.485170533177,510.176995613019,948.352584948804,615.80528643998,6875.93864883675,919.898490682133,963.464950142988,776.603622805343,447.306250332934,790.033665610036,1517.07116040323,528.331279646738,670.253291997893,849.02326724975,805.123738553992,836.380601786251,1108.33464036432,546.048507835341,532.1743785188,397.060819053127,476.164675734173,424.410502149632,730.692225463627,678.845824998128,1255.30836498213,1445.61608210812,1474.13432051059,798.001074182255,3101.23363295826,752.646034692803,477.158714427855,876.613883155016,377.682016177801,521.774111262119,606.590850629423,604.016200740456
GOT2,1561.09149408005,720.234984141449,1186.09907821563,1414.92580807376,1460.49097816119,2620.42494950852,1614.81195250645,2113.62589014698,1305.69924260138,1358.74323315566,1292.88775062125,1305.76520865935,870.737664149685,1576.53107138628,1551.10780989142,1633.19588460487,1327.58317592374,1483.26638791057,1709.7373744367,1153.14483631401,1600.38284619431,1415.31551160361,1570.11838659531,1343.62484515984,1193.14603637554,1296.61303253094,1124.67489803499,1410.95106239592,1256.98537791562,1668.87574355116,1148.73788208008,1069.65938258723,1040.46617862381,847.603004418649,699.025553704548,737.181140804466,662.961384760853,1120.32625349818,829.414109945509,843.762302982262,1139.204602146,1141.6977226741,1138.58592514569,3118.16238306274,1335.18052872822,666.693436825891,911.606439141339,1510.8711097539,5030.20857374578,1448.79648437603,876.363439979387,860.560771216732,842.808658756486,786.176079352175,1231.1187748193,1436.52118006139,1903.94411370883,2073.4740104865,1809.60096093599,1430.01855765178,872.612744025969,1108.72266005768,851.990711763271,814.061373560887,1139.9485851136,1277.73453564942,873.100919057466,1264.96566040967,1069.43281507087,924.712133522408,979.704175743064,1912.5488927551,982.648028271632,964.710796910808,729.414595303728,1033.87766133476,769.28351698132,1174.77284930872,1819.77255188827,2103.93352604287
CXCL2,66.0118688925278,24.4147452251339,69.979845614722,48.2072749911563,108.899644590549,92.8097381120892,32.2766774274457,36.6776257407858,818.304639828801,58.5543553229074,1793.94520192764,112.142188508391,53.7492385277583,418.079362033103,93.7225262774272,751.433019225929,85.6146604238927,834.574438210552,75.9524164447306,548.583465819285,126.346014173235,130.51284385158,130.941503314861,47.1907262690284,247.655918316551,46.3713051524131,916.495797270046,38.3130314593149,529.341170598056,629.525280478791,2115.39143786309,334.311549798967,94.2071992717737,9.46635657855879,303.413969353773,96.1177224404915,152.242133750156,8174.99405495375,996.742983932025,89.4472558253316,57.2894799923132,60.7916969216081,12.8201089390084,10.5145977697882,101.23585132987,4722.80036017222,139.434005324214,806.752662080284,945.309537743301,83.7858207831924,40.4945617427267,84.6567913148167,140.468109792748,115.727587735845,33.986144188253,601.603500911615,339.186894272932,316.39382693604,27.5350115784539,36.0508880080281,6.82669887180924,27.5362235159591,105.752600859505,42.480305968566,701.307756108483,1155.02698993507,33.9068318080569,211.781581154559,37.1751099822533,16.3589669803778,69.3248615679338,24.6413633357941,24.8098690636661,107.258188983095,70.9153078767513,37.6229134401294,88.1567359628775,1520.01859358695,855.564707231052,404.083463903182
CXCL3,49.9549278105616,9.15552945942519,15.4192880168032,17.7605749967418,20.0807855273352,56.5559341620543,26.4081906224556,12.4330934714528,152.497697800008,25.3970697786104,190.706381611547,49.1582196201166,13.4373096319396,68.7408115472218,40.1667969760402,102.498993589083,27.796967670095,92.5618922378976,9.6960531631571,8.70767406062357,15.5161771791692,39.5817641189218,8.25757228111735,33.4267644405618,28.9317661584756,14.2680938930502,60.9304685165681,12.5254141309299,13.593353323515,16.900007529632,297.225885573168,63.973197801037,21.9816798300805,3.64090637636877,15.9250425903914,26.7458010269194,46.9118202834782,427.07901456248,58.8749741804409,20.424963928619,17.1209940206913,20.7581404122564,14.4226225563845,4.6731545643503,18.4065184236128,384.297815233306,21.6449899961776,486.915807882775,34.326882655483,29.674144860714,9.93262835198957,27.9857161371295,16.9358713934519,6.17213801257841,5.85968003245742,26.9950288870596,86.8268477052256,92.8619198554415,3.30420138941447,5.60791591235992,0.401570521871132,8.3128221934971,29.8495244361506,8.66945019766653,53.0509557203834,19.1378741022381,29.6684778320498,41.2115509273737,12.9680616217163,7.74898435912633,31.39239014397,6.63421320579072,15.0631347886544,55.7742582712093,8.10460661448587,24.8311228704854,51.0381102942975,218.707711307475,86.0091504623809,53.9902749265212
GZMK,165.921724513651,9.91849024771063,130.470898603719,27.90947499488,352.958422538162,134.86415069413,169.208036210549,50.3540285593839,701.688753275854,159.437160276832,1022.41824362084,141.329881407835,123.623248613844,144.24301439417,86.3586134984865,125.578237178678,68.9364798218357,97.1141164463188,38.7842126526284,18.6593015584791,62.0647087166768,258.886132885921,42.4675145886035,129.119070486092,995.252755851562,313.898065647104,896.185641097856,149.568180504633,19.1906164567271,92.9500414129758,301.242451594427,282.032377402421,498.251409481825,2.91272510109501,474.398637166396,165.489643854064,12.391801584315,106.467289749287,159.065719715577,2.11292730296059,32.9249885013294,62.2744212367692,28.043988304081,5.84144320543788,132.385344046754,235.107675524016,124.332849512927,312.676327610998,211.242354802972,181.53594503025,205.529002052707,177.009654567344,2299.29359859335,153.531933062888,631.087539495664,101.231358326474,591.546940840638,254.706980174925,4.40560185255262,30.4429720956681,1.60628208748453,2.59775693546784,578.227930506004,69.3556015813323,1055.84341141056,252.16963522949,68.6613344113153,584.975070107999,154.752202019147,80.9338366397639,62.78478028794,0,0,180.193757491599,2994.65214405253,128.670363965243,115.995705214312,1026.36404520722,303.295425314712,169.563207191106
H2AFX,272.967998393426,116.733000607671,99.6323225701127,173.37704163486,93.4528864925987,939.698598384903,132.040953112278,440.13150888943,155.487848737263,440.215876162581,77.5877674237094,187.415712301695,95.404898386771,125.085739044945,176.06446007831,175.80953205015,165.669927313766,503.020775030542,143.82478858683,246.302780571924,403.420606658399,371.212760790969,287.835376656091,516.476281944367,452.492822718559,602.826966981371,426.513279615977,613.745292415564,339.034224068845,213.362595061604,464.582803125628,400.348399141973,216.676558325079,760.949432661072,387.229982987411,551.632146180212,1399.388450343,342.389124989183,481.328736282201,1726.96591561979,798.760221042252,263.924928098689,499.182991812641,146.036080135947,305.123440022197,162.51068789762,124.332849512927,293.581590046967,158.431766102229,136.151958772688,282.697883864318,482.053960462055,277.947536398416,127.30034650943,234.387201298297,94.4826011047087,100.569226478715,82.9124284423584,116.748449092645,1590.24472657635,2312.24306493398,2262.1267394054,121.10378485524,995.252882692118,518.864225460335,312.960529436599,1280.83057154935,690.29347803351,468.579293264681,568.258853002597,395.020909311623,2463.18858883573,740.751804900888,386.742384276188,125.621402524531,258.093186199288,797.122486232755,576.451039088987,556.796079309098,690.906799450326
HDC,8.92052282331457,0.762960788285433,5.93049539107814,0,68.7380735358784,4.35045647400418,0,2.48661869429056,110.635584678437,1.41094832103391,11.6019091474706,47.622025256988,5.37492385277583,21.4110724491347,9.37225262774272,50.2312948714713,4.44751482721521,4.55222420842119,6.46403544210474,74.6372062339163,383.471235999467,28.8839900327267,173.409017903464,13.1085350747301,247.655918316551,8.91755868315637,302.113573061317,14.7357813305057,7.19648117127266,331.662647769027,135.224389382387,35.0820762134719,167.479465372042,0.728181275273753,93.8739352696755,21.730963334372,9.73641553053322,131.874256621276,109.486794089943,2.81723640394745,17.7794937907179,31.8785727759652,7.21131127819225,3.50486592326273,15.5747463584416,161.178633078787,14.5977839509105,7.16052658651139,58.0916475708174,33.1652207266803,19.8652567039791,57.3707180811154,428.377923481429,80.2377941635193,23.4387201298297,3.85643269815138,26.8601039663648,0.663299427538868,1.10140046313816,1.60226168924569,1.20471156561339,2.59775693546784,56.2876746510269,10.4033402371998,260.079075604806,244.289334128568,5.08602477120854,402.957386845432,13.832599063164,5.16598957275088,27.4683413759738,5.68646846210633,0,1.22580787409251,76.9937628376157,9.78195749443365,43.6143851605815,157.781991728964,49.7947713203258,6.74878436581515
HLA-A,25186.2041393463,3415.0124883656,7130.82765823235,6162.07378220289,17158.2588952031,43897.5559748602,47824.2551361329,14667.9420229465,57524.5237309128,41378.1759368011,29195.4792502879,21191.8012393596,10654.4428071649,12746.3494985348,17816.6522453389,12448.5367114583,7748.68270771569,16061.0057113447,8459.80638485457,15571.8091272694,30866.1096028473,54053.7129027265,18008.5854919339,35636.8634541613,63175.4045836474,53961.9311035158,50737.3088876506,42346.9515985408,10861.8889145075,37746.166817433,33798.0642135543,45795.8671355273,38974.5650853914,2759.80703328752,24288.2044307559,16625.8585633588,13461.0370353045,18949.9677198077,25629.2058656014,10438.5651857263,15431.2836108031,21288.9557170841,8838.66385663763,12691.1195081343,27395.2709014825,19028.4030870287,3769.24849049716,35621.2329256987,11288.2633347838,24350.2541651153,49557.7030897498,31217.3667080645,46886.4618389069,13677.4578358738,7041.57749500408,4144.70104233819,12628.6214392557,20359.312628878,2225.93033600221,7825.44609027596,668.213348393563,2745.30952940242,31427.28501349,16741.5752767138,41927.0760538435,34031.6431829798,11742.7835259253,35113.3861554259,22216.0186328828,11980.7908174714,18953.1555494219,4587.08455943244,5696.52315036819,24066.2859920583,69276.1511889715,49459.0820083942,9354.82163412387,45986.4206982724,37112.9484245174,35387.2508221517
HLA-C,25805.2884232844,4652.53488696457,8206.61952217393,6183.21732386568,24134.0148522374,56061.4322761759,50077.7540692491,17033.3380558904,52133.281591042,37587.6632723435,29146.1711364112,17185.4063403201,9529.73999097155,11663.3999920286,14569.1667098261,12763.500506328,6096.43094940524,11933.6557623762,6100.43344848634,12046.4450861541,21984.2064661429,37535.2799362327,15284.7662923482,24607.9974690371,55252.7297388104,42775.7454913645,48919.5499102396,33008.8869693994,7577.09506433108,28153.3000434256,27986.0931807925,28364.890444363,24478.1706107825,1227.71363011155,13114.6916532555,7837.35550716947,7254.51469893184,9228.77825235862,13435.8888445469,3771.57523578465,10621.6012905289,17986.9286672202,6417.26578078241,22730.2238009999,37239.9264860501,27008.0774792475,8862.86834564415,29675.6090166987,7150.55371008061,16462.1682459643,44134.4880095635,29715.9330373075,37287.8076697358,8221.28783275444,7796.30428318459,3832.32999378793,20922.7716826369,27688.1080037549,3154.41092642768,7916.77500656296,529.671518348023,1894.28435734315,34461.7023833136,16624.5376990453,42519.6940470127,34315.334022613,10634.8777965971,38416.0340561335,23909.647480679,16105.833491313,21843.8714751791,5604.01466940579,9474.71178206363,14322.952104834,46559.9519243945,27614.4660067862,7416.30140858228,50518.3569161509,32629.1556069917,31228.3124567181
HLA-DMB,2479.90534488145,1268.04083013039,2254.77434768791,813.603483184076,2707.04435666577,2276.73888806219,3847.77118180519,851.045248120945,11803.1224663248,2196.14106168929,5990.21071670339,2292.00198978794,1208.01413591137,1177.60898470241,1243.16236640845,929.957756404267,926.194962767567,836.850550314763,1066.56584794728,391.845332728061,902.154873131695,3390.12460791522,1604.3283289028,1477.33190292208,4833.91948975811,2279.32799941477,3744.68504424742,1602.5162196925,199.902254757574,967.52543107143,3612.23170845229,8867.51067584051,5662.89942289217,1364.61170986301,1761.81260657909,2125.455375358,2619.98090639803,1300.59473273276,2722.70933227442,1066.32397889411,648.62227347619,1734.78744873857,745.970088888554,2451.06956900173,2358.86613028761,1469.92249258216,560.756252459112,2697.13168091929,2365.91437379329,2632.27120293863,1473.08518943353,906.037559939567,4377.42464134279,586.353111194949,1750.28642569503,333.581428390094,2319.33874481657,6441.96404025748,511.049814896104,407.775599913029,92.3612200303603,375.116101481557,5169.08478878597,2515.00750234306,3263.28073967822,1102.11639682889,979.059768457644,3616.31359387704,3051.81716831056,978.955024036293,1538.22711705453,111.833879754758,229.491288838911,1037.64636541931,5597.2439431293,2891.69712700835,1185.01212446942,3286.86446136377,1974.81536259019,1808.67421003846
HLA-DOA,1657.43314057185,394.450727543569,808.919571343058,3618.92859100277,6594.22103201494,2107.07108557602,3429.15245638256,359.316401324986,5255.68863071531,1517.47491927197,3661.12745534868,1411.76261971522,837.144390069836,1042.38115870787,709.613413243378,1310.08647435054,2570.66357013039,1921.79731998848,3988.30986777862,529.924164260806,1919.57277673722,2530.02357138514,4520.43099732024,1139.78712474778,4460.1210709906,2026.06933281313,3418.45316073162,1403.58317173067,242.28153276618,1087.93798472006,1942.67909894895,2146.88548749502,2546.73462031362,130.344448274002,921.976149970027,895.148528119708,231.018586679015,1871.64655956985,1196.09158071843,69.7266009976994,1172.12959064733,2537.68266539835,415.051026900398,1857.57893932924,1427.21312084628,870.497824107332,328.198452965297,2637.4606260317,1724.26572107926,1537.81891895818,814.475524863145,583.50218145915,3128.15506914346,504.572282528285,1407.49514379627,385.643269815138,1704.67962149324,2951.68245254796,294.073923657888,259.566393657802,40.5586227089843,267.049412966094,2891.99249608534,2790.69601862886,2435.16826014053,1379.05269266127,667.11691582352,2778.34539168711,1714.37774639089,614.752759157355,852.826598911186,659.630341604334,3.54426700909516,820.065467767891,4203.25160543773,8761.62408193734,917.75801965564,3908.61924065216,2291.69118008318,2035.60208433899
HLA-DOB,190.899188418932,60.2739022745492,33.2107741900376,86.2656499841744,468.036770367891,121.812781272117,106.610843623987,75.8418701758622,139.540377071903,179.895910931824,162.426728064588,127.504132139677,36.2807360062369,52.9642318478594,53.555729301387,118.111423076162,174.564956968197,167.673591676847,138.976762005252,38.5625565541901,148.511981572048,174.37371760498,175.768324269498,79.9620639558537,491.840024694086,146.247962403764,830.177633538241,148.094602371583,21.589443513818,59.1500263537119,74.9758990635019,77.0429909001736,150.731518834838,13.8354442302013,256.477001718935,95.2819161584003,98.2492839899261,64.1223449626386,69.2039170191147,45.0757824631592,156.722945266328,429.99005139674,145.027482372533,226.64799637099,14.8668033421488,45.9558912497367,23.1551055773062,93.0868456246481,132.026471751858,204.227938159031,157.393956962296,181.207511987913,500.106319971343,33.9467590691812,130.6708647238,12.533406268992,212.382217408466,49.0841576378762,49.563020841217,16.0226168924569,2.81099365309792,17.1451957740878,80.1672941999474,73.6903266801655,492.985710474782,51.7848358060559,10.1720495424171,151.109020067037,80.4019820546408,45.6329078926328,60.1687477759425,42.6485134657975,147.087080877449,56.3871622082556,485.263321042341,327.319346929126,87.228770321163,474.908173124803,213.891176807763,146.786059956479
HLA-DPB1,9038.27372458232,2488.77809138708,6996.79846239399,4605.06337415519,13865.0100687201,7671.30491582737,11068.9441953455,2209.98236455074,33891.3674398279,7843.46171662753,20478.0947646073,8011.25360371588,2850.05337293439,3714.25762064989,2944.89566496002,3611.90162177161,2094.77948361836,1568.99994383584,3235.24973877342,1905.73666583933,3630.78545992559,8142.07585700308,3797.30359613097,2059.3508602401,12701.0453435708,6197.70328479368,8894.57901865819,2569.18347497367,651.681350509691,3413.80152098566,10808.5791632081,10396.6764684395,12151.6819594002,913.86750046856,3736.51788778762,3412.5970497785,1054.18826335137,3468.65590580915,5071.51093378885,943.069886221409,2106.54076431506,5815.24476406212,1973.49551979861,9404.72356075498,6508.12014877971,5458.76064757743,1708.4440941169,13449.8557716639,7950.63412889687,8945.88190653877,3455.7906181576,2028.26477703846,15123.7331543525,1941.90892220748,3671.67550833782,1465.44442529752,8624.59198752554,13997.6078193527,1096.9948612856,1141.61145358756,277.083660091081,965.846028606944,13241.2490398764,3241.50742890752,12259.9464744057,4786.72004015978,2089.50851017151,8206.82246106506,8256.33256582601,3733.28846457464,4697.08637529151,61.6034083394853,51.3918716318798,2264.06714344887,18522.0653415806,7626.91701258304,1816.95672647699,12747.53517335,6218.68791829978,5161.97644180286
HLA-DQA1,4219.40729542779,1388.58863467949,3956.82652492733,2166.7901496025,9528.33273272058,4243.14521431208,5756.00747456115,1421.10258378706,21955.6816152848,4377.46716600772,12693.9388459762,4227.60688733003,1910.78542966181,1969.81866532039,1588.59682040239,2037.08264742278,1829.04047269225,1378.56523111688,3488.96312987603,689.150204226494,1629.19860381277,3960.31596670942,2602.31492173498,1224.99260273353,7594.00998127668,3547.4048441596,5105.4655077841,1629.77741515393,193.505382605332,1128.07550260293,5824.02073082559,7422.95459646226,7474.81788888596,188.598950295902,2135.63202738512,2575.11915512308,585.070060516587,2002.31096062579,3230.89331993718,172.555729741781,821.807712993182,2570.30260033189,1145.79723642388,1882.11300079208,743.34016710744,1572.4907136323,853.215303337697,9179.79508390761,4797.84198346251,5025.40370905856,1985.76162206315,1301.33580037652,8132.20695204397,702.080698930794,2037.99671528869,615.101015355144,4331.97258155208,6074.49615740095,350.245347277934,451.036665522662,55.4167320182162,237.954535288854,4066.35807175903,1757.29755506701,7154.11546775609,2019.60859643618,856.995173948639,4547.00778565357,2619.54844758668,1359.51625589561,2002.57288793409,26.5368528231629,83.2902747137362,1814.80855759397,9299.02301429572,4124.97622957579,1326.06290201002,10258.9538582585,3640.67680312473,3468.87516402899
HLA-DQB1,6881.29130590486,1694.53591078195,4715.92993498534,1691.48333302303,4435.5365878264,2839.39792536673,3731.37952683955,3142.4643749097,39115.1611272125,8437.4709597828,24999.9388548339,3940.33854142497,2643.11880460252,2871.33750528395,2345.07149678448,3079.04261536478,888.391086736237,923.342810274765,1200.69458337095,492.605561143848,1303.35888305021,2949.37631556398,1909.85850330414,2183.88194345004,11776.3860971459,5848.13498441395,8747.33038640981,2835.1643279893,344.631487202057,1894.91334425998,9685.27953259594,13004.4441336409,12551.539182976,297.097960311691,1643.63202735566,1629.8222500779,921.41896066228,1552.24469032199,2154.61747614736,472.591406762185,1423.67650279748,4023.37242918984,1730.71470676614,6627.70146088981,1099.43550430272,969.06988070097,251.182558327735,6501.75814055235,3530.38785464467,5149.33690230036,2975.96826392303,2020.56870510075,10772.2104339644,1188.13656742134,1280.34008709195,205.355041176561,4409.42962554811,5976.3278421252,386.591562561493,854.806611212577,138.140259523669,816.215229123996,8787.69999400275,2510.67277724423,5836.89905499145,1596.32385158668,824.783683730985,3268.30494160144,5590.9636338426,3454.32502764609,3920.12471922826,508.938927358517,952.521758694324,3678.64943015163,17563.6956094177,11425.3263534985,1980.27867941874,12805.3364970527,3582.96013636708,2912.94405189496
HLA-DRB1,16606.4452878824,3389.07182156389,9359.50782619952,13575.8452308428,25210.6538916645,13293.5448323988,24430.5105691739,5362.3932142376,78547.2782537741,18522.9295585332,42325.214808616,12630.5900536437,6279.25479100537,7191.86654580933,5219.67526703643,6661.75578200838,9105.17473001633,6458.0887436802,10912.9078351333,3525.36404111532,8301.15479085552,17911.2831525164,16723.9431756287,6674.21063329884,31863.1327056524,16540.2878455184,23223.3941981378,8744.2126415221,1577.62859454677,8179.60364434187,23529.0437525354,31383.3247664162,29917.0662487396,1273.58905045379,8948.19761552728,9842.45477790633,2696.9871019577,10451.9422289101,13692.046626946,943.774195322396,4785.31782878322,13314.1229879897,3215.44357326506,22602.8803391213,10161.8140558668,9470.24373449285,3962.54328488163,21892.1166171608,11269.7796287386,13494.7537598929,13109.5413279567,6291.88863053014,26798.525910815,5320.38296684259,7169.31851971165,1760.4615267061,18076.8499693635,27905.6702159877,1631.17408590761,2457.06830045827,389.121835693127,1901.55807676246,19396.2209786107,14584.6160675344,23201.3826102974,11500.7365781449,4208.68549817507,15424.5676998732,14589.0693244308,8009.86683255025,10651.1763725978,781.889413539621,950.749625189776,7221.84709021604,46824.3647151921,25050.8406849758,4146.15048718038,27186.930713457,14502.7271470449,12838.7186579176
HLA-DRB5,10538.7056634638,617.235277722915,2605.85967483973,6844.58730707768,13739.1189902218,6416.92329915616,11171.6427144329,1302.98819580825,35106.3654373326,16151.8309050357,18574.6565451004,4946.54584927423,2536.96405851019,3705.24243225025,2367.16323512131,3192.40242946662,3076.56838172612,6015.00558739387,4214.55110825229,2208.01735108669,4415.46070584358,8320.72868424254,15960.7075662168,3565.52154032659,20114.5211040186,9345.60149994788,13272.6870585258,5005.00812890627,1145.83972427041,5067.88975794838,7485.54020828641,8946.61731828266,9009.34849035729,407.781514153302,3341.74446357318,2896.06876744611,776.257856388876,3485.59388372381,4759.5768600609,278.202094889811,2088.76127052434,5615.07698151536,881.38248955683,8819.41095157011,2622.92887536482,2323.10360404466,1042.98649469953,7578.22397072456,3496.06097198919,4698.98811559071,5776.20541084932,2562.0923123542,13431.1422427363,2971.11293580493,3750.78118877599,766.465998757586,10279.9239761503,16248.8460764196,915.263784867808,1910.69706442549,299.571609315864,1466.17401437805,17287.9917098631,7180.90559872719,11315.380677433,5484.6895662414,2889.70974084165,10758.5043226516,9621.43718587201,4889.60913060871,6035.18700517824,333.606149776905,96.581275997843,4542.84398138685,27626.5777971287,20091.3882352979,1018.90627460252,8840.47813063572,9477.98204108474,7570.44886235314
HMGB1,9894.64391562052,6388.27068031393,6529.47542557703,7866.24324022359,7371.19296434183,9946.59365173156,7149.7730907463,7045.21241559874,7286.99783409058,9217.72538131456,8313.49302348437,12721.2255210683,7661.95395213195,9525.67344276501,9210.9159932223,8886.86638455815,7325.05692042344,6964.14433484969,7530.60129005202,5260.67908605387,6824.90136209457,4928.46452151008,6068.13597343824,4618.79233358116,4862.85125591658,4408.84101295251,5076.26965828658,4224.01171838947,4497.00112302638,6912.10307961947,4992.59156442498,3956.02000595445,4964.71940162247,12400.927117912,8191.33901241552,11467.2621902917,9610.72725732088,6352.95157356255,6936.91801045335,11464.0392367632,5730.26499877137,5348.18660478635,6136.8258977416,6461.80447385538,5477.35511705739,5802.43079083633,10162.0711172752,7358.63448873821,10144.9140894127,12793.0475108337,8004.93440336882,4338.4856441585,7429.86640308023,8176.53983216325,16683.6809884128,10685.2108984029,8657.69862729804,10767.3396072384,11142.8684855687,10589.3475042248,10774.5386723243,6349.4375016705,7563.86949212057,3329.93582092371,4207.8465366509,4631.36553274161,3384.74948523928,3624.32695100181,5073.97024385685,4973.12596203485,4006.45379212417,4322.6637759445,5181.71836729712,7692.55731386756,9387.16061122825,4775.10017382123,5808.13695149105,5591.1064197818,3758.37353533641,4301.50643516143
ICAM3,299.729566863369,206.762373625352,161.309474637325,175.068524967883,312.796851483491,552.507972198531,403.947508410154,277.257984413398,413.637546320283,352.737080258478,581.545696016962,308.775066988857,176.028756178409,189.318956392348,126.525410474527,187.349153844947,289.088463768988,897.546873093712,111.504611376307,166.68976058908,390.121026219111,622.610451816554,401.0820822257,289.043198397799,1558.84356061867,802.580281484073,2559.07967769586,320.5032439385,89.5562101313931,509.112726830163,677.460802252357,573.695128667364,556.86922236204,93.9353845103141,965.560477059519,305.069292963299,193.84318192607,298.834324637202,361.512999353584,167.625566034873,107.335462514334,330.647522280941,155.443820885477,207.955378113588,325.653787494688,729.966040720456,77.0158946375621,272.100010287433,348.549885424904,333.397745199786,524.90120598591,665.360401160254,2089.08954776874,168.962278094334,215.636225194433,72.3081130903383,529.081582779324,207.612720819666,67.1854282514275,198.680449466466,174.683177013942,111.703548225117,757.325077122907,259.216560910229,1648.46140457972,404.146870747263,259.387263331636,731.505028960883,472.901980471919,377.97823707294,342.700259071673,131.73651937213,987.078362033001,217.580897651421,1775.92192439922,243.796479092039,322.004077674931,1160.71306786753,414.201961437255,294.415717958686
IRF8,790.358322145671,140.38478504452,246.708608268851,154.770724971607,658.804232877576,723.625926842695,612.278789987303,312.692300807038,1918.68018473866,802.829594668297,1550.30510983075,745.054266117392,247.246497227688,368.495825835107,378.237338191046,320.394205126142,385.821911260919,264.029004088429,93.7285139105187,123.151390285962,370.17165556018,1043.03297340402,252.445781165588,563.011581459659,2690.65425273823,934.560149994788,3090.95189245507,678.582730269789,50.3753681989086,363.350161887087,1565.1218929506,1458.31375632471,1586.8679344001,869.448442676861,1703.97955717188,1009.65398876621,593.036218677932,635.174171799722,1233.27577493766,2308.02092393395,145.528449175876,478.178591639478,135.412400668277,130.848327801808,988.288450744749,923.113989451234,136.413774161956,1348.56584045965,1169.75453972146,947.827097609864,378.96797404514,512.13860530947,1782.25140722855,133.472484522008,479.907794658262,126.298170864458,1226.8196323242,2188.22481145072,122.255451408335,177.049916661649,29.7162186184637,146.513491160386,1884.78425725408,373.653303519427,3488.42382005253,561.752892765694,288.208070368484,998.235344685274,862.808366564855,356.453280519811,469.577835903552,110.886135011073,270.250359443506,386.742384276188,1537.84910509869,215.20306487754,298.804936632069,2049.60369453862,883.857190935783,488.443268475871
IDO1,881.347654943479,212.10309914335,187.403654358069,377.200783264135,1557.03321627338,2774.14107825667,1459.29705217421,277.257984413398,136.550226134648,563.673854253048,275.545342252426,436.279199128535,1011.82941528505,1058.15773840723,1398.47398138247,771.11825640529,122.306657748418,100.907636620003,311.889710081554,60.953718424365,201.7103033292,283.49101328417,119.144971484693,2478.82398263147,1733.59142821586,1057.62245982235,808.598092605289,2368.7768488788,28.7859246850906,59.1500263537119,811.346336294324,494.588486225221,178.99367861637,5.09726892691627,165.955706994605,554.139565026486,201.809340087416,117.355989837282,163.197296851047,40.1456187562512,114.578959984626,319.527089917233,149.835023224661,373.852365148024,46.016296059032,163.842742716453,54.8675327810083,1291.28162776755,607.321770058545,2970.90556193736,1760.36736330646,547.120750480881,1178.53740343844,167.419243591189,867.818612806944,102.195466501011,214.880831730918,246.747387044459,26.4336111153157,70.4995143268104,0.401570521871132,3.63685970965498,498.913479861375,261.817395969529,481.340378731284,122.70754571435,33.9068318080569,833.38914097578,259.361232434325,235.052525560165,215.822682239794,1.89548948736878,212.656020545709,181.419565365692,1012.06275098392,502.642123560129,103.932151872024,1529.39178121441,786.53104699151,643.66530888962
