EOC1005_Pre_Extra,EOC136_Pre,EOC136_Post,EOC3_Pre,EOC3_Post,EOC372_Pre,EOC372_Post,EOC443_Pre,EOC443_Post,EOC443_Pre_Backup,EOC443_Post_Backup,EOC540_Pre_Extra,EOC87_Pre_Backup,EOC87_Post_Backup,EOC87_Pre,EOC87_Post,EOC1129_Pre_Backup,EOC1129_Post_Backup,EOC1129_Pre,EOC1129_Post,EOC1129_Pre_Extra,EOC1129_Post_Extra,EOC183_Pre,EOC183_Post,EOC183_Pre_Backup,EOC183_Post_Backup,EOC183_Pre_Extra,EOC183_Post_Extra,EOC218_Pre,EOC218_Post,EOC218_Post_Extra,EOC26_Pre,EOC26_Post,EOC26_Pre_Extra,EOC26_Pre_Backup,EOC26_Post_Backup,EOC26_Post_Extra,EOC376_Pre,EOC376_Post,EOC423_Pre,EOC423_Post,EOC568_Pre_Extra,EOC568_Post,EOC568_Pre,EOC587_Pre,EOC587_Post,EOC587_Pre_Extra,EOC649_Pre_Backup,EOC649_Pre,EOC649_Post,EOC649_Post_Backup,EOC677_Pre,EOC677_Post,EOC883_Pre,EOC883_Post,EOC883_Pre_Extra,EOC933_Pre_Extra,EOC933_Pre,EOC933_Post,EOC868_Pre,EOC868_Post_Extra,EOC868_Post,EOC1133_Pre,EOC1133_Post,EOC167_Pre,EOC167_Pre_Extra,EOC167_Post,EOC740_Pre,EOC740_Post_Extra,EOC740_Post,EOC551_Pre,EOC551_Post,EOC60_Pre,EOC60_Post
HDAC5,15.3887484444859,6.84902968017564,12.6115696093044,4.41488914645163,8.38427619558596,24.0384303047969,45.0292830549845,25.7168171890116,35.5187567169494,27.6271115945337,35.4327531625373,13.7384125298316,6.77394371979913,9.30671866183352,7.73408035330595,11.3392331535046,16.2696587991125,29.1469798025818,7.75893625474914,70.1531110042639,30.0152362716657,26.2479514969729,23.5325343144298,34.3966947668208,30.3357132748996,37.2869675124263,24.3130166824565,81.8143759989321,31.1784653396089,32.833994977278,40.1482584340929,12.0398829909892,39.4105045714636,13.8561537357058,13.7920852872728,50.3439792293745,29.1436816737054,28.9240901969881,33.2178359540804,40.5372821069962,33.5258945791246,39.8924490534232,47.0588190683399,7.54628476495661,10.5786544077057,8.06356174015033,5.74396017036363,22.7320667327956,17.2636772745732,31.7691768544067,55.712546261076,16.8683666187879,16.0985973297365,11.6138458697008,7.96040054295337,11.9526188181628,19.7568427705286,38.3845466976962,46.1148491960958,25.9773892678456,46.6719584524801,63.9067301306493,21.9591564916301,29.4158668163015,37.1922184300846,31.5020178002682,71.2829565430083,19.0821588695044,29.5106815010888,25.2251883398446,23.070484730298,31.2278310398872,46.1780472223326,44.7722801271725
HDC,0.052165248964359,0,0,0,0.942324990281996,0.0690759491517151,0,0.0885768674707634,2.31713068841582,0,0.321239829216114,0.701360399420832,0.107522916187288,0.470036296052198,0.222563463404488,0.829699986841801,0.135580489992604,0.163014428426073,0.1330103357957,1.42814178310567,0.674898803741595,2.82806211415196,0.275967886416554,4.90901020132536,0.0950962798586196,5.72758573129023,0.436597381503148,0.176020602407341,2.77340724685187,1.01124912345803,3.8353726286732,0,2.32777385491828,0.531725989857783,0.246287237272729,2.62121544747983,2.20020369071291,0.503800751381965,0.684057577308082,0.2368622493731,0.139691227413019,0.387574106001336,4.48749069310298,0.471642797809788,0.163587439294418,0,0.55424177082456,0.497355385402221,1.36292189009789,9.17935584055092,2.1655053317026,0.662503824907079,0.0349210354224219,0.705205062296823,0.0552805593260651,0.0346452719367037,0,0.0481310930378636,1.30150953471983,0.380776064186662,4.88045962728043,4.17691046605551,0.13175493894978,8.63619679606801,0.326247530088462,0.0750942021460505,0,0.0416641023351625,1.88520324085579,0.197733839170114,0.996399672737123,1.98075439697996,0.897387152498771,0.183367700179546
HELLS,38.5501189846613,38.2511846289055,15.7235153570548,68.917167862406,15.7295786839379,28.5283669996584,6.5275864870862,30.3228142974913,5.5865068652217,28.2848999658321,8.51285547422701,24.8364094383142,32.2031133980927,59.6476059690239,62.289949320331,49.3139633204947,16.1340783091199,14.3126668158092,29.6169681038424,6.47888711360133,13.8887069612086,10.3106431245124,30.2059395677756,11.5664349949036,17.8305524734912,10.3788466271702,25.8138201813736,8.83623424084852,11.4514879870013,16.2115875104366,8.09298811554895,94.3533687457116,21.4995779655647,62.9626127990422,43.3113698689614,12.523584915737,27.6648562422426,27.0274285447266,9.76834220395941,20.4378283744789,12.2462642698747,16.7487381522006,6.6714028304131,65.4640203359986,34.953182862574,43.794757341,31.3902384748819,15.0084301594905,13.1294808746096,13.2670377382963,7.84175415571093,65.2821076696898,19.1716484469096,14.5668920680687,15.7549594079285,41.4010999643609,97.3468774076971,90.3901927251078,5.9455321926974,18.9964947577568,5.78272947434068,4.83825462318097,23.2767058811279,9.61672568994473,13.5664597928452,22.7535432502533,23.0043589088582,38.8309433763714,11.6737585299147,13.841368741908,16.9004713721951,10.3061127217864,10.8434280926935,15.8307447821675
HERC6,35.6288650426572,35.7097207853183,28.5534671240961,32.2137250431767,77.7055684294076,15.4384746354083,28.9131514456248,51.8174674703966,19.362324930598,22.6498462517089,16.0941154437273,35.4805849118774,37.6867821236444,58.8955478953404,72.6113299357141,48.7821043545705,59.1582871334396,49.3933718131001,78.5647716766599,27.7268502281003,29.7665893439714,44.0706346122014,58.5804558893322,36.178732716617,37.3728379844375,30.8674586726581,54.3563739971419,25.8750285538791,25.6763832208544,30.811496730362,18.5434988560622,4.00159376376902,20.3356910381055,32.5916753783418,39.4411418546757,27.7932050621671,27.4123738515051,47.9499773962365,41.7548745188853,7.27505480217378,7.72958125018707,20.5414276180708,18.6978778879291,43.2732266990481,25.7922862620866,33.8817548347601,133.673037999778,43.3869433265584,13.3339191581243,16.8168667547593,18.2099311984082,37.2530996928519,31.3241687739125,65.4518448444239,143.121368095182,23.2816227414649,6.08907984858884,7.05120513004702,11.654426288173,36.5545021619195,19.0707035855916,23.1470454993909,6.98301176433837,22.7407278079869,12.3974061433615,13.0288440723398,12.5716420602489,16.7489691387353,17.945684696608,52.1452381582901,15.060964284065,33.9823176231875,20.9390335583047,23.9906074401573
HES1,19.7184641085277,15.9810692537432,24.4042061270955,5.91146173846913,5.43649032854997,17.6143670336874,24.4876690814985,17.3610660242696,6.60223538617111,17.4094655603649,13.9418085879793,12.624487189575,5.37614580936439,9.44772955064918,9.2642041642118,13.4453946585646,10.8464391994083,12.8129340742893,4.56668819565235,21.4221267465851,10.1590030457945,4.68397787656419,43.1262542500052,14.9960174643227,16.7844933950464,11.032329562955,25.9229695267494,87.4118311554856,23.7081587230885,78.2770024626735,11.6116786005702,88.5615882981512,32.5565037764265,25.2726235179464,52.811020449481,27.2523193349093,30.1536112366556,4.08967668768889,12.1488625729915,32.1794284505454,10.0577683737374,7.39159187873976,27.7027758787557,4.40986015952152,8.01578452542648,9.98698013688344,6.95321494307176,4.9442976548809,5.79241803291602,8.85664411178155,25.4610929909275,17.3270231129544,71.4484384742752,8.70487498772641,13.626657873875,3.7070440972273,31.6736685686252,16.7736859236955,15.4702156058743,18.1503257262309,14.354293021413,31.3268284954163,18.1382632620864,15.0473472560312,16.7201859170337,17.1965722914456,28.5481038451485,13.3741768495872,3.55288303084361,2.7682737483816,11.8418268798374,11.3893377826348,8.26344002925952,11.5827263946747
HEY1,5.16435964747154,2.7999177937825,7.31580228418522,1.94554436962275,1.64302818818399,3.03934176267547,8.77720668885037,4.78315084342122,2.22190613957681,5.7885376674261,3.18027430923953,5.77590917170097,3.924586440836,2.72621051710275,3.61665628032293,3.91448198920234,1.89812685989646,2.60823085481717,3.94597329527242,3.62260354738999,4.08491381212018,3.21102885877671,2.40844700872629,6.59017807849158,2.9004365356879,10.8401286994889,2.64687162536283,2.18265546985103,6.39672961773898,1.67488136072737,9.18378216590555,9.33705211546105,10.7336238865676,3.2216339385501,3.94059579636367,1.95550993700876,4.68895868512587,1.42249623919614,2.87304182469394,3.11304670604646,2.1419321536663,10.5475524561792,8.94506478158527,1.32059983386741,7.52502220754323,2.95910522574324,3.87969239577192,4.5347108669026,4.52035760215799,8.67735981802079,3.2482579975539,3.92406111675731,4.2952873569579,0.550941454919393,0.691006991575813,2.35587849169585,11.9690925779128,8.47107237466399,15.825172751707,1.65002961147553,5.70070494278975,8.91074232758509,1.44930432844759,3.65812702715545,9.24368001917308,6.45810138456034,8.68665545135252,3.18730382863993,5.03929327844145,0.734439974060425,1.34130725176151,1.60936294754622,1.30868959739404,1.3752577513466
HIF1A,217.946410173092,300.108111835118,302.896052781042,252.958182365758,259.115210148311,137.910132481399,246.79439983944,211.964443857537,479.011222176482,167.297509100232,285.260968343909,205.828648982972,255.797017609558,325.876164052989,400.586413695152,291.30979281602,291.181699007449,200.181718107217,210.245004114402,78.6174635236463,313.543775822477,125.082830590513,113.498065286227,108.603444864938,87.6312218897179,140.729472229889,104.810658897099,121.876665106843,275.372500187421,244.595881736412,156.265044439795,180.984363561343,124.43891066084,155.138877040859,140.946667502079,121.616075444183,168.586099186756,166.639507354164,146.579857665576,164.179376279754,116.409356177516,506.559356543746,159.605085651363,425.46896790421,398.989764439086,160.087592712709,190.256084239413,147.831574261025,123.094562040674,209.655053123833,96.5946620686735,338.870706439971,211.621474659877,469.864910413455,1032.06040233797,174.438944201303,45.1846311511163,65.3138932523809,133.937163027532,231.088762509727,234.754209298766,103.204496098788,284.019730062743,230.386577411264,214.181503503075,189.462672014485,107.731988210744,173.072681100265,117.571425194141,166.887360259576,187.591399924932,160.441106155377,186.693918851099,191.955420804622
HK1,109.129700833439,58.6259710359689,81.0743760598139,125.001225748262,124.556033971889,83.3401326515443,117.201524609943,91.0570197599448,151.914896914495,108.40352358998,115.999702329939,84.4107868950013,65.9653090809011,97.4385241716206,113.980313696023,88.4800575711551,83.6531623254367,73.4543014487884,46.9969853144805,43.9937334649381,124.678673743842,54.2929007956466,116.132304202021,111.76404047401,89.9135326063248,107.594043368331,110.077114811481,49.1801563126111,128.650310353967,131.968010611273,116.574215768755,94.2831653463472,80.566839534116,64.6203467674224,57.9478685411693,68.3596346064977,83.210982204503,112.229026204912,107.725387274477,83.1048120657619,94.5709609586141,151.40305612295,101.507039477989,110.977550324643,107.531476762864,59.0341492535776,64.392816646708,82.5317377776273,81.6163058520284,99.2159281672047,44.0975631183075,106.178978399531,40.9972955859233,117.108115657666,181.845399903091,40.5003228940067,93.5052690912055,102.711752542801,116.928799789716,75.2667353542301,90.2269847060248,78.3170712385408,108.741742946552,83.8352204264593,157.93099185699,169.562708445782,153.304190679146,57.3714689155188,97.4505059888533,100.477037989728,65.609086143306,69.7596939186381,70.2205446830288,61.8865988105968
HK2,42.8276693997387,18.9963653393551,23.6398685750164,93.5357870010939,70.4327524787697,43.8286897367633,24.0451208450859,105.937933495033,133.536558988567,46.5275641298416,48.1859743824171,42.7417278705872,75.3735642472887,26.6980616157648,74.8647850026846,24.8059021707062,90.7033478050521,40.5579897924069,50.8542850525558,35.0417227757147,89.6549779286203,58.35824008474,73.0311379416899,31.101605727575,36.1841344862048,56.5839342044243,56.5393609046576,60.9383325534215,40.393334579149,67.6588866663641,51.4784417958614,106.638963634476,77.4308108684622,40.0671172357541,160.051520336235,10.8593211395593,48.3684122827215,131.077101374261,49.0879717476279,77.4201180808075,74.5485516960813,36.3489143699824,155.237261376742,56.5499714573936,175.911026387931,70.1307938501148,24.5377947628692,99.8514076692811,115.80292992865,43.2792285138475,33.8934395098301,45.4579547551626,31.6035370572918,163.431273187289,154.647364714667,20.9603895217057,41.2384892749922,52.6313502369038,175.171351468428,35.2429401630544,43.2679403931164,9.08478026367073,81.9076537137802,31.6409131524064,56.7942575295664,38.7861554084351,35.881561713627,94.869161017165,69.7162660031864,61.8341962776258,43.6882933430893,35.2202891213,80.1291944918694,73.7749380389041
HLA-A,736.416819629855,192.806646845699,328.228383078519,272.600697635988,536.786973951405,1045.49902838578,1803.23654730264,696.657062657554,1831.9298705648,1286.04204472554,1293.40792437284,569.133335882963,426.274601224502,531.658054464641,740.41300188088,390.150463043379,314.953478252819,690.170487070307,232.103035963496,436.036069290653,1794.8045660766,449.720794110874,1364.08417456735,1835.49908829008,1438.6165217012,1536.45370254812,1568.33965636834,478.212772620264,1129.2240732182,2103.87219981933,1310.14921519283,133.035441795479,936.864316219748,622.181964132413,535.076614920524,651.68408815677,894.977937338679,694.474518110881,785.735895599155,373.261067547809,505.821934462543,1071.28251285241,854.717394013014,176.583063499985,813.792981343298,316.254371001309,702.879336636602,1897.61558870346,1013.53686357129,1687.56720031128,581.667856370056,306.204171688783,150.125531280992,445.535335764215,848.390743977121,70.0180945840782,43.4859608070894,127.162347806036,1090.01423532786,817.018508389847,1328.92044792242,1052.23336157382,608.400389757103,1156.76010622617,698.631898390267,522.467911431146,280.635718074097,817.991321146245,2479.11476954232,1856.72074980737,386.334811571652,911.054174748425,1226.20476162686,1281.98471452193
HLA-B,1236.73372244702,462.460268216137,699.696433388939,727.334279720506,1911.73578348979,2205.21513869393,2970.27312574243,1271.07804820545,2758.40124773578,1790.58765179047,2114.49692784923,1163.96946758,691.694919832822,758.685585457853,1066.57975750016,710.840145137054,563.698483892584,891.525909062192,460.21576185312,428.895360375125,2466.15127085113,647.331634337242,1500.56283839518,2410.29038549321,1748.77303846008,2119.82176334048,1756.86786316867,464.800002716825,1585.49429770028,2370.46274999096,1495.44345613405,91.0187072759041,978.311622914265,580.676058924103,482.511881708316,580.703238102793,937.936012677025,779.587209756116,1117.28492216884,456.501229470356,1787.02330855229,1976.84941152453,1635.48094140369,721.613480648976,1247.84498693782,406.063214602616,1019.45215900848,3507.7305084453,2146.42025398549,2949.04734807074,577.599331201402,749.495673300647,281.917518965212,1188.11626636277,2541.71719697348,102.7925218362,41.8656906327868,118.065571221879,1518.32919129929,1091.60035912001,1932.4159388084,1484.16071135117,889.960694292784,1833.92844539734,1175.52422549708,915.999077777524,407.836290864254,805.742075059708,2447.6826308919,1696.41510162303,555.991017387315,1608.0011788983,1814.29247556439,1841.1339549361
HLA-C,754.518161020488,262.675364715164,377.746537345355,273.536055505999,755.01977682902,1335.20355912808,1888.20580869386,809.002056232972,1660.24000900808,1168.23214742599,1291.22349353417,461.536399312991,381.276260800122,486.487566414025,605.456081758983,400.021765450933,247.795942209816,512.81078894274,167.371339209589,337.320122624276,1246.3249645727,381.700008469448,941.928572319048,1605.31358254848,1140.39458806457,1481.40737525143,1222.49995554516,333.594245682393,935.040833563622,1303.089300181,822.845769922227,59.1814656641629,505.870520943143,293.293800405673,288.367170955327,317.375102117081,469.184419816287,478.018007046535,663.864197625947,271.004250747022,905.944173515901,1456.25433557059,1213.14823397346,415.210737051847,677.9608775825,200.331423782817,475.186740058766,1689.95508719846,964.789690635459,1342.0863662343,349.630679009438,339.023591938026,138.811115804127,738.151361301003,1153.78819397397,99.2240588267195,34.4699412887926,87.7429826080253,1195.25902906725,811.306867427047,1347.70406564758,1061.00487355253,550.999154687982,1265.56110079673,751.891807677208,702.35607267201,466.765863021671,486.824203735206,1666.19337974022,1036.66202338629,306.277930173657,1000.83805764903,1078.06109920186,1131.31758754107
HLA-DMA,50.0264737568202,28.1714805712885,53.5036286455337,65.3628079563644,135.114906298895,44.2431454316735,86.1862690413585,29.5551481127447,234.633288339312,57.030251791573,161.872749942,45.9597344091063,27.4183436277584,41.7862267190404,34.0800303338122,33.0603533218502,43.2049828109765,34.8198819118092,30.1933462256238,15.3960650764075,89.7260199079615,40.712310851646,19.8947758116661,73.5006595897071,30.0979725752531,77.3416274587647,23.8764193009534,8.09694771073769,73.6742215413714,103.147410592719,78.9242275790274,7.8627807288093,45.3915901709064,31.8097253932568,13.7217175051949,33.90937443962,48.332343369759,17.3959435918361,38.170412813791,21.1822525867944,91.9168276377667,66.6350623675153,54.7174698512357,14.408687473089,51.9662765491935,36.2490390153547,44.5408841280829,51.2861170947113,32.4829717139996,108.646282019021,21.622242630182,63.1926725295983,11.3493365122871,85.1094359559478,180.186983123309,11.7447471865426,2.50880543117824,11.0701513987086,115.006115249789,125.106091311107,107.00100140819,54.2302208842874,46.8608399531386,99.8253839266027,51.1664876355404,22.302978037377,6.59138177464437,29.2481998392841,147.08210669523,88.7259984047613,38.3613874003793,64.7459093512826,67.5657743568866,64.9121658635593
HLA-DMB,72.5096960604589,71.5917442041001,103.786120464449,35.9925708380209,84.6884382291896,54.2246200840964,145.082063503938,40.4205771891584,375.883035783838,68.2565066617327,265.376222915432,61.5546891726989,48.3315508261859,49.1187929374547,51.6625439427667,29.1458713326479,37.6461827212797,35.9609829107917,29.2622738750539,10.9723088214216,112.566016266164,40.0642132838195,56.5483287257194,140.444764458466,60.7665228296579,113.398509445008,59.3499565480842,8.80103012036705,120.687947613005,407.375389078047,190.361155239651,65.7805852044135,67.9580644866419,79.5399524828437,104.144317475326,44.7270889847748,95.0776545691677,29.1908082418374,64.0277892360364,31.5026791666223,97.6907317041715,92.2426372283179,66.0259463978552,26.2705038380052,61.6179354675641,66.2839570566486,75.9815082184943,56.4059519444401,29.4163974612794,157.555037356956,24.9361220014239,76.1114971152863,12.082678256158,81.8258248846282,268.442396087372,16.0754061786305,6.01067967886452,17.3753245866688,179.282938407657,122.736818022834,103.432934285725,34.0766278855695,50.7256514956655,119.134260606021,95.9711484343558,42.6910539200297,11.3057475472377,35.2686626267151,200.302844340928,108.555877704393,48.9385531571272,65.1173008007163,65.2475242129315,65.5233915308245
HLA-DOA,48.4615162878895,22.2701153751623,37.2341578941367,160.095853031072,206.296686334043,50.183677058721,129.297843071888,17.0658097993671,167.373015342693,47.1634262220967,162.193989771216,37.9147180628085,33.4933883923401,43.4783573848283,29.4896589010946,41.0595121693507,104.487364287634,82.5831094406485,109.423169581262,14.8387414537321,84.0071405709933,112.886812723233,43.6280140434898,129.584419971972,54.0146869596959,103.51938506285,51.9823757352185,10.6668485058849,64.9066760513235,98.6283910722664,85.6097395005678,6.283204243111,35.5632116723626,33.4987373610404,9.18299556116891,64.3654015436713,41.7678012105828,52.7509022035234,93.6611634850225,17.5278064536094,74.0363505289002,55.8106712641923,39.1010022392373,15.3755552085991,60.2547068067773,48.3073928102584,44.3897272814944,31.1871082846334,18.9446142723606,112.590536481757,21.4581891959621,61.205161054877,13.9684141689688,60.1407692190009,122.999244500495,9.25028760709989,2.63947238071877,12.3696909107309,100.304973459885,136.190905624096,77.1850841894267,42.6392943409833,34.5637123178257,91.5286009784151,53.9124043471183,26.80863016614,0.174606139725679,27.8732844622237,150.417466275205,328.91611761383,37.9015106283467,77.4351172069355,75.7170409920838,73.7443767555408
HLA-DOB,5.58168163918641,3.40297701090488,1.52867510415811,3.81626010964463,14.6422806182279,2.90118986437204,4.01981314741467,3.60212594381104,4.44381227915363,5.59120115603657,7.19577217444095,3.424289008937,1.45155936852839,2.20917059144533,2.22563463404488,3.70173840283265,7.09537897627961,7.20523773643242,3.81296295947672,1.07981451893356,5.78992131630947,4.38938807300669,3.06073474025633,14.2899269559129,3.8989474742034,25.1398729413678,5.4847546051333,0.950511252999642,2.50501299715652,3.53937193210312,5.06691429843065,0.666932293961503,9.89303888340268,3.56569193198749,3.90541190532471,2.20514950343541,2.41661716848795,7.05321051934751,15.8701357935475,6.12458101950444,9.03336603937525,0.581361159002003,2.06424571882737,1.08477843496251,2.12663671082743,3.69888153217905,5.89511701695214,6.02677702310926,5.88327949225588,18.0001430935803,1.44367022113507,5.68224434439533,0.453973460491485,7.49280378690374,2.04538069506441,1.55903723715167,0.182933729356746,0.794163035124749,2.780497642356,3.59621838398514,15.6256732604525,1.60114901198795,0.527019755799122,4.97806976891256,2.52841835818558,1.98999635687034,7.24615479861567,1.91654870741747,17.3656221609601,12.2877457198571,3.60236804758806,9.40858338565483,7.06692382592782,5.31766330520684
HLA-DPA1,334.48357635947,141.848142998858,317.855230586018,258.869644104227,504.168031980106,305.039391453974,599.763497398208,178.984323535923,1578.98172733212,436.530289472675,1306.80362525115,264.37161408757,141.070066037722,202.538639968892,150.03559476755,156.515456492183,153.522308168292,169.241579591949,186.391817228374,78.2691362594742,483.156501499641,199.525673949492,144.908228358365,656.832289608842,284.718261896707,470.123312038117,195.568339577066,55.7281227221642,502.076176430086,579.034927785049,509.576756040782,56.0925160921306,247.035000353202,235.054165516544,59.108936945455,225.258102105647,308.100654525732,96.7890149419705,203.301911975962,121.239634214831,692.263159316453,270.139151882931,227.067029071011,60.4410245393243,270.900799471556,213.277509145444,266.086435611319,194.407443293986,92.7922653508311,643.953326329898,102.467775013746,207.057926199805,61.3911802726177,339.908840027069,749.85314697841,34.3334644892734,16.5947025916477,75.3010950577376,621.234164731497,446.438781033073,782.185932869684,341.984544408295,234.655546269559,580.435392525252,335.980581402768,203.129816805067,1.39684911780543,158.636069641131,1038.4932083522,677.492628379432,132.099602766341,492.155569074615,380.604326053541,377.156797985963
HLA-DPB1,264.269151253442,140.512797589515,322.059087122452,203.720944088382,433.759441680574,182.705885506287,417.359865956805,104.963587952855,1079.30677805758,243.776370403195,907.213401689227,215.152616645861,114.028052616619,154.923963178804,122.382084439543,113.200862307313,85.1445477153554,67.4227675970237,88.7622307543301,53.363736871168,270.350252383015,94.828457765158,78.8264635564376,369.016349037985,165.229786254352,269.350290061414,95.1509418313423,28.6913581923966,361.124462965083,477.625601623273,408.484778406121,44.0526331011414,144.127997850357,127.708071564078,41.904014227403,119.286106157534,177.098362645908,94.8034472747592,214.629905456184,83.341674315135,374.838126891602,254.497768319306,245.196491471147,80.037782788321,307.271740141349,222.746645867822,258.226279588716,132.325788716132,65.8518426565629,544.34297271642,82.5844987862946,159.663421802606,53.0799738420813,304.273946722882,583.292821728976,34.5066908489569,18.0320390365936,44.7378509786942,459.255387183183,158.19130044377,388.591218222539,148.001860847234,108.258641503736,270.361986161623,259.638659362068,162.804230252637,2.53178902602234,76.9535970130451,662.830208703201,286.318599118326,75.0365599699726,252.546185614945,205.464266790864,187.004492899774
HLA-DQA1,123.370813800709,78.3976982259099,182.130719552552,95.855474518721,298.088805259205,101.058113608959,217.033030940691,67.4955730127217,699.202120608544,136.052561463557,562.362445025729,113.537871718008,76.4487934091616,82.1623445499242,66.0178873323562,63.8443502695447,74.3433020126112,59.2394432900349,95.7231049943051,19.2973304351351,131.498703760599,64.9865106647837,46.88945270114,220.636472199294,94.5732503193972,154.606374572143,60.3595879928102,8.51939715651531,194.585831029123,341.012165351114,251.26968753537,9.09134021768575,82.3773303101635,96.3675161618724,23.2565519767534,68.858913739351,112.823559746721,36.9849022190996,94.8651048210848,48.3875738005047,75.0141891207914,29.0680579501002,70.6331035094409,39.9717271143795,209.719097175444,134.417354879387,145.060187109446,76.0368615682572,42.2505785930345,292.699537993817,29.8577250280207,88.6226270394931,22.2796205995052,152.83115959464,253.129681154052,11.0171964758718,3.60640780731871,11.0220203056708,141.036305944185,85.7592313451515,226.75681747255,62.4448114675299,44.401414426076,149.794644864551,82.3775013473366,59.2868725943068,4.10324428355345,61.6837035072081,332.774625919526,154.85384376151,54.7636589362058,203.243970702616,120.287269566189,125.667997189716
HLA-DQA2,56.9122866201156,0.516907900390615,4.09466545756636,5.42507564606344,20.9486093993459,51.3234302197244,114.841267349076,1.2991273895712,9.80812853041765,56.789062722097,6.84240836230322,48.6414065245389,0.107522916187288,0.188014518420879,0.111281731702244,0.957346138663617,69.7335653528627,46.948155386709,90.8903961270614,9.78799612323642,79.4604538931551,59.654435220393,7.4762209229212,35.0019152026007,13.9791531392171,28.1382064114392,9.65971706575715,1.90102250599928,4.78636411956693,6.35190855672078,6.43920358758895,1.68488158474485,10.6366333092794,12.8865357542004,4.78500918129874,8.61256504171943,14.9325299664778,2.19301503542738,6.62167734834223,8.0533164786854,18.9048794432286,3.15596057743945,6.73123603965447,3.89105308193075,79.6125537899501,63.9906505066976,73.4118418264895,3.13041330811986,2.74855914503074,16.9244373310158,0.984320605319363,69.1297260374194,17.1113073569867,9.58638131559744,11.9682410940931,0.727550710670778,0.757868307335092,2.98412776834754,43.8667872724888,53.9855842113534,107.165050471292,36.5479665779857,19.587567590534,59.8876878260087,36.9203454883443,25.4569345275111,0.130954604794259,8.10366790418911,90.99731027977,17.2028440077999,0.383230643360432,0.618985749056239,50.178898277223,50.640046532918
HLA-DQB1,201.201365255532,95.6710372306296,217.071864790451,74.8286296008751,138.763395363833,67.6253542195291,140.693460159513,149.252021688236,1245.66406487932,262.238297357637,1107.5385591884,105.822907324378,105.748788070198,119.7652482341,97.4549765382401,96.5004907772925,36.1096038346969,39.6777118789061,32.9422264987349,13.7937596612157,97.9313685218725,47.6940891959586,83.5931815945417,342.151286360869,155.910350828207,264.891230029,105.001670251507,15.1729759275128,323.594000382684,597.427021217942,421.926176058902,14.3214934703312,63.3995073540937,60.9920988366281,36.6264305715587,53.3812606208987,75.239752439789,64.0716014404593,148.495218882038,73.0889226636994,264.15611103802,42.9930419014339,43.5286597230989,11.7674878053542,148.537394879332,98.9080921704678,148.637565812041,113.952895655391,65.6019736433783,387.72021368702,50.5284577397273,55.6758022085372,7.43818054497587,155.56382921104,249.038919763923,12.160490449783,8.98988612838868,37.8069735812419,304.789869221662,122.525275764952,185.006330913126,49.3571586738893,42.7325185327121,107.669615077616,175.820231423507,150.638969504977,46.9254000512762,125.033971107823,628.534011283017,428.912944851288,81.7814192931162,253.691309250699,118.38032186713,105.528111453329
HLA-DRA,908.614306461204,564.248048934722,911.308744235968,1118.87508410708,1377.4375139999,503.287365519396,1375.84558798715,328.029665866727,3306.54549236938,846.66133897724,2831.82546648881,683.867645929395,623.847959718644,600.98840813234,524.248238049271,407.318870463413,515.612603441873,335.288076386747,453.387897948941,124.213502403776,1003.18379027737,385.205627131782,364.553577956268,1363.22540823654,482.138138883201,1001.48181917654,450.268337011465,87.3414229145227,953.649501542499,1534.06492028584,1154.79903027914,96.2839622282317,529.148259492326,678.982811048986,188.233817058443,537.598806299791,802.461175589849,273.030371910709,661.757300287838,277.196506694919,1193.75466572919,740.737168162695,597.614093902834,341.988192691877,1098.43512571559,762.857327196607,1020.71179939672,529.507948258517,241.89592012754,1520.83280711378,260.877771096475,669.511076901288,208.93255493235,1104.21890160764,2347.04670730674,99.8476737215801,39.9840865594031,160.830047386021,1313.81471577536,1228.21434925987,1208.13932521367,460.01707266158,673.487329598295,1157.25037067311,622.806534938874,444.520129603546,15.1034310862712,402.64188496701,1993.74744283891,1477.89096164874,428.145274762275,760.331144853231,757.768668022504,772.069701605979
HLA-DRB1,485.554137360253,191.342074461259,430.813401675415,600.574581176623,788.701854686792,316.609612936886,921.164154092876,254.688019600935,2501.42193193558,575.696382560378,1875.07688313446,339.210894355181,251.227293671598,299.977164140513,216.915915520599,208.786555663216,370.089544183145,277.515762952546,299.40626587612,98.7159466663773,594.727930055028,417.639964503462,255.470998852707,925.75190324035,440.961449704419,703.262959422515,323.84610772996,69.4577297099368,786.126757357656,1441.75683623518,1005.67692752393,61.3928727441405,345.157134376494,368.329720974427,107.205315995715,359.439369059972,478.129510230989,215.360003546632,491.399601235034,135.789743819179,900.868725586561,397.374194110226,425.384201101542,185.638605217933,500.141331069467,315.736527586804,389.531193658607,501.977864866547,204.279275960838,964.54950043289,226.262496476078,311.759011451466,63.7658106813424,637.747790556492,1162.85420570344,51.3096477382582,25.3232548209553,88.0799002592904,672.732530639388,711.755080868023,735.390937619877,355.594311010192,218.054423961887,508.140242926727,458.785589186899,349.300681282354,46.8380969814133,245.46405890761,1675.65564985298,940.422139093064,171.227451453441,538.610449541286,479.16734830299,465.112171505419
