BB24_06_S10-016752C1,BB24_04_S10-016783A2,BB24_07_S10-017623A2,BB24_01_S10-018931A6,BB24_25_S11-011709,BB24_09_S11-012085C1,BB24_08_S11-003355A1,BB24_26_S12-011538,BB24_10_S12-003590C5,BB24_11_S12-008138A2,BB24_12_S13-003620D2,BB24_14_S13-008160A2,BB24_20_S13-019142C2,BB24_21_S13-021353A4,BB24_18_S13-009885J1,BB24_22_S14-012409D2,BB24_02_S14-002474B2,BB24_15_S16-023867D1,BB24_16_S16-007066C1,BB24_19_S17-018143A2,BB24_03_S21-024801A2,BB24_24_S21-028943A10,BB24_17_S21-032280A2,BB24_23_S22-009274B7
AXL,15.1323898785714,73.3161694495873,119.476086128517,100.892125674428,63.3172602485926,40.380609375897,128.238430384606,128.469556827858,105.603867169645,64.4973459379114,152.289156085916,20.9274167411867,123.929972242791,126.308732509606,35.1179876759553,145.538841924668,98.5122813012802,32.9002583919404,113.750170355236,47.5189862290603,52.8448570625146,105.192801215597,137.253474326248,81.5604896674741
B2M,4042.7511253133,2648.86326518066,2259.35150417488,1189.92160313994,2048.41687377119,2318.47722697677,2226.54474538336,1544.58248681475,3980.32578529376,2997.904154075,2762.09012432033,3846.40064681171,2986.88351528571,1393.10243351909,3624.06452307251,1500.4900599539,1559.50457458556,2395.14871461675,1543.72770123652,1304.99489411512,2707.04408759667,2146.62182884024,4519.87349090213,2493.62215463066
BAD,11.8601117196691,16.9763241896197,26.9789689125712,22.5987568074631,20.9422912736791,27.6979276669075,14.0251634159856,26.2303756801212,13.0918741718588,19.6404393506818,9.95438860182547,18.934387903881,12.8717278862862,21.1090571629039,21.3999527222967,21.3970680279837,20.4618057326672,18.2251946952895,25.2519372488775,19.8854237481358,20.6089866506669,24.5068037976835,19.5038362011258,23.6630364845671
BAMBI,5.77926200887484,59.2541903701691,18.2354319554612,6.55510952930848,79.5155109767183,3.70805712038728,5.2534115269498,15.9945923936458,2.32751673782743,41.8406240795588,18.6377236336296,9.09477247228196,5.66572451912865,53.8341982940107,2.10952921882888,3.87197091458487,34.2042029157155,3.06535636600387,9.9804564691348,5.50870270859719,3.07714114125468,10.5279116745786,5.77534163732062,10.8937113659656
BATF3,11.9168586656962,5.25784939476077,6.88158685564809,2.18959246579487,2.19013709150574,4.57650809465364,11.9185967289859,7.68085641925079,14.8804266116053,7.49560294500953,20.9870899210927,3.70479920311865,15.4076230672971,2.88243267603627,6.94911800462268,14.9646018748343,5.95858341354679,7.97191704275683,3.4037471124256,4.31326575717141,3.51803586999176,4.95913149552845,10.9608335675748,2.92030214328595
BAX,61.4172357607794,31.4837936492226,34.3061725689303,39.2517358854838,40.1980119429623,41.1709265742122,36.9834882288049,28.7324954720132,36.9332564791622,46.2349174290758,24.6214611218863,24.2796985189046,50.4368521268126,32.6149480132678,43.0924059833401,39.4976583809763,36.5528239825202,26.8117501074873,36.691442937422,43.2718170744242,32.7658775553243,37.4790019524582,38.8519631768498,33.0085143107959
BBC3,2.51850693072064,1.89407900732173,3.92675424174727,2.86463114460799,2.41763372601074,1.20899807556488,1.69081059993759,4.32169530559506,2.85547235601072,2.28360081054895,1.76008257835094,2.19849181986538,1.49933335866143,3.6260288268423,2.04282486665326,2.53347114090815,3.8228325872755,1.35384398315507,3.77391589653554,2.44169161226659,2.51238014584211,2.11373854069812,1.82878479892364,1.56297861189952
BBS1,19.1001324131488,44.2546064853558,40.6878317938495,57.0068402126503,53.1400869895362,36.1302873314559,27.8376302188657,55.2316215357369,23.7475369791956,32.0690736925206,14.2293374360536,30.5053451626107,21.2715694408905,52.8257708187193,27.144476386228,43.0117279740074,57.1891909255852,38.5311953687404,55.412021649488,41.9925848201155,30.7313899871129,51.518807485351,23.412184288935,43.2287956222282
BCAT1,4.13588607102054,40.7898243200804,10.4263207643453,9.13873926511806,136.365720955874,8.95718274222019,83.533196088886,5.17060014480379,14.5032570106568,28.8686137903567,8.32859775566948,14.379184526794,44.7686388637809,11.6854988431764,8.2398603438966,15.377563250195,20.011431755445,8.49701593751003,16.3501239270992,73.6977947043184,11.634894996143,23.2247135630247,65.9544682515279,10.937494091302
BCL2,103.223131909249,51.2489404020643,30.7507023927359,76.599637319992,24.762856162392,36.4964123945536,22.8371234337451,35.4890318882014,40.7437381293843,17.8988157404506,34.4223654773219,13.9068703521002,42.8533485900224,81.7907318620291,18.4111399461718,53.1159658183403,79.8738249219112,37.409851368862,86.6996984339978,11.2085429815045,21.9792587673842,93.6717395529197,21.4119350116757,56.4614382413133
