BB24_06_S10-016752C1,BB24_04_S10-016783A2,BB24_07_S10-017623A2,BB24_01_S10-018931A6,BB24_25_S11-011709,BB24_09_S11-012085C1,BB24_08_S11-003355A1,BB24_26_S12-011538,BB24_10_S12-003590C5,BB24_11_S12-008138A2,BB24_12_S13-003620D2,BB24_14_S13-008160A2,BB24_20_S13-019142C2,BB24_21_S13-021353A4,BB24_18_S13-009885J1,BB24_22_S14-012409D2,BB24_02_S14-002474B2,BB24_15_S16-023867D1,BB24_16_S16-007066C1,BB24_19_S17-018143A2,BB24_03_S21-024801A2,BB24_24_S21-028943A10,BB24_17_S21-032280A2,BB24_23_S22-009274B7
BRCA1,904.884608858449,677.566902254656,709.160145407072,848.785450195277,696.501239527364,1008.2232944989,1767.28760970043,859.334592429476,750.551945489471,827.173600140089,523.096930704167,513.340117814168,712.928568162297,698.266113276717,1389.39047283173,751.387479602847,951.643693679,715.139735688621,937.752078752204,713.091246257989,807.001687488859,748.58209567534,621.183461952908,675.146431780702
BRCA2,2845.32663111191,1363.89922368466,679.00687938189,642.639036737079,1744.3427747859,2133.4802474306,3952.18033058465,591.259561965063,2408.09842560269,2110.13673505125,604.630427784151,1425.80217722885,2172.98917402391,673.027579061896,2813.41948930747,967.992665090964,1040.41155536648,1198.81313001167,556.57594642764,809.454928184745,1496.75363080349,934.422560152621,975.401285121023,935.154280913075
BRD3,1902.12443295326,1957.31810185595,3103.55282533268,2670.94048741492,2335.79503141876,4796.6461637682,2444.28146262466,3118.82413491524,2152.01680648408,1897.91726912609,1231.24741657863,1895.50838502882,1988.07666683939,2605.57819893962,1089.18976125036,2638.42248538068,2672.17371873925,1523.19785930894,3413.92710801743,1692.14625463382,1372.2263163012,2596.54626491572,2237.30228015743,2443.85528785345
BRD4,7743.10054550862,6694.15062421579,7888.98782229222,5810.63999325869,5481.96793088077,6258.26652019566,12478.6434511978,7762.0331120532,7471.99604293736,7450.59136336095,8277.02411368152,5526.10636826952,6654.7125417968,6767.53267445988,5509.83767563963,9905.09814316847,7088.37483769132,7134.80478761269,7724.45103114276,4253.10746551927,6060.59884541984,6025.19842976623,6804.36811049044,6882.56071232754
BRIP1,523.673720435997,432.135165344819,256.861155029333,147.887644437403,527.893208158889,518.415761057904,915.932859838654,159.724147071131,203.934089407189,315.917614047672,103.520058090317,139.885182104361,353.792138023569,236.761487634274,587.315751119452,189.682507065865,358.98767594201,128.592411869764,190.098122547469,169.600080191089,431.802506131313,248.48331767187,223.990682297485,178.072602557046
BTLA,3359.17532865042,56.9752246397835,36.8539918085565,269.78291500399,255.118958458059,35.5435555240369,47.3572806497071,13.0768307543616,139.680883155609,74.7591300418156,25.6509878453882,98.8179726792274,145.364745532342,174.266069578527,297.891475338437,115.033262349621,60.048847612118,71.3480478761269,185.198686399338,858.793133331244,48.5171355203723,87.6999944724247,127.622598053218,124.541574794498
C1QA,2289.23033511421,1883.688580783,2737.24648250824,545.839851287142,832.44698209671,1068.04049769789,1822.17900318078,933.125280257659,4911.1798517512,4610.95021419198,1142.38506582854,3705.03230032376,3096.4828515235,653.798219660127,1421.7197802328,1768.3304690979,1046.93860401997,1371.37585045625,724.136662693708,877.294960261181,1335.83846466092,1381.27491294069,4077.41178065944,1381.9744922372
C1QB,1735.09904369601,2036.20687443411,3082.333860352,396.159629341407,965.74443097964,1254.42743520198,2734.88295752059,887.356372617394,5198.92247105176,5486.35551113324,1212.00917569459,4974.26574161929,3680.07955049893,599.715646342653,1744.2431088292,2015.52960733858,911.175992027355,1583.76073715728,603.610533449695,967.491366544624,1489.47606047543,1341.60110591745,5297.64009061725,1563.32450465726
C2,1166.23021793157,1515.54097541824,1704.2179242381,488.477371020513,1071.67617843627,1711.29216108412,2295.75180967785,642.632825642912,3786.2831394047,2646.71436196428,1290.79435264829,3491.99615143088,2935.08522964568,681.440423800169,5774.63009816268,1588.43802691286,751.916004882173,1029.56892342178,708.45846701969,2823.07042572622,1933.40785048684,1092.07374069234,5782.085054656,1427.85823031938
C5,1235.00537821397,1259.59073549798,881.145440513669,1151.73104910341,494.348154797622,833.97318083228,1163.48228141667,1387.07811930193,1165.86977140548,783.765073019035,549.664025258319,435.055749847507,1089.16673306954,1160.97257388177,371.787035112314,1428.12571448945,1587.37823252903,759.110044263443,1499.22746132798,275.985585038227,672.770945882496,1384.40705560042,639.415261674796,1326.25852456597
C5AR1,98.2502289748587,249.814446497512,317.167687079698,350.448902878937,194.208203670494,364.971631112671,226.023384919057,356.810667726152,1344.66130184466,525.725495132768,1830.3812041102,329.821025695603,903.185367461981,236.761487634274,111.613085075125,964.321390760657,458.198815475074,199.940459745891,638.886473716235,111.781871035036,308.892429479704,340.359502357267,1066.56028373046,410.768702830977
C7,9702.2101112673,54129.9695754645,68188.819146874,30142.1908026053,33677.468045588,1853.46638318026,7618.06437360516,64769.5427263529,33385.5934859659,50930.2602371969,46570.2845400111,16922.2569837441,35363.1809260114,52937.2245981059,2570.17993838512,35589.3333579967,34401.4626330901,18727.203310556,16478.7635406226,13495.5409264782,8787.26186166476,19798.2737521499,24256.1072585636,31003.2048341497
CASP1,1541.54609261553,673.18419266698,521.539823472603,456.210975870535,322.209065180593,525.351088965033,820.141996706292,362.415023763735,1103.47897692931,876.611089361289,1555.54919148104,895.778505585723,708.653134470169,395.403702698864,772.054650554142,598.417715840052,516.942253356494,373.332808654152,577.153578249789,387.767456073263,473.850690248969,641.045197691295,1175.95108206179,728.677459543249
CASP3,727.051694413955,487.357306149533,421.028936721994,423.944580720556,314.264184121345,506.278937220428,956.832329490673,455.820957723461,1135.13997711125,780.147695758947,856.559772694214,1135.76501066385,649.865921203413,457.899120754611,601.171168577053,547.019875215753,476.474551704849,628.028747002652,536.978201835118,459.462035426769,443.123171086067,518.891633961846,755.317417049657,652.20456273961
