,Gene,Cum_Prop
356,PFKFB3,0.028132992327365727
357,PIK3CG,0.04859335038363171
358,PIK3R1,0.03836317135549872
359,PIK3R5,0.0025575447570332483
360,PKM,0.2557544757033248
361,PLA1A,0.11253196930946291
362,PLA2G2A,0.0025575447570332483
363,PLOD2,0.015345268542199489
364,POLD1,0.4424552429667519
365,PPARG,0.13810741687979539
366,PPARGC1B,0.028132992327365727
367,PRF1,0.010230179028132993
368,PRKAA2,0.01278772378516624
369,PRKACB,0.09718670076726342
370,PROM1,0.017902813299232736
371,PSMB9,0.03324808184143223
372,PTGER4,0.058823529411764705
373,PTGS2,0.08184143222506395
374,PTPRC,0.17391304347826086
375,RAD51,0.39641943734015345
376,RASAL1,0.0076726342710997444
377,RELB,0.0076726342710997444
378,RELN,0.015345268542199489
