,Gene,Cum_Prop
329,ISG15,0.0741687979539642
330,ITGA1,0.35038363171355497
331,ITGA2,0.03580562659846547
332,ITGAE,0.043478260869565216
333,ITGAL,0.10230179028132992
334,ITGAM,0.028132992327365727
335,ITGAV,0.04603580562659847
336,ITGAX,0.13043478260869565
337,ITGB3,0.005115089514066497
338,ITGB8,0.48081841432225064
339,ITPK1,0.12020460358056266
340,JAG2,0.07672634271099744
341,JAK1,0.35038363171355497
342,JAK2,0.8849104859335039
343,JAK3,0.010230179028132993
344,KAT2B,0.22250639386189258
345,KDR,0.08439897698209718
346,KIF2C,0.46035805626598464
347,KIR2DL3,0.056265984654731455
348,KIR3DL1,0.03836317135549872
349,KIR3DL2,0.0076726342710997444
350,KIT,0.1815856777493606
351,KLRB1,0.0639386189258312
352,KLRD1,0.03836317135549872
353,KLRK1,0.043478260869565216
354,KRAS,0.010230179028132993
355,LAG3,0.005115089514066497
356,LAIR1,0.0076726342710997444
357,LAMA1,0.0076726342710997444
358,LAMB3,0.028132992327365727
359,LAMC2,0.010230179028132993
360,LCK,0.0792838874680307
361,LDHB,0.0025575447570332483
362,LGALS9,0.0025575447570332483
363,LIF,0.005115089514066497
364,LILRA1,0.020460358056265986
365,LILRA5,0.015345268542199489
366,LILRB2,0.043478260869565216
367,LILRB4,0.030690537084398978
368,LOXL2,0.01278772378516624
369,LRRC32,0.043478260869565216
370,LTBP1,0.01278772378516624
371,LY96,0.4194373401534527
372,LYZ,0.0792838874680307
373,MAGEA1,0.0025575447570332483
374,MAGEA12,0.023017902813299233
375,MAGEA4,0.07672634271099744
376,MAGEC1,0.0025575447570332483
377,MAGEC2,0.0025575447570332483
378,MAML2,0.010230179028132993
379,MAP3K12,0.01278772378516624
380,MAP3K5,0.020460358056265986
381,MAP3K7,0.020460358056265986
382,MAP3K8,0.03836317135549872
383,MAPK10,0.1432225063938619
384,MELK,0.31202046035805625
385,MET,0.0025575447570332483
386,MFGE8,0.08695652173913043
387,MFNG,0.12020460358056266
388,MGMT,0.015345268542199489
389,MICA,0.08951406649616368
390,MKI67,0.8107416879795396
391,MLH1,0.010230179028132993
392,MMP1,0.005115089514066497
393,MMRN2,0.13554987212276215
394,MRC1,0.0025575447570332483
395,MRE11,0.010230179028132993
396,MRPL19,0.0025575447570332483
397,MS4A1,0.0076726342710997444
398,MS4A2,0.4782608695652174
399,MS4A4A,0.22506393861892582
400,MS4A6A,0.03836317135549872
401,MSH2,0.05370843989769821
402,MSH6,0.0025575447570332483
