,Gene,Frequency,Mean_F,Median_padj,Freq_Percent
78,TNFRSF9,65,6.7842562160287905,0.09424372201292722,0.1625
79,TFRC,65,6.326993582530094,0.09880351495943504,0.1625
80,MS4A4A,61,7.513448230522291,0.07644936213763084,0.1525
81,SNCA,61,6.564516854395488,0.10743147756456167,0.1525
82,STK11IP,61,5.460053771827709,0.14127641237373562,0.1525
83,CASP1,60,7.139255273081253,0.08815810471493914,0.15
84,PPARG,59,7.289901980796757,0.08447687883754651,0.1475
85,CTSS,59,6.989874257101676,0.10600977233065614,0.1475
86,DLL4,59,6.943395049582545,0.08669717969626331,0.1475
87,CSF2RB,58,7.686471639159912,0.07945297837138125,0.145
88,INHBA,58,6.167545531894316,0.11824903885411248,0.145
89,BLM,57,6.185103067548434,0.13292113557244561,0.1425
90,P2RY13,56,7.697738719618246,0.06358382864530276,0.14
91,CLEC14A,56,7.290217084895906,0.06601693639002382,0.14
92,GLI1,56,6.283714583474502,0.11977050263479516,0.14
93,ITGAX,55,6.9749606810943705,0.0979047857320765,0.1375
94,HLA-B,54,5.447258641654076,0.17133702495518857,0.135
95,PC,54,4.816400495622587,0.18064021148896703,0.135
96,ZEB2,53,8.272212272209696,0.05769960813332049,0.1325
97,TLR7,53,6.041382498149228,0.14276235012503474,0.1325
98,TCF3,53,5.6122033826921776,0.1469363206169973,0.1325
99,CD69,52,7.115913795315428,0.09095407778471093,0.13
100,ANGPT1,52,7.02153114665329,0.08142114802552691,0.13
101,B2M,51,6.606966347039973,0.10181670605690606,0.1275
102,FAS,50,6.440886670331009,0.10704916406392119,0.125
103,NRDE2,50,5.770463148167965,0.11369831150844303,0.125
104,VSIR,49,6.8155441643510395,0.088947443638343,0.1225
105,EOMES,48,6.827037647621598,0.09418324126680341,0.12
106,SIRPA,48,6.717159023013419,0.09049790273700714,0.12
107,HLA-DRB5,48,6.349234998883041,0.10470167828275476,0.12
108,CDH2,48,5.742388789056922,0.1271581031618757,0.12
109,A2M,47,7.64680734756606,0.06112647690486565,0.1175
110,RIPK3,47,6.67379010233755,0.09347768111181301,0.1175
111,WNT2,47,5.546228825776605,0.1393730669001601,0.1175
