,Gene,Frequency,Mean_F,Median_padj,Freq_Percent
336,HLA-DRA,4,2.9251596400731454,0.32800042527131024,0.01
337,CD163,4,2.890660978105661,0.30919595266251054,0.01
338,CSF3R,4,2.7650727302541696,0.3096901624478959,0.01
339,FCGR1A,4,2.502719747416645,0.39263854494044903,0.01
340,NOTCH1,4,2.388768793275547,0.46075487442332586,0.01
341,THBS1,4,2.3356665493900213,0.4428921146045754,0.01
342,SFRP4,4,2.3279065496126936,0.48491239647483836,0.01
343,APOE,4,2.1959243078875272,0.42568323528313223,0.01
344,NFATC2,4,2.1457237892765044,0.45157698797817847,0.01
345,IL18,4,1.9011275639307668,0.5382732503394712,0.01
346,GLUL,4,1.7801905949380505,0.5377671177019265,0.01
347,SPIB,4,1.6654983205645737,0.588588097555747,0.01
348,VEGFA,4,1.6274837193345149,0.541285408075795,0.01
349,SPP1,4,1.314458878635332,0.6064945958607444,0.01
350,NCAM1,4,1.270928009930028,0.6309723576901806,0.01
351,IL1RN,4,1.2638292218663438,0.6322211049513837,0.01
352,MMP1,4,1.2529421686463629,0.6595672785700353,0.01
353,HK2,4,1.218127788118788,0.6264196905840285,0.01
354,CDKN2B,4,1.2049501627866792,0.6307867250008777,0.01
355,CXCL13,4,1.1948879616635966,0.6335803390458925,0.01
356,FOXP3,4,1.1062797085644929,0.6678729573059636,0.01
357,WNT5B,4,1.10281633935359,0.6996563034462961,0.01
358,WNT11,4,1.102305044508324,0.6430565094984484,0.01
359,TNFRSF18,4,0.9715429854199965,0.7124278793170372,0.01
360,STAT4,3,3.7051875530582574,0.2562975185603077,0.0075
361,SIRPB2,3,3.702409889501711,0.20745788604207704,0.0075
362,TLR2,3,3.0779616522167386,0.28062978295413843,0.0075
363,CD3E,3,3.0291120525883524,0.32533241051407413,0.0075
364,TLR1,3,2.8391685527374593,0.34260536261097085,0.0075
365,IFI16,3,2.83449560546812,0.3369323369519254,0.0075
366,CD300A,3,2.475497049134847,0.35562154206679775,0.0075
367,CLECL1,3,2.3940185318254383,0.4129812564458668,0.0075
368,VCAN,3,2.2537451121013983,0.4433091212419537,0.0075
369,NID2,3,2.089764121857978,0.46578284521649804,0.0075
370,RASAL1,3,2.0640656763836076,0.5178122212352758,0.0075
371,IL10,3,2.049548726483584,0.44441162912770504,0.0075
372,OLR1,3,2.0318740579201404,0.46981777012651854,0.0075
373,BIRC3,3,1.741643641516279,0.5340246389854129,0.0075
374,COL11A1,3,1.6903234245484657,0.5856544077877197,0.0075
375,GBP1,3,1.6645019328000064,0.587400633337197,0.0075
376,ADAM12,3,1.536552946758897,0.5594336835744029,0.0075
377,IRF4,3,1.3237056804463776,0.6562312477330785,0.0075
378,RELB,3,1.3047088653676604,0.5982296270897147,0.0075
379,EDN1,3,1.3037759763146022,0.6231388552366228,0.0075
380,LIF,3,1.2802247904535329,0.6381379826828704,0.0075
381,TNFRSF17,3,1.1890917706855821,0.6541121071682463,0.0075
382,CTLA4,3,1.1852962362370825,0.6598347597386418,0.0075
383,LY9,3,1.169517931024851,0.6793607638348282,0.0075
384,MYC,3,1.1523671345979931,0.6455995527162276,0.0075
385,STAT1,3,1.1477132926217084,0.680966996527008,0.0075
386,NDUFA4L2,3,1.139863920145427,0.6553801792891857,0.0075
387,PARP9,3,1.139652787907824,0.6088718204957748,0.0075
388,BTLA,3,1.131491410657238,0.6658938913789274,0.0075
389,WNT5A,3,1.1091606500305082,0.6421343209745931,0.0075
390,CCL13,3,1.0942146550805365,0.6687466569229652,0.0075
391,ZC3H12A,3,1.0832636849297028,0.64405748409839,0.0075
392,TNFRSF11B,3,1.076902312058494,0.6558607458040663,0.0075
393,COMP,3,1.0625673904174848,0.6426305044909109,0.0075
394,ICAM5,3,1.0597968307271743,0.6741943422403226,0.0075
395,LAMA1,3,1.0497771122575272,0.6630968316711736,0.0075
396,CD19,3,1.0477333595427833,0.6555952576936053,0.0075
397,MET,3,1.0283866439442746,0.6791331588340508,0.0075
398,FZD8,3,1.0272112112779168,0.6754466577963744,0.0075
399,RSAD2,3,0.9579920880099201,0.6676850448688356,0.0075
400,CEBPB,3,0.8978513079334491,0.68739775756787,0.0075
401,ITGB2,2,3.6417440215362014,0.21854669961296197,0.005
402,IRF8,2,3.615343452739767,0.25189797993549035,0.005
403,HLA-DMA,2,3.3862945456630262,0.27460711623644096,0.005
404,CSF1R,2,3.1056506796681673,0.263167400942798,0.005
405,TGFB1,2,2.858792338346351,0.3442946570974448,0.005
406,FCN1,2,2.7800758326309887,0.3376954262811774,0.005
407,TNFRSF14,2,2.740783780355547,0.3797177118861721,0.005
408,CXCR3,2,2.6034171670376685,0.39598104255898026,0.005
409,TGFB3,2,2.6007797341439907,0.36172076039789647,0.005
410,MRC1,2,2.5760430205091405,0.41560611996801966,0.005
411,IL7R,2,2.5425530040786835,0.4069804384071749,0.005
412,SH2D1A,2,2.5290597333140337,0.39920029415791236,0.005
413,FASLG,2,2.343597916246881,0.437417201096575,0.005
414,CD3G,2,2.045177319174124,0.5202504549980083,0.005
415,CD80,2,1.908254558671816,0.5100083852729318,0.005
416,ICOS,2,1.7523179026684625,0.5468659323208387,0.005
417,FYN,2,1.7245039142655383,0.5976108499310974,0.005
418,IL32,2,1.7225887584546156,0.5486355900036175,0.005
419,CD36,2,1.6686284328333074,0.5399396644058909,0.005
420,IL6R,2,1.6445742542939359,0.5758488766300984,0.005
421,MARCO,2,1.5851093928387627,0.5859876079973527,0.005
