,Gene,Cum_Prop
183,ARL4D,0.0025575447570332483
184,ARMH2,0.0025575447570332483
185,ARRB2,0.0025575447570332483
186,ARSB,0.0025575447570332483
187,ARSI,0.005115089514066497
188,ARSJ,0.0076726342710997444
189,ARVCF,0.0025575447570332483
190,ASAH1,0.03324808184143223
191,ASB2,0.005115089514066497
192,ASB9,0.010230179028132993
193,ASF1B,0.0025575447570332483
194,ASGR1,0.0025575447570332483
195,ASMT,0.010230179028132993
196,ASPDH,0.03580562659846547
197,ASPHD1,0.0076726342710997444
198,ASPM,0.010230179028132993
199,ASPN,0.05115089514066496
200,ASRGL1,0.0025575447570332483
201,ASTN1,0.0025575447570332483
202,ASTN2,0.0076726342710997444
203,ATAD3C,0.005115089514066497
204,ATAD5,0.005115089514066497
205,ATAT1,0.010230179028132993
206,ATF3,0.015345268542199489
207,ATG9B,0.005115089514066497
208,ATIC,0.010230179028132993
209,ATN1,0.0025575447570332483
210,ATOH8,0.0025575447570332483
211,ATP10B,0.0025575447570332483
212,ATP13A4,0.0076726342710997444
213,ATP1A2,0.005115089514066497
214,ATP2B2,0.0025575447570332483
215,ATP2C2,0.023017902813299233
216,ATP5ME,0.015345268542199489
217,ATP5MGL,0.0025575447570332483
218,ATP6V1FNB,0.0025575447570332483
219,ATP8B4,0.01278772378516624
220,ATRNL1,0.005115089514066497
221,AURKB,0.020460358056265986
222,AURKC,0.005115089514066497
223,AUTS2,0.10485933503836317
224,AXDND1,0.0025575447570332483
225,AXL,0.0076726342710997444
226,B2M,0.03324808184143223
227,B3GALT2,0.0025575447570332483
228,B3GNT7,0.0076726342710997444
229,B3GNT8,0.010230179028132993
230,B4GALNT4,0.028132992327365727
231,B4GAT1,0.0025575447570332483
232,BAHCC1,0.005115089514066497
233,BAIAP2L1,0.005115089514066497
234,BARD1,0.06649616368286446
235,BARX2,0.0025575447570332483
236,BASP1,0.0025575447570332483
237,BATF2,0.0025575447570332483
238,BCAS4,0.056265984654731455
239,BCHE,0.0025575447570332483
240,BCL2L12,0.04859335038363171
241,BCL2L14,0.005115089514066497
242,BCL3,0.005115089514066497
243,BCL6,0.01278772378516624
244,BCL6B,0.0025575447570332483
245,BCL7A,0.028132992327365727
246,BDH1,0.015345268542199489
247,BDH2,0.0025575447570332483
248,BEAN1,0.0025575447570332483
249,BEND3,0.02557544757033248
250,BEND7,0.0025575447570332483
251,BEST4,0.0025575447570332483
252,BFSP1,0.03580562659846547
253,BGN,0.0025575447570332483
254,BHMT,0.0025575447570332483
255,BICD1,0.015345268542199489
256,BICDL2,0.0025575447570332483
257,BLM,0.0025575447570332483
258,BMP4,0.005115089514066497
259,BMP6,0.0025575447570332483
260,BMP7,0.01278772378516624
261,BNIP3,0.005115089514066497
262,BOLA1,0.005115089514066497
263,BOP1,0.010230179028132993
264,BPI,0.017902813299232736
265,BRI3BP,0.005115089514066497
266,BRICD5,0.05115089514066496
267,BRSK1,0.020460358056265986
268,BST1,0.010230179028132993
269,BST2,0.0025575447570332483
270,BTBD18,0.0025575447570332483
271,BTD,0.0025575447570332483
272,BTK,0.005115089514066497
273,BTN1A1,0.0076726342710997444
274,BTN3A2,0.0025575447570332483
275,BTN3A3,0.0025575447570332483
276,BTNL8,0.0025575447570332483
277,BUB1,0.0076726342710997444
278,BUB1B-PAK6,0.0025575447570332483
279,BVES,0.005115089514066497
280,C10orf105,0.0025575447570332483
281,C11orf42,0.0025575447570332483
282,C11orf96,0.005115089514066497
283,C12orf75,0.0025575447570332483
284,C16orf74,0.0025575447570332483
285,C16orf89,0.0025575447570332483
286,C17orf67,0.0025575447570332483
287,C19orf18,0.005115089514066497
288,C19orf73,0.03580562659846547
289,C1QA,0.0076726342710997444
290,C1QB,0.0025575447570332483
291,C1QC,0.0025575447570332483
292,C1QTNF12,0.0025575447570332483
293,C1QTNF2,0.010230179028132993
294,C1QTNF3,0.015345268542199489
295,C1QTNF3-AMACR,0.005115089514066497
296,C1R,0.005115089514066497
297,C1S,0.030690537084398978
298,C1orf100,0.0025575447570332483
299,C1orf159,0.005115089514066497
300,C1orf21,0.0025575447570332483
301,C1orf226,0.0025575447570332483
302,C1orf53,0.0076726342710997444
303,C20orf204,0.0025575447570332483
304,C20orf85,0.08184143222506395
305,C20orf96,0.08439897698209718
306,C21orf58,0.16624040920716113
307,C21orf62,0.0025575447570332483
308,C2CD4B,0.0025575447570332483
309,C2orf16,0.0025575447570332483
310,C2orf88,0.0025575447570332483
311,C3AR1,0.010230179028132993
312,C3orf33,0.005115089514066497
313,C3orf70,0.01278772378516624
314,C4B,0.0025575447570332483
315,C4orf46,0.13810741687979539
316,C6,0.0076726342710997444
317,C6orf132,0.0025575447570332483
318,C6orf52,0.0025575447570332483
319,C8orf88,0.0076726342710997444
320,CA1,0.010230179028132993
321,CA12,0.010230179028132993
322,CA2,0.005115089514066497
323,CA3,0.017902813299232736
324,CA8,0.08695652173913043
325,CABLES2,0.0025575447570332483
326,CABYR,0.01278772378516624
327,CACFD1,0.0076726342710997444
328,CACNA1D,0.0025575447570332483
329,CACNA2D1,0.0025575447570332483
330,CACNA2D2,0.0025575447570332483
331,CADM3,0.0076726342710997444
332,CADM4,0.0025575447570332483
333,CADPS,0.0025575447570332483
334,CALB1,0.015345268542199489
335,CALCOCO2,0.02557544757033248
336,CALD1,0.16112531969309463
337,CALHM2,0.0025575447570332483
338,CALHM6,0.020460358056265986
339,CAMK4,0.0025575447570332483
340,CAMSAP3,0.005115089514066497
341,CAPG,0.010230179028132993
342,CAPN12,0.005115089514066497
343,CAPN3,0.0025575447570332483
344,CAPN6,0.023017902813299233
345,CAPN9,0.010230179028132993
346,CAPNS2,0.005115089514066497
347,CAPS2,0.0025575447570332483
348,CARD14,0.03324808184143223
349,CARD16,0.01278772378516624
350,CARD6,0.0076726342710997444
351,CASKIN1,0.0025575447570332483
352,CASP1,0.020460358056265986
353,CASQ1,0.07161125319693094
354,CASS4,0.0076726342710997444
355,CATIP,0.0025575447570332483
356,CATSPERG,0.0025575447570332483
357,CAV2,0.0025575447570332483
358,CAVIN2,0.0025575447570332483
359,CAVIN3,0.005115089514066497
360,CBR3,0.0025575447570332483
361,CBS,0.0792838874680307
362,CBX2,0.0076726342710997444
363,CCBE1,0.0076726342710997444
364,CCDC13,0.005115089514066497
365,CCDC138,0.005115089514066497
366,CCDC14,0.03324808184143223
367,CCDC141,0.005115089514066497
368,CCDC144A,0.0076726342710997444
369,CCDC146,0.0076726342710997444
370,CCDC150,0.030690537084398978
371,CCDC152,0.0025575447570332483
372,CCDC153,0.005115089514066497
373,CCDC154,0.01278772378516624
374,CCDC158,0.0025575447570332483
375,CCDC169-SOHLH2,0.023017902813299233
376,CCDC170,0.0025575447570332483
377,CCDC18,0.0025575447570332483
378,CCDC181,0.0025575447570332483
379,CCDC196,0.005115089514066497
380,CCDC3,0.005115089514066497
