From	To	Weight
DKFZP586I1420	LCDR	0.438813703940925
DLEU1	LCDR	0.432647530085257
DLEU2	LCDR	0.426556834278934
EBLN3P	LCDR	0.447054422977772
EGR1	LCDR	0.406105860456959
EIF3J-DT	LCDR	0.437918439830897
ELOA-AS1	LCDR	0.449070745920143
ENO1	LCDR	0.39100726947435
ERVK3-1	LCDR	0.422161054970249
ESYT3	LCDR	0.354402707409456
FCF1P2	LCDR	0.431932655221033
FGD5-AS1	LCDR	0.449593950439594
GABPB1-AS1	LCDR	0.439486262542187
GABPB1-IT1	LCDR	0.452169935226562
GARS1-DT	LCDR	0.433600087733934
GMFB	LCDR	0.428220697382664
GTF2IRD1P1	LCDR	0.43864569868691
HCG11	LCDR	0.437435390031498
HCG18	LCDR	0.45424834007358
HERPUD2-AS1	LCDR	0.441935341831856
ID4	LCDR	0.424284565637561
IPO5P1	LCDR	0.428089684567094
KMT2E-AS1	LCDR	0.440419680417777
ALDOC	LIMD1-AS1	0.354478074863135
ARPP19	LIMD1-AS1	0.444156080640616
BAZ2B-AS1	LIMD1-AS1	0.444683592334183
CERS6-AS1	LIMD1-AS1	0.447383622813594
CHASERR	LIMD1-AS1	0.447149396618413
CIZ1	LIMD1-AS1	0.443415623442451
CLK2	LIMD1-AS1	0.434708772692083
DKFZP586I1420	LIMD1-AS1	0.446508943075803
DLEU1	LIMD1-AS1	0.447563689706614
DLEU2	LIMD1-AS1	0.446384348532135
EBLN3P	LIMD1-AS1	0.447120345923349
EGR1	LIMD1-AS1	0.416309360051131
EIF3J-DT	LIMD1-AS1	0.446326201075745
ELOA-AS1	LIMD1-AS1	0.446850488716897
ENO1	LIMD1-AS1	0.40806736998535
ERVK3-1	LIMD1-AS1	0.443363215337011
ESYT3	LIMD1-AS1	0.387877796236612
FCF1P2	LIMD1-AS1	0.444779946455043
FGD5-AS1	LIMD1-AS1	0.448908359643761
GABPB1-AS1	LIMD1-AS1	0.444620284869212
GABPB1-IT1	LIMD1-AS1	0.452792309341904
GARS1-DT	LIMD1-AS1	0.444470262495353
GMFB	LIMD1-AS1	0.432288999933883
GTF2IRD1P1	LIMD1-AS1	0.446899204136196
HCG11	LIMD1-AS1	0.446680115149575
HCG18	LIMD1-AS1	0.454589264285231
HERPUD2-AS1	LIMD1-AS1	0.447441149164539
ID4	LIMD1-AS1	0.42877929151304
IPO5P1	LIMD1-AS1	0.443445594993644
KMT2E-AS1	LIMD1-AS1	0.445377955255678
LCDR	LIMD1-AS1	0.446042107277273
ALDOC	LYRM2	0.307310957592097
ARPP19	LYRM2	0.419162891129813
BAZ2B-AS1	LYRM2	0.427633461608738
CERS6-AS1	LYRM2	0.435943554144431
CHASERR	LYRM2	0.442788841233225
CIZ1	LYRM2	0.400242119225461
CLK2	LYRM2	0.380147642095768
DKFZP586I1420	LYRM2	0.42930157698421
DLEU1	LYRM2	0.431023998385273
DLEU2	LYRM2	0.414154118666776
EBLN3P	LYRM2	0.447441511165687
EGR1	LYRM2	0.364726318131076
EIF3J-DT	LYRM2	0.427498004060195
ELOA-AS1	LYRM2	0.447174948868181
ENO1	LYRM2	0.355553511736765
ERVK3-1	LYRM2	0.412123488237404
ESYT3	LYRM2	0.314235629906701
FCF1P2	LYRM2	0.415494399887772
FGD5-AS1	LYRM2	0.448531596331579
GABPB1-AS1	LYRM2	0.424404639829355
GABPB1-IT1	LYRM2	0.440680773519455
GARS1-DT	LYRM2	0.426220795323498
GMFB	LYRM2	0.406924550151899
GTF2IRD1P1	LYRM2	0.439793609415177
HCG11	LYRM2	0.427896800363904
HCG18	LYRM2	0.442849921493793
HERPUD2-AS1	LYRM2	0.43825997685511
ID4	LYRM2	0.378247257081146
IPO5P1	LYRM2	0.412917796035663
KMT2E-AS1	LYRM2	0.427847769951755
LCDR	LYRM2	0.432721160103285
LIMD1-AS1	LYRM2	0.44084167725913
ALDOC	MIR10393	0.317725930724816
ARPP19	MIR10393	0.426809532154953
BAZ2B-AS1	MIR10393	0.432583050016467
CERS6-AS1	MIR10393	0.437069739206206
CHASERR	MIR10393	0.444189073173981
CIZ1	MIR10393	0.427414923020953
CLK2	MIR10393	0.421770448476117
DKFZP586I1420	MIR10393	0.439058630243459
DLEU1	MIR10393	0.428926078413863
DLEU2	MIR10393	0.414667583983297
EBLN3P	MIR10393	0.447231349562005
EGR1	MIR10393	0.379497004392944
EIF3J-DT	MIR10393	0.433744103834011
ELOA-AS1	MIR10393	0.444810613139846
ENO1	MIR10393	0.363228152385839
ERVK3-1	MIR10393	0.411970176795482
ESYT3	MIR10393	0.358564031931462
FCF1P2	MIR10393	0.426918308279616
FGD5-AS1	MIR10393	0.44724399079057
GABPB1-AS1	MIR10393	0.432646793480164
GABPB1-IT1	MIR10393	0.451794587613931
GARS1-DT	MIR10393	0.438814663071668
GMFB	MIR10393	0.425732587971156
GTF2IRD1P1	MIR10393	0.437624990481876
HCG11	MIR10393	0.435535927821647
HCG18	MIR10393	0.452927528302024
HERPUD2-AS1	MIR10393	0.440581819012607
ID4	MIR10393	0.408956726200919
IPO5P1	MIR10393	0.411669760991852
KMT2E-AS1	MIR10393	0.430162554678833
LCDR	MIR10393	0.428562002920303
LIMD1-AS1	MIR10393	0.445164495585065
LYRM2	MIR10393	0.424268451069304
ALDOC	MIR12127	0.333167823643004
ARPP19	MIR12127	0.428056718065378
BAZ2B-AS1	MIR12127	0.432568912862242
CERS6-AS1	MIR12127	0.43519357897777
CHASERR	MIR12127	0.441731280393081
CIZ1	MIR12127	0.428367568571364
CLK2	MIR12127	0.423850800789005
