From	To	Weight
C1orf35	CTSS	0.13923267563623
C3AR1	CTSS	0.208565648915691
CASP1	CTSS	0.175865791483668
CCL4	CTSS	0.224844151384589
CCL5	CTSS	0.186975552755519
CCR1	CTSS	0.222276274042926
CCR2	CTSS	0.195536735324371
CCR5	CTSS	0.204992129149188
CCRL2	CTSS	0.2151411217583
CD2	CTSS	0.176778592480464
CD274	CTSS	0.166570642930558
CD28	CTSS	0.216176342236491
CD300A	CTSS	0.227425075027785
CD33	CTSS	0.210051125097827
CD38	CTSS	0.176631137269687
CD40	CTSS	0.13001520509533
CD48	CTSS	0.221910842589807
CD52	CTSS	0.215713314658321
CD53	CTSS	0.214677641913293
CD84	CTSS	0.204566903835278
CD86	CTSS	0.203187603483276
CD96	CTSS	0.181827057748357
CLEC7A	CTSS	0.20944203346402
CRTAM	CTSS	0.208739386009806
CSF2RB	CTSS	0.15345447127288
CD274	CYTIP	0.151895126206923
CD40	CYTIP	0.174279459476355
CTSS	CYTIP	0.196243225810464
CTSS	DAB2	0.143092461460756
AMOTL2	DBNL	0.151375959592647
ABHD8	DDX11	0.190558936954281
ACADS	DDX11	0.169290602141789
ACOT7	DDX11	0.14992457366415
ACTR1B	DDX11	0.171709498145994
ALDH16A1	DDX11	0.202473554267958
AP5Z1	DDX11	0.166236645797958
ARFIP1	DDX11	0.138080742299712
ARHGAP12	DDX11	0.161303615957936
ARHGAP18	DDX11	0.134551227178857
ARMC5	DDX11	0.190642406777884
ATAD3A	DDX11	0.19347958505908
ATP13A2	DDX11	0.15210971303222
BBLN	DDX11	0.189531913463992
BCAR1	DDX11	0.135843648588501
BLZF1	DDX11	0.137412517187371
BRAT1	DDX11	0.202994377084092
BRF1	DDX11	0.173537227020658
C1orf159	DDX11	0.189357972492705
C1orf35	DDX11	0.1766404906344
CAPN15	DDX11	0.188531420123449
CHTF18	DDX11	0.182450584626279
COL18A1	DDX11	0.152889365329298
CROCC	DDX11	0.168663874637156
CSNK1G2	DDX11	0.16486671132962
CSNK1G3	DDX11	0.167533277086972
CTBP1-AS	DDX11	0.162769990559687
DBNL	DDX11	0.148859041636467
AMOTL2	DGKQ	0.195269404927709
DDX11	DGKQ	0.148365761836318
AMOTL2	DGKZ	0.216324560218253
DDX11	DGKZ	0.144477970368321
CD40	DOCK2	0.171200404519002
CTSS	DOCK2	0.181789754687544
CD40	DPYD	0.148821753791583
CTSS	DPYD	0.146997672417447
AMOTL2	DVL1	0.211710807580649
DDX11	DVL1	0.178915410564826
AMOTL2	E4F1	0.215300108466179
DDX11	E4F1	0.209671750710166
AMOTL2	EGFL7	0.16225839683746
CD274	EVI2A	0.150023657457097
CTSS	EVI2A	0.186715645428671
AMOTL2	FAAP20	0.181270208093726
DDX11	FAAP20	0.147521371287728
AMOTL2	FBXW5	0.215834384897174
DDX11	FBXW5	0.146498794459615
CD274	FCER1G	0.142431783641823
CD40	FCER1G	0.132328904613751
CTSS	FCER1G	0.210573639622667
CD274	FCGR3A	0.138090419337855
CTSS	FCGR3A	0.208928121380828
CD274	FGL2	0.154041117647649
CD40	FGL2	0.155655415531774
CTSS	FGL2	0.190587375756823
CD40	FLI1	0.170670174409426
CTSS	FLI1	0.163023423295672
AMOTL2	FLYWCH1	0.170600472525272
DDX11	FLYWCH1	0.141526892519681
CTSS	FPR1	0.213811939162422
CD40	FYB1	0.149218533399998
CTSS	FYB1	0.157933066772039
AIF1	GBP4	0.145123535939962
AIM2	GBP4	0.173538161596165
ANKRD44	GBP4	0.147026041401682
AOAH	GBP4	0.176383517906441
ARHGAP15	GBP4	0.16189740656682
ARHGAP18	GBP4	0.149295572946994
ARHGDIB	GBP4	0.138545882260035
ARHGEF6	GBP4	0.135607961177865
ATAD3A	GBP4	0.130396083278476
BIN2	GBP4	0.148770314642329
BTK	GBP4	0.146826081940786
C3AR1	GBP4	0.165976358946935
CASP1	GBP4	0.165268410708396
CCL4	GBP4	0.13433500926601
CCL5	GBP4	0.138327226508487
CCR1	GBP4	0.130628232950914
CCR2	GBP4	0.165618354352887
CCR5	GBP4	0.168309705964824
CCRL2	GBP4	0.147819938215923
CD2	GBP4	0.146863012210928
CD274	GBP4	0.131999924849739
CD38	GBP4	0.149683730374178
CD48	GBP4	0.162915424025255
CD52	GBP4	0.138641504051025
CD53	GBP4	0.176122319617398
CD84	GBP4	0.157314186795042
CD86	GBP4	0.16798087857547
CD96	GBP4	0.162984764933362
CLEC7A	GBP4	0.16954694229833
CRTAM	GBP4	0.138112526479893
CSF2RB	GBP4	0.137494582157532
CTSS	GBP4	0.174900154158604
CYTIP	GBP4	0.166840133112713
DOCK2	GBP4	0.15766453204356
DPYD	GBP4	0.136850773660965
EVI2A	GBP4	0.160548395927738
FCER1G	GBP4	0.155234974190807
FCGR3A	GBP4	0.144594502324307
FGL2	GBP4	0.175498648685891
FLI1	GBP4	0.150092388908794
FYB1	GBP4	0.135516089502047
CD40	GIMAP1	0.149136889379537
CTSS	GIMAP1	0.1600391296388
GBP4	GIMAP1	0.13647422618229
CD274	GIMAP1-GIMAP5	0.14371977595636
CD40	GIMAP1-GIMAP5	0.168946643697338
CTSS	GIMAP1-GIMAP5	0.185457209399844
GBP4	GIMAP1-GIMAP5	0.16228199675948
CD274	GIMAP2	0.151364609369645
CD40	GIMAP2	0.14762130960165
CTSS	GIMAP2	0.192647499043278
GBP4	GIMAP2	0.174413032649862
CD274	GIMAP4	0.157230222631102
CD40	GIMAP4	0.149409882149445
CTSS	GIMAP4	0.201621573565533
GBP4	GIMAP4	0.178193148936308
CD274	GIMAP5	0.149138705446097
CD40	GIMAP5	0.170833433016784
CTSS	GIMAP5	0.188363660547966
GBP4	GIMAP5	0.166825888746788
CD274	GIMAP8	0.14406737070461
CD40	GIMAP8	0.172503740882378
CTSS	GIMAP8	0.184074542874048
GBP4	GIMAP8	0.167427533741863
CD274	GLRX	0.164242248766646
CTSS	GLRX	0.17611348154383
GBP4	GLRX	0.158023218276963
CD274	GMFG	0.150288537491766
CD40	GMFG	0.142146327060852
CTSS	GMFG	0.216144003570095
GBP4	GMFG	0.159598236249112
AMOTL2	GNB2	0.214906341368441
DDX11	GNB2	0.157282030332302
ABHD8	GPR173	0.153299597361943
ACADS	GPR173	0.142089594646253
ACOT7	GPR173	0.138715631094176
ACTR6	GPR173	0.163816919592662
ALDH16A1	GPR173	0.134716742421498
AP5Z1	GPR173	0.164589310790382
ARFIP1	GPR173	0.160932234151188
ARMC5	GPR173	0.15008473699168
ATP13A2	GPR173	0.156961790333563
BCAR1	GPR173	0.163879705564642
BLZF1	GPR173	0.164632768605296
BRAT1	GPR173	0.133221445720405
BRF1	GPR173	0.168544608330182
BTBD2	GPR173	0.149604950209903
C1orf159	GPR173	0.134486092223848
C1orf35	GPR173	0.131906921144176
CAPN15	GPR173	0.134866157765915
CHPF	GPR173	0.143491544761637
COL18A1	GPR173	0.169245931269031
CROCC	GPR173	0.197150619476496
CSNK1G2	GPR173	0.144236184249263
CSNK1G3	GPR173	0.168835510000076
CTBP1-AS	GPR173	0.161645035405583
DGKQ	GPR173	0.148165279751722
DGKZ	GPR173	0.171982651062932
DVL1	GPR173	0.133253810207992
E4F1	GPR173	0.146205401360042
EGFL7	GPR173	0.134251640140723
FAAP20	GPR173	0.136844550765725
FBXW5	GPR173	0.141902517440939
FLYWCH1	GPR173	0.133138817509487
GNB2	GPR173	0.13442655334032
CD274	GPR174	0.162691748866092
CD40	GPR174	0.156622195107945
CTSS	GPR174	0.195368640219533
GBP4	GPR174	0.170319315255133
CD274	GPR65	0.157528705492869
CTSS	GPR65	0.188099749135655
GBP4	GPR65	0.159335387296514
AMOTL2	H1-10	0.229356248517416
CD274	H1-10	0.131506717315058
DDX11	H1-10	0.181346571349113
GPR173	H1-10	0.160743410965559
CD274	HAVCR2	0.142948608665926
CTSS	HAVCR2	0.221446522084947
GBP4	HAVCR2	0.148671165673681
ABHD8	HCN3	0.226893093721098
ACADS	HCN3	0.170462071877893
ACOT7	HCN3	0.201339823722144
ACTR6	HCN3	0.155269295516504
ALDH16A1	HCN3	0.191587030619757
AP5Z1	HCN3	0.190843400782874
ARFIP1	HCN3	0.198993683867096
ARHGAP12	HCN3	0.14231300305432
ARHGAP18	HCN3	0.134627808867406
ARMC5	HCN3	0.177647627663574
ATAD3A	HCN3	0.226072423614534
ATP13A2	HCN3	0.2091982993264
BBLN	HCN3	0.176098042416107
BCAR1	HCN3	0.182386299592371
BLZF1	HCN3	0.165590054024504
BRAT1	HCN3	0.180309980541259
BRF1	HCN3	0.233337219346265
BTBD2	HCN3	0.167375661029965
C1orf159	HCN3	0.204081471291192
C1orf35	HCN3	0.238009963477562
CAPN15	HCN3	0.15825374109273
CHTF18	HCN3	0.214597928302806
COL18A1	HCN3	0.176062063413539
CROCC	HCN3	0.236297467158831
CSNK1G2	HCN3	0.162776425146355
CSNK1G3	HCN3	0.211714931747884
CTBP1-AS	HCN3	0.212920569143226
DGKQ	HCN3	0.168335755936746
DGKZ	HCN3	0.209027298128507
DVL1	HCN3	0.214777807831207
E4F1	HCN3	0.204917938926361
FAAP20	HCN3	0.22041970813301
FBXW5	HCN3	0.183276434374095
GNB2	HCN3	0.207529229900021
H1-10	HCN3	0.239196363364123
AMOTL2	HIF1A-AS1	0.154107225145175
AMOTL2	IDH2-DT	0.189619773766655
DDX11	IDH2-DT	0.172242683347422
HCN3	IDH2-DT	0.164145482313409
ABHD8	IDO1	0.143383071542832
ACOT7	IDO1	0.139487205363471
AIM2	IDO1	0.158399970490281
ATAD3A	IDO1	0.151975086426013
BRF1	IDO1	0.145029953736926
C1orf159	IDO1	0.133243993431788
C1orf35	IDO1	0.153362262902419
CASP1	IDO1	0.138952934894845
CHTF18	IDO1	0.131345674832691
CROCC	IDO1	0.143633357337596
CTBP1-AS	IDO1	0.135704974223859
CTSS	IDO1	0.134567564387253
DVL1	IDO1	0.136530304256476
FAAP20	IDO1	0.136104134589483
GLRX	IDO1	0.139133171003928
GNB2	IDO1	0.133033761498853
GPR65	IDO1	0.13071880302996
H1-10	IDO1	0.150436166326794
CTSS	IFI30	0.215727617987814
CD274	IKZF1	0.144166641534586
CD40	IKZF1	0.159705025049488
CTSS	IKZF1	0.192977290242863
GBP4	IKZF1	0.153981047657853
CD274	IL10RA	0.13251365511403
CD40	IL10RA	0.171700072590774
CTSS	IL10RA	0.183598518183412
GBP4	IL10RA	0.149857999292162
CD40	IL21R	0.146871783645033
CTSS	IL21R	0.149117789326356
CD274	IL2RA	0.156224097784264
CD40	IL2RA	0.141317268367249
CTSS	IL2RA	0.196601509549373
GBP4	IL2RA	0.158600529713123
CD274	IL7R	0.156175872278514
CD40	IL7R	0.152144850152744
CTSS	IL7R	0.185387359155575
GBP4	IL7R	0.162311756821604
CD274	INSYN2B	0.138104541121084
CD40	INSYN2B	0.161893332980131
CTSS	INSYN2B	0.17221404809018
GBP4	INSYN2B	0.154349016875801
AMOTL2	INTS1	0.20688244701781
DDX11	INTS1	0.151476132564113
GPR173	INTS1	0.162617037574272
HCN3	INTS1	0.222927462782138
IDO1	INTS1	0.136847985773894
AMOTL2	INTS11	0.166408636340184
CD274	INTS11	0.131524759611857
HCN3	INTS11	0.215390967045003
IDO1	INTS11	0.136990266481605
AMOTL2	IRF2BP1	0.201212100881506
DDX11	IRF2BP1	0.205329228497148
HCN3	IRF2BP1	0.195843600590469
CD40	ITGAL	0.166033230868687
CTSS	ITGAL	0.157185534372565
GBP4	ITGAL	0.133851610187333
CD40	ITK	0.168495596200857
CTSS	ITK	0.177751267094839
GBP4	ITK	0.148169954712146
AIF1	JAK2	0.135269816869916
ANKRD44	JAK2	0.154327897887479
AOAH	JAK2	0.152242780143597
ARHGAP15	JAK2	0.169072777444801
ARHGAP18	JAK2	0.153824658980074
ARHGEF6	JAK2	0.162253123657945
ATAD3A	JAK2	0.133102281724466
BIN2	JAK2	0.14951301658551
BTK	JAK2	0.152573014685356
C3AR1	JAK2	0.138123570659566
CCR5	JAK2	0.130952556775032
CD2	JAK2	0.13556429511995
CD33	JAK2	0.130469109027244
CD53	JAK2	0.136341336866108
CD96	JAK2	0.139862349743558
CLEC7A	JAK2	0.131838576839929
CYTIP	JAK2	0.135463470096231
DAB2	JAK2	0.159049116705308
DOCK2	JAK2	0.156549155413713
DPYD	JAK2	0.169625743290118
EVI2A	JAK2	0.149798315296857
FGL2	JAK2	0.159618189560959
FLI1	JAK2	0.165090448914984
FYB1	JAK2	0.157983651560316
GIMAP2	JAK2	0.153067337579115
GIMAP4	JAK2	0.151495302102692
GIMAP5	JAK2	0.130337526482147
GIMAP8	JAK2	0.15304353906243
INSYN2B	JAK2	0.149148288929511
CD274	JAML	0.13977958382939
CD40	JAML	0.163754351074453
CTSS	JAML	0.195955401844017
GBP4	JAML	0.155588397540243
JAK2	JAML	0.132136828611638
AMOTL2	JOSD2	0.198281359746929
DDX11	JOSD2	0.132680117243709
GPR173	JOSD2	0.132942419305413
HCN3	JOSD2	0.146535301277193
CD274	KCNA3	0.149465943582451
CD40	KCNA3	0.170980154403179
CTSS	KCNA3	0.168364869230163
GBP4	KCNA3	0.161713499859313
CD274	KLHL6	0.148322667402868
CD40	KLHL6	0.170183401392782
CTSS	KLHL6	0.170525805606838
GBP4	KLHL6	0.164583570367725
AMOTL2	KMT5C	0.16740036436126
DDX11	KMT5C	0.202405739350546
HCN3	KMT5C	0.203584236997557
IDO1	KMT5C	0.130129316968988
AMOTL2	KRBA1	0.192183695365193
DDX11	KRBA1	0.176890945347092
GPR173	KRBA1	0.164480265652587
HCN3	KRBA1	0.222707834174759
IDO1	KRBA1	0.14680417237222
CD274	KYNU	0.175701666319425
CD40	KYNU	0.145427860167132
CTSS	KYNU	0.198845233868189
GBP4	KYNU	0.178919327370354
IDO1	KYNU	0.137195845140843
JAK2	KYNU	0.145562133924048
CD274	LAIR1	0.139428329606075
CD40	LAIR1	0.137726155287371
CTSS	LAIR1	0.208543738195775
GBP4	LAIR1	0.144596362847796
CTSS	LAPTM5	0.218762977805674
GBP4	LAPTM5	0.136762183075819
CD40	LCP2	0.141843146763165
CTSS	LCP2	0.160687481786304
JAK2	LCP2	0.150108327558353
CD274	LILRB1	0.134330502426127
CD40	LILRB1	0.163923324168714
CTSS	LILRB1	0.19835571546287
GBP4	LILRB1	0.156934890812882
CD274	LILRB4	0.130975681846675
CD40	LILRB4	0.151280413338991
CTSS	LILRB4	0.205737372230816
GBP4	LILRB4	0.150219443710853
AMOTL2	LIME1	0.22815440277532
DDX11	LIME1	0.19497964851075
GPR173	LIME1	0.164583440455339
HCN3	LIME1	0.215457620698771
IDO1	LIME1	0.132240744972679
AMOTL2	LLGL1	0.225635861680004
DDX11	LLGL1	0.166652963677797
GPR173	LLGL1	0.167828081119621
HCN3	LLGL1	0.196250643727134
IDO1	LLGL1	0.132389158121843
AMOTL2	LMF2	0.200936319219181
DDX11	LMF2	0.150101703702285
GPR173	LMF2	0.148981148467239
HCN3	LMF2	0.167828133045079
AMOTL2	LRWD1	0.19435022036186
CD274	LRWD1	0.148196357110681
CTSS	LRWD1	0.13477094431724
DDX11	LRWD1	0.179477348947718
GPR173	LRWD1	0.136093947524855
HCN3	LRWD1	0.23960622525769
IDO1	LRWD1	0.15846403934341
CTSS	LST1	0.217718100878411
GBP4	LST1	0.134948443777689
CD274	LY96	0.161852262867749
CTSS	LY96	0.190703166549961
DDX11	LY96	0.139712136590417
GBP4	LY96	0.169159144273078
HCN3	LY96	0.145139828371755
IDO1	LY96	0.141482886480856
JAK2	LY96	0.158479285158901
AMOTL2	MADCAM1-AS1	0.203847493376967
DDX11	MADCAM1-AS1	0.156296344057636
GPR173	MADCAM1-AS1	0.150818879673907
HCN3	MADCAM1-AS1	0.174744920806589
AMOTL2	MAP2K2	0.216598737399322
DDX11	MAP2K2	0.148952577213747
GPR173	MAP2K2	0.145789642175407
HCN3	MAP2K2	0.196238662449846
CD274	MARCHF1	0.171104089488813
CTSS	MARCHF1	0.183384430981221
GBP4	MARCHF1	0.156780192323015
HCN3	MARCHF1	0.157727347958546
IDO1	MARCHF1	0.144732407300251
AMOTL2	MAT2B	0.178200425633357
DDX11	MAT2B	0.155533030179233
GPR173	MAT2B	0.168662392521873
HCN3	MAT2B	0.176851477481685
AMOTL2	MBD3	0.216203730565784
DDX11	MBD3	0.194440283612703
GPR173	MBD3	0.151517525565181
HCN3	MBD3	0.17677459048836
CTSS	MCM2	0.140732943052373
DDX11	MCM2	0.137984646449418
GBP4	MCM2	0.140340835715384
JAK2	MCM2	0.15586057967353
AMOTL2	MIB2	0.227999977653701
CD274	MIB2	0.130659470151751
DDX11	MIB2	0.193476477692895
GPR173	MIB2	0.181115582298765
HCN3	MIB2	0.252016293126052
IDO1	MIB2	0.156804714568827
AMOTL2	MIGA2	0.170948081115878
DDX11	MIGA2	0.182399172626438
HCN3	MIGA2	0.157449381827801
AMOTL2	MIR6084	0.194945824206302
DDX11	MIR6084	0.130640818260577
HCN3	MIR6084	0.130564279336855
CD274	MPEG1	0.152950781378783
CD40	MPEG1	0.155561915582957
CTSS	MPEG1	0.208380006419494
GBP4	MPEG1	0.172108485247034
JAK2	MPEG1	0.142677062148723
AMOTL2	MZT2B	0.220325938454596
DDX11	MZT2B	0.192105944408403
GPR173	MZT2B	0.132574462984768
HCN3	MZT2B	0.199877823864578
IDO1	MZT2B	0.138050929550705
CD274	NCKAP1L	0.138795952382516
CD40	NCKAP1L	0.168626667496517
CTSS	NCKAP1L	0.194174992110101
GBP4	NCKAP1L	0.162288936239475
JAK2	NCKAP1L	0.149339514694693
AMOTL2	NELFB	0.214582112834226
DDX11	NELFB	0.16333935292856
GPR173	NELFB	0.160073672827647
HCN3	NELFB	0.21430317750827
IDO1	NELFB	0.136093489674852
AMOTL2	NSUN5	0.184437872974772
DDX11	NSUN5	0.190243964372232
HCN3	NSUN5	0.192319698216636
JAK2	NSUN5	0.147665675906858
AMOTL2	NUP153-AS1	0.197536606189927
DDX11	NUP153-AS1	0.189539051635916
GPR173	NUP153-AS1	0.143709831670363
HCN3	NUP153-AS1	0.177522128471484
AOAH	OAS3	0.16371374518529
ARHGAP15	OAS3	0.130349682537367
ARHGDIB	OAS3	0.140601976475535
BIN2	OAS3	0.140442023401402
C3AR1	OAS3	0.135940745753088
CASP1	OAS3	0.133802378211067
CCL5	OAS3	0.161727293590459
CCR2	OAS3	0.163339994961749
CCR5	OAS3	0.156278443855443
CD2	OAS3	0.14076184611727
CD38	OAS3	0.157138512643725
CD48	OAS3	0.158452243032963
CD53	OAS3	0.151361370693635
CD84	OAS3	0.132558989730141
CD96	OAS3	0.144194274235157
CLEC7A	OAS3	0.143319586886254
CSF2RB	OAS3	0.162978972296856
CTSS	OAS3	0.143153181521795
CYTIP	OAS3	0.157802922708592
DOCK2	OAS3	0.149966002562433
FGL2	OAS3	0.137450311071818
FLI1	OAS3	0.132626688565167
GBP4	OAS3	0.132963406862376
GIMAP1	OAS3	0.156538543764805
GIMAP1-GIMAP5	OAS3	0.165186306382357
GIMAP2	OAS3	0.133602048695848
GIMAP4	OAS3	0.137646406023375
GIMAP5	OAS3	0.166218824771225
GIMAP8	OAS3	0.149991245734805
GMFG	OAS3	0.143536331696809
GPR174	OAS3	0.153050331880433
IKZF1	OAS3	0.159985855455314
IL10RA	OAS3	0.164953197965624
IL21R	OAS3	0.155208829356743
IL2RA	OAS3	0.135960848920877
IL7R	OAS3	0.133582487589889
ITGAL	OAS3	0.153043767333279
ITK	OAS3	0.149719130410364
JAML	OAS3	0.148171632441267
KCNA3	OAS3	0.151938452454589
KLHL6	OAS3	0.173820647205539
KYNU	OAS3	0.133787474529005
LAIR1	OAS3	0.145332154576026
LILRB1	OAS3	0.164079839693719
LILRB4	OAS3	0.152496622805999
LST1	OAS3	0.131125915577471
MPEG1	OAS3	0.155114674839293
NCKAP1L	OAS3	0.148438008038139
AMOTL2	OBSL1	0.154008691175785
GPR173	OBSL1	0.1713399949531
HCN3	OBSL1	0.159187863795348
AMOTL2	PAIP2	0.178105960087463
DDX11	PAIP2	0.141295081327191
GPR173	PAIP2	0.162519473263603
HCN3	PAIP2	0.201135360847947
AMOTL2	PANK4	0.155386889399319
CD274	PANK4	0.134096931802302
DDX11	PANK4	0.160401546788219
HCN3	PANK4	0.207571821825736
IDO1	PANK4	0.13834106101608
AMOTL2	PAXX	0.192426229727467
DDX11	PAXX	0.175852084671636
GPR173	PAXX	0.144458217444603
HCN3	PAXX	0.22209472929299
IDO1	PAXX	0.139098782392587
CD274	PDCD1LG2	0.169958408258131
CD40	PDCD1LG2	0.155771991426623
CTSS	PDCD1LG2	0.190541956214794
GBP4	PDCD1LG2	0.176611287274499
JAK2	PDCD1LG2	0.141479984244452
OAS3	PDCD1LG2	0.130628382644528
AMOTL2	PEX16	0.210426625383118
DDX11	PEX16	0.180162061400487
GPR173	PEX16	0.131692962446608
HCN3	PEX16	0.188659142469177
AMOTL2	PGLS-DT	0.199909766661002
DDX11	PGLS-DT	0.16508735090377
GPR173	PGLS-DT	0.161908296492543
HCN3	PGLS-DT	0.18773123607899
AMOTL2	PIDD1	0.187169196713888
DDX11	PIDD1	0.193545913442041
GPR173	PIDD1	0.153352564296677
HCN3	PIDD1	0.226685939502522
IDO1	PIDD1	0.134763146867743
CD274	PIK3CG	0.148592400735689
CD40	PIK3CG	0.171189551772927
CTSS	PIK3CG	0.193665017436903
GBP4	PIK3CG	0.177439455662499
JAK2	PIK3CG	0.166561267902296
OAS3	PIK3CG	0.150185502298056
AMOTL2	PKD1	0.22452729580144
DDX11	PKD1	0.178457870098202
GPR173	PKD1	0.177727927200861
HCN3	PKD1	0.19537619111503
AMOTL2	PKD1P1	0.184013844906994
DDX11	PKD1P1	0.160733267957718
GPR173	PKD1P1	0.161742183867445
HCN3	PKD1P1	0.190689238767017
CD274	PLEK	0.150968798984055
CD40	PLEK	0.141113204237617
CTSS	PLEK	0.227776026297858
GBP4	PLEK	0.160079241799011
OAS3	PLEK	0.14974090032144
AMOTL2	POLD1	0.170000646131811
CD274	POLD1	0.132759937630583
CTSS	POLD1	0.137249849173822
DDX11	POLD1	0.204747102909508
GBP4	POLD1	0.131409780008081
HCN3	POLD1	0.217755046877491
IDO1	POLD1	0.14031997884387
JAK2	POLD1	0.13732743944408
AMOTL2	POLG	0.178688253876207
DDX11	POLG	0.166987863620323
HCN3	POLG	0.167624657601112
AMOTL2	POLGARF	0.178687963298036
DDX11	POLGARF	0.166975304661524
HCN3	POLGARF	0.167622994035235
CD40	PRKCB	0.16019695937395
CTSS	PRKCB	0.171784007678758
GBP4	PRKCB	0.138717748552808
JAK2	PRKCB	0.133488829648647
CD274	PTPN22	0.139720497013053
CD40	PTPN22	0.151442241293017
CTSS	PTPN22	0.180244742688139
GBP4	PTPN22	0.165176948096965
JAK2	PTPN22	0.165247942215428
CD274	PTPRC	0.145155919932881
CD40	PTPRC	0.16336019651113
CTSS	PTPRC	0.195637598059783
GBP4	PTPRC	0.174055344672914
JAK2	PTPRC	0.163967745627752
OAS3	PTPRC	0.145908477426991
AMOTL2	RABEP2	0.220692997779772
DDX11	RABEP2	0.176077005436079
GPR173	RABEP2	0.175786910065284
HCN3	RABEP2	0.223667901204562
IDO1	RABEP2	0.134136133464652
AMOTL2	RALY	0.192323442398969
CD274	RALY	0.132330842790231
DDX11	RALY	0.145196266696024
GPR173	RALY	0.132947662368484
HCN3	RALY	0.215495579294934
IDO1	RALY	0.139227992306737
AMOTL2	RBM10	0.18721098463661
CD274	RBM10	0.140065514868694
DDX11	RBM10	0.147354887422759
GPR173	RBM10	0.138676413468323
HCN3	RBM10	0.221292055709996
IDO1	RBM10	0.145657160594411
AMOTL2	REX1BD	0.183264873601125
DDX11	REX1BD	0.18511136366836
GPR173	REX1BD	0.130032458248315
HCN3	REX1BD	0.182964098922628
AMOTL2	RHOT2	0.198217302956178
DDX11	RHOT2	0.188489793265796
GPR173	RHOT2	0.137331514954867
HCN3	RHOT2	0.202144023676535
AMOTL2	RNA45SN1	0.136640289858529
DDX11	RNA45SN1	0.130775967185266
AMOTL2	RNA45SN2	0.145665600617336
DDX11	RNA45SN2	0.142124319339163
CD274	RNASE6	0.160995606703042
CTSS	RNASE6	0.18437826790038
GBP4	RNASE6	0.159201230187573
IDO1	RNASE6	0.134805399771227
ARHGAP45	RRM2	0.132571431294907
ARSA	RRM2	0.135450489514139
CCNA2	RRM2	0.157157890835782
CCNB1	RRM2	0.146810836192399
CDK1	RRM2	0.151805908928703
CDKN3	RRM2	0.151695268748839
CENPQ	RRM2	0.143244412395227
CEP55	RRM2	0.141132571411798
CKAP2	RRM2	0.145824533207293
CSE1L	RRM2	0.140260978365518
DBF4	RRM2	0.15908002123926
DEPDC1	RRM2	0.164631137776043
DLGAP5	RRM2	0.13917106528666
EXO1	RRM2	0.14073600276523
IFFO1	RRM2	0.142751628619833
KIF11	RRM2	0.163430976437884
KIF15	RRM2	0.139903173184791
MRPL39	RRM2	0.141461285277756
NCAPG	RRM2	0.145086662744239
NEK2	RRM2	0.143754726383865
NUF2	RRM2	0.165142665750868
NUSAP1	RRM2	0.141856125087536
PTTG1	RRM2	0.148923335750061
RACGAP1	RRM2	0.153440174216951
AMOTL2	SAC3D1	0.168296883068516
DDX11	SAC3D1	0.200711615676499
HCN3	SAC3D1	0.168777653953147
JAK2	SAC3D1	0.162512401692778
CD274	SAMSN1	0.146504505803562
CD40	SAMSN1	0.145642473100509
CTSS	SAMSN1	0.201435673849793
GBP4	SAMSN1	0.163169804903788
JAK2	SAMSN1	0.151703835222166
CD40	SASH3	0.159043385622417
CTSS	SASH3	0.20041278263561
GBP4	SASH3	0.148066126472965
OAS3	SASH3	0.162155706061405
AMOTL2	SBF1	0.202880105449056
DDX11	SBF1	0.145414116680583
GPR173	SBF1	0.163562861504903
HCN3	SBF1	0.184921361555054
AMOTL2	SCAMP4	0.18312338011018
GPR173	SCAMP4	0.141768957526738
RRM2	SCARF1	0.148248043037619
CD274	SH2D1A	0.159149463950587
CD40	SH2D1A	0.147672799612949
CTSS	SH2D1A	0.194055006219458
GBP4	SH2D1A	0.159349857792
OAS3	SH2D1A	0.148500144293568
AMOTL2	SIRT6	0.206756823288329
DDX11	SIRT6	0.157003195621395
GPR173	SIRT6	0.131245949118553
HCN3	SIRT6	0.160085169091589
CD274	SLA	0.166371050804792
CD40	SLA	0.156714127473861
CTSS	SLA	0.204682695547708
GBP4	SLA	0.170743204387718
OAS3	SLA	0.158146378455851
CD274	SLAMF6	0.167371208283254
CD40	SLAMF6	0.16751475599865
CTSS	SLAMF6	0.185497799881463
GBP4	SLAMF6	0.173435459543795
OAS3	SLAMF6	0.163817683943417
CD274	SLAMF7	0.131841891623757
CD40	SLAMF7	0.156111355135076
CTSS	SLAMF7	0.159963926661315
GBP4	SLAMF7	0.14892052568872
OAS3	SLAMF7	0.154457281711463
CTSS	SLC2A5	0.212821407349738
AMOTL2	SLC38A10	0.177430047375957
GPR173	SLC38A10	0.145598094213725
HCN3	SLC38A10	0.15202751422337
CD40	SLC9A9	0.14551800932412
CTSS	SLC9A9	0.164597335136489
GBP4	SLC9A9	0.145778687732142
JAK2	SLC9A9	0.159633763986969
CD274	SLFN12L	0.141936671408755
CD40	SLFN12L	0.161695174352211
CTSS	SLFN12L	0.168832589629702
GBP4	SLFN12L	0.154178984000761
OAS3	SLFN12L	0.160675844428762
AMOTL2	SLX9	0.196844862029659
DDX11	SLX9	0.174299932079774
GPR173	SLX9	0.13711643914787
HCN3	SLX9	0.222465978076664
IDO1	SLX9	0.134057605734317
AMOTL2	SMARCA5-AS1	0.206801085829159
DDX11	SMARCA5-AS1	0.158300638673593
GPR173	SMARCA5-AS1	0.134976948523412
HCN3	SMARCA5-AS1	0.15163135052102
